L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.88431,1.07264,1.078922,1.072781,0.232642,0.311226,0.312357,0.290803,0.590829,0.549501,0.589774,0.629901,0.459227,0.468391,0.430211,0.395619,0.065287,0.068313,0.071582,0.052412,0.221837,0.057087,0.057384,0.06131
0.878116,1.066536,1.072851,1.066747,0.236985,0.309161,0.310346,0.28881,0.591004,0.549466,0.589692,0.629961,0.4586,0.468353,0.430113,0.395538,0.065625,0.06691,0.070178,0.051524,0.226711,0.059334,0.059206,0.064068
0.871477,1.059984,1.066331,1.06026,0.241691,0.307384,0.308614,0.287101,0.591164,0.549432,0.58961,0.630025,0.457941,0.468344,0.430044,0.395487,0.065963,0.0655,0.068776,0.05065,0.231699,0.061714,0.061144,0.066942
0.864425,1.053012,1.05939,1.053345,0.246751,0.306025,0.307291,0.285803,0.591302,0.5494,0.589528,0.630093,0.457256,0.46837,0.430015,0.395474,0.066295,0.064115,0.06741,0.049815,0.236716,0.064206,0.063182,0.069894
0.856998,1.045655,1.052061,1.046037,0.252132,0.305213,0.306507,0.285049,0.591415,0.549371,0.589448,0.630164,0.456552,0.468439,0.430032,0.395507,0.066615,0.062781,0.066106,0.049036,0.241673,0.066783,0.065302,0.07288
0.849238,1.037955,1.044385,1.038377,0.257789,0.305072,0.306392,0.284968,0.591498,0.549344,0.589371,0.630236,0.455838,0.468557,0.430105,0.395591,0.066917,0.06152,0.064886,0.048327,0.246488,0.069417,0.067483,0.075853
0.841189,1.029955,1.036407,1.030408,0.263665,0.305715,0.307067,0.285681,0.591551,0.54932,0.589296,0.630308,0.455122,0.468729,0.430239,0.395729,0.0672,0.06035,0.063766,0.047696,0.251082,0.072075,0.069703,0.078766
0.832895,1.0217,1.028167,1.022174,0.269698,0.307241,0.308639,0.287297,0.591576,0.549295,0.589222,0.630377,0.45441,0.468958,0.43044,0.395923,0.067461,0.059281,0.062755,0.047145,0.255389,0.074726,0.071938,0.081574
0.824395,1.013228,1.019707,1.013718,0.275834,0.309728,0.311197,0.289904,0.591572,0.54927,0.58915,0.630442,0.45371,0.469247,0.430707,0.39617,0.0677,0.058319,0.061857,0.046674,0.259354,0.077337,0.074163,0.084233
0.815727,1.00458,1.011065,1.00508,0.282029,0.313233,0.314802,0.293564,0.591545,0.549243,0.58908,0.6305,0.453026,0.469594,0.43104,0.396465,0.067919,0.057466,0.061073,0.046279,0.262931,0.079874,0.076347,0.086703
