L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.32929,1.523194,1.526742,1.50213,0.887111,1.014848,1.021421,0.984157,0.604179,0.586692,0.627776,0.670897,0.458656,0.45583,0.422949,0.380243,0.065596,0.05996,0.068818,0.03893,0.185101,0.050548,0.051883,0.058814
1.325755,1.519828,1.523419,1.49873,0.888481,1.012391,1.018775,0.981676,0.604191,0.586641,0.627664,0.67107,0.459344,0.455983,0.423246,0.380604,0.065882,0.059396,0.068203,0.038772,0.188544,0.051055,0.052201,0.060174
1.321989,1.516244,1.519878,1.495104,0.890076,1.009865,1.016056,0.979128,0.604203,0.586589,0.627547,0.671247,0.460054,0.456151,0.423547,0.38099,0.066169,0.058807,0.067567,0.038613,0.192249,0.051663,0.052612,0.061706
1.318015,1.512461,1.516138,1.491275,0.891918,1.007314,1.013312,0.97656,0.604214,0.586536,0.627427,0.671426,0.460778,0.456334,0.423848,0.381401,0.066452,0.058201,0.066918,0.038456,0.196198,0.052384,0.053134,0.06342
1.313859,1.508505,1.512224,1.487265,0.894028,1.004787,1.010593,0.974018,0.604225,0.586483,0.627305,0.671603,0.461509,0.45653,0.424143,0.381834,0.066726,0.057587,0.066266,0.038304,0.200366,0.05323,0.053779,0.065323
1.30955,1.504401,1.50816,1.483099,0.896417,1.002335,1.007951,0.971548,0.604237,0.58643,0.627184,0.671778,0.462242,0.456737,0.424426,0.382288,0.066986,0.056972,0.065619,0.03816,0.204725,0.054208,0.05456,0.067418
1.305115,1.500175,1.503969,1.478802,0.899091,1.000004,1.005434,0.969197,0.604252,0.586378,0.627066,0.671947,0.462976,0.45695,0.424695,0.382761,0.067233,0.056365,0.064985,0.038024,0.20924,0.055323,0.055486,0.069705
1.30058,1.495849,1.499675,1.474397,0.902047,0.997843,1.00309,0.967007,0.60427,0.586326,0.626953,0.67211,0.46371,0.457166,0.424944,0.38325,0.067467,0.055773,0.064372,0.037899,0.213874,0.056575,0.056562,0.072177
1.29597,1.491446,1.495299,1.469904,0.905276,0.995898,1.000962,0.965021,0.604292,0.586275,0.626845,0.672266,0.464448,0.45738,0.42517,0.383751,0.067687,0.055204,0.063786,0.037784,0.218586,0.057963,0.05779,0.074822
1.291306,1.486984,1.490858,1.465344,0.908764,0.994215,0.999096,0.96328,0.604318,0.586224,0.626745,0.672414,0.46519,0.457585,0.425367,0.38426,0.067897,0.054663,0.063231,0.037681,0.223332,0.059481,0.059169,0.077625
1.286605,1.482479,1.48637,1.460733,0.912492,0.992837,0.997532,0.961823,0.604346,0.586174,0.626653,0.672554,0.465941,0.457775,0.425532,0.38477,0.068098,0.054155,0.062712,0.037592,0.228067,0.061121,0.060694,0.080563
1.281882,1.477942,1.481847,1.456086,0.916434,0.991809,0.996312,0.960689,0.604376,0.586126,0.626571,0.672687,0.466703,0.457942,0.425657,0.385274,0.068292,0.053681,0.062231,0.037516,0.232748,0.062872,0.062357,0.083612
1.277147,1.473384,1.477299,1.451415,0.920563,0.991172,0.995475,0.959916,0.604404,0.586081,0.626498,0.672813,0.46748,0.458079,0.425737,0.385764,0.06848,0.053244,0.061789,0.037455,0.237329,0.064723,0.064148,0.086742
1.27241,1.468811,1.472735,1.44673,0.924849,0.990968,0.995063,0.95954,0.60443,0.586039,0.626437,0.672936,0.468276,0.458177,0.425767,0.386233,0.068663,0.052843,0.061387,0.037409,0.241768,0.066659,0.066052,0.089921
1.267677,1.464229,1.468158,1.442037,0.929262,0.991238,0.995113,0.959599,0.604451,0.586002,0.626387,0.673055,0.469093,0.458231,0.425743,0.386669,0.068842,0.052478,0.061022,0.037376,0.246026,0.068664,0.068052,0.093119
1.262953,1.45964,1.463575,1.437343,0.933771,0.99202,0.995663,0.960129,0.604467,0.585971,0.626348,0.67317,0.469933,0.458233,0.425661,0.387065,0.069018,0.052147,0.060694,0.037355,0.250065,0.07072,0.07013,0.096301
1.25824,1.455047,1.458987,1.432649,0.93835,0.993349,0.996751,0.961166,0.604478,0.585945,0.62632,0.673281,0.470796,0.458179,0.42552,0.387411,0.069192,0.051849,0.060398,0.037344,0.253852,0.072808,0.072266,0.099436
1.253542,1.450452,1.454395,1.427957,0.942973,0.995258,0.998409,0.962739,0.604485,0.585926,0.626301,0.673387,0.471679,0.458066,0.425319,0.3877,0.069365,0.051581,0.060132,0.037341,0.257359,0.074908,0.074437,0.102491
1.248857,1.445855,1.449801,1.423269,0.947624,0.997769,1.000665,0.964874,0.604488,0.585914,0.626292,0.673488,0.472579,0.457894,0.425062,0.38793,0.06954,0.051341,0.059891,0.03734,0.260562,0.076996,0.076622,0.105435
1.244186,1.441257,1.445206,1.418582,0.95229,1.000896,1.003539,0.967588,0.60449,0.585908,0.62629,0.673583,0.473488,0.457665,0.424754,0.388098,0.069718,0.051125,0.059672,0.03734,0.263443,0.079049,0.078795,0.108236
1.239529,1.436659,1.440609,1.413898,0.956965,1.004641,1.007039,0.97089,0.60449,0.585908,0.626296,0.673671,0.474399,0.457383,0.424402,0.388208,0.069901,0.050933,0.059473,0.037337,0.265987,0.08104,0.080929,0.110866
1.234883,1.43206,1.436011,1.409216,0.961653,1.008995,1.011163,0.974775,0.60449,0.585914,0.626309,0.673753,0.475302,0.457053,0.424015,0.388261,0.070093,0.05076,0.059288,0.037329,0.268182,0.082944,0.082996,0.113294
1.230249,1.427461,1.431413,1.404534,0.966359,1.013939,1.015895,0.979231,0.60449,0.585924,0.626328,0.673827,0.476187,0.456684,0.423603,0.388265,0.070295,0.050606,0.059116,0.037314,0.270023,0.084734,0.084968,0.115497
1.225625,1.422862,1.426813,1.399853,0.971095,1.019445,1.021211,0.984236,0.604491,0.585939,0.626353,0.673895,0.477043,0.456283,0.423175,0.388226,0.070511,0.050469,0.058953,0.037293,0.271503,0.086389,0.086818,0.11745
1.22101,1.418263,1.422212,1.395171,0.975875,1.025481,1.027081,0.989759,0.604493,0.585958,0.626384,0.673955,0.477861,0.45586,0.422739,0.38815,0.070742,0.050345,0.058799,0.037265,0.272621,0.087887,0.088522,0.119136
1.216403,1.413666,1.417611,1.39049,0.980714,1.032011,1.033469,0.995766,0.604496,0.585979,0.62642,0.67401,0.478632,0.455422,0.422301,0.388045,0.070992,0.050234,0.058649,0.037231,0.273378,0.08921,0.090059,0.120541
1.211805,1.409071,1.413008,1.385809,0.985626,1.039001,1.040338,1.002223,0.6045,0.586004,0.62646,0.674058,0.47935,0.454978,0.421868,0.387917,0.071263,0.050135,0.058504,0.037191,0.273776,0.090346,0.091413,0.121655
1.207215,1.404479,1.408404,1.381128,0.990623,1.046417,1.047654,1.009093,0.604505,0.58603,0.626505,0.674101,0.48001,0.454535,0.421442,0.387775,0.071559,0.050044,0.058361,0.037148,0.273818,0.091286,0.092573,0.122472
