L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.667958,0.835127,0.840447,0.798904,1.358123,1.555218,1.556426,1.543332,0.560489,0.53102,0.576043,0.620957,0.452903,0.475262,0.43681,0.383897,0.164709,0.05165,0.051254,0.037389,0.068346,0.12063,0.124961,0.089907
0.665347,0.829956,0.835123,0.793657,1.354405,1.552534,1.553804,1.540294,0.561924,0.531453,0.576402,0.621502,0.453872,0.476556,0.438204,0.38532,0.167562,0.051683,0.051244,0.037833,0.068659,0.115915,0.120441,0.085939
0.662725,0.824423,0.829448,0.788039,1.350377,1.549546,1.550888,1.536915,0.563364,0.531846,0.576736,0.622009,0.45483,0.477863,0.439608,0.386713,0.170704,0.05176,0.051258,0.038334,0.069022,0.111006,0.115742,0.08186
0.660162,0.818569,0.823467,0.782088,1.346043,1.546235,1.547663,1.533179,0.564782,0.532188,0.577035,0.622462,0.455754,0.479159,0.440996,0.388043,0.174144,0.051896,0.051309,0.038906,0.069439,0.105969,0.110927,0.077737
0.657736,0.812447,0.817237,0.775859,1.341412,1.542593,1.544118,1.529084,0.56616,0.532472,0.577297,0.622853,0.456625,0.480421,0.442341,0.389277,0.177888,0.05211,0.051413,0.039571,0.069911,0.100879,0.106068,0.073641
0.655524,0.806123,0.810822,0.769418,1.336497,1.538619,1.54025,1.524635,0.567487,0.532701,0.577522,0.623182,0.457432,0.481624,0.443617,0.390391,0.181939,0.052427,0.051591,0.040354,0.070436,0.095814,0.101235,0.069641
0.65361,0.799672,0.804293,0.76284,1.331313,1.534316,1.536059,1.519848,0.568762,0.532888,0.577719,0.623459,0.458165,0.48275,0.444804,0.391368,0.186298,0.05287,0.051866,0.041291,0.071008,0.090853,0.096498,0.065801
0.652071,0.793173,0.797723,0.756207,1.325875,1.529693,1.53155,1.514743,0.569993,0.53305,0.577904,0.623698,0.458824,0.483786,0.445888,0.3922,0.190964,0.053467,0.052265,0.04242,0.07162,0.086072,0.09192,0.062177
0.650979,0.786707,0.79119,0.7496,1.320196,1.524761,1.526729,1.509339,0.571188,0.533209,0.578093,0.623917,0.459407,0.484724,0.446861,0.392887,0.195932,0.054244,0.052816,0.04378,0.07226,0.081538,0.087561,0.058819
0.650394,0.780351,0.784767,0.743099,1.314288,1.519532,1.521605,1.503652,0.572354,0.533385,0.578305,0.624132,0.459917,0.485562,0.44772,0.393433,0.201193,0.055227,0.053547,0.045409,0.072915,0.077307,0.08347,0.055762
0.650365,0.77418,0.778528,0.736779,1.308165,1.514018,1.516188,1.497698,0.573498,0.533598,0.578557,0.624359,0.460361,0.486303,0.44847,0.393848,0.206733,0.056436,0.054484,0.04734,0.073575,0.073423,0.079689,0.053028
0.65093,0.768263,0.772541,0.730711,1.301839,1.508236,1.510489,1.491493,0.574619,0.533865,0.578866,0.62461,0.460744,0.486951,0.449115,0.394149,0.21253,0.057887,0.055651,0.049601,0.074229,0.069917,0.076247,0.050629
0.652111,0.762666,0.766875,0.724963,1.295325,1.502201,1.504521,1.485052,0.575717,0.534199,0.579247,0.624895,0.461074,0.487511,0.449662,0.39435,0.218558,0.05959,0.057067,0.052212,0.074865,0.066807,0.073162,0.048562
0.653919,0.757452,0.761594,0.719596,1.288634,1.495932,1.498301,1.478393,0.576784,0.534614,0.579713,0.625222,0.461356,0.487988,0.450117,0.394466,0.224783,0.061549,0.058744,0.055183,0.075479,0.064097,0.070441,0.046816
0.656352,0.752682,0.756761,0.71467,1.281783,1.489445,1.491844,1.471533,0.577811,0.53512,0.580276,0.625597,0.461595,0.488387,0.450486,0.394513,0.231164,0.063759,0.060689,0.058515,0.076064,0.061781,0.068077,0.045367
0.659395,0.748414,0.752436,0.710241,1.274784,1.482761,1.485171,1.464493,0.578784,0.535725,0.580945,0.626024,0.461795,0.488712,0.450772,0.394503,0.237652,0.066207,0.0629,0.062194,0.076619,0.05984,0.066057,0.044187
0.663019,0.744705,0.748675,0.706362,1.267653,1.475899,1.478302,1.457292,0.579686,0.536435,0.581726,0.626506,0.461956,0.488967,0.450983,0.394446,0.244195,0.068874,0.065366,0.066199,0.077144,0.058246,0.064356,0.043244
0.667187,0.74161,0.745533,0.703086,1.260405,1.468878,1.471259,1.449951,0.580495,0.537254,0.582626,0.627047,0.462081,0.489159,0.451126,0.394354,0.250736,0.071734,0.068073,0.070495,0.077639,0.056965,0.062946,0.042504
0.671849,0.739184,0.743062,0.700463,1.253056,1.461718,1.464062,1.442489,0.581193,0.538185,0.583647,0.627649,0.462172,0.489294,0.451206,0.394235,0.257215,0.074755,0.070996,0.075039,0.078107,0.055961,0.061795,0.041934
0.67695,0.737475,0.741308,0.698541,1.245618,1.454437,1.456733,1.434926,0.581757,0.539227,0.58479,0.628316,0.46223,0.489379,0.451233,0.394098,0.263572,0.077901,0.074108,0.079783,0.078552,0.055194,0.060868,0.041503
0.682428,0.736529,0.740315,0.697366,1.238106,1.447054,1.449292,1.427279,0.582167,0.540378,0.586054,0.629054,0.462259,0.489421,0.451215,0.393948,0.26975,0.081132,0.077374,0.084669,0.078976,0.054627,0.060132,0.041181
0.688218,0.736386,0.740121,0.696982,1.230532,1.439585,1.441758,1.419564,0.582405,0.541634,0.587434,0.629866,0.462262,0.489427,0.45116,0.393793,0.275696,0.084408,0.080761,0.089637,0.079383,0.054223,0.059554,0.040945
0.694257,0.737078,0.74076,0.697427,1.222908,1.432043,1.434148,1.411795,0.582461,0.542988,0.588924,0.63076,0.462242,0.489405,0.451075,0.393637,0.281359,0.087688,0.08423,0.094627,0.079777,0.05395,0.059107,0.040773
0.700484,0.738628,0.74226,0.698736,1.215243,1.424443,1.426477,1.403984,0.582328,0.544432,0.590513,0.631739,0.462204,0.48936,0.450969,0.393483,0.286699,0.090931,0.087743,0.099574,0.080162,0.053779,0.058764,0.040647
0.706845,0.74105,0.74464,0.700936,1.207547,1.416796,1.418759,1.396141,0.582008,0.545954,0.592187,0.632807,0.462151,0.489297,0.450848,0.393336,0.291677,0.094099,0.091258,0.104418,0.080539,0.053685,0.058502,0.040554
0.713291,0.744349,0.747913,0.704047,1.199826,1.409111,1.411005,1.388273,0.581512,0.54754,0.593926,0.633963,0.462088,0.489222,0.450716,0.393197,0.296262,0.097151,0.09473,0.109098,0.080914,0.053646,0.058302,0.040482
0.719786,0.748514,0.752077,0.708073,1.192088,1.401398,1.403224,1.380389,0.580857,0.549174,0.595707,0.635202,0.462018,0.489138,0.450579,0.393067,0.300429,0.100052,0.098114,0.113554,0.081289,0.053645,0.058147,0.040423
0.726304,0.753526,0.757118,0.713006,1.184339,1.393662,1.395426,1.372493,0.580065,0.550836,0.597504,0.636516,0.461945,0.489048,0.450439,0.392948,0.304155,0.102767,0.101362,0.117734,0.081668,0.053669,0.058026,0.04037
0.732827,0.759355,0.76301,0.718824,1.176582,1.385909,1.387616,1.364589,0.579162,0.552507,0.599294,0.637892,0.461872,0.488953,0.450299,0.39284,0.307422,0.105265,0.10443,0.121589,0.082054,0.053707,0.057927,0.040318
0.739351,0.765965,0.769719,0.725488,1.168823,1.378145,1.3798,1.35668,0.578174,0.554167,0.601054,0.639314,0.461802,0.488854,0.450161,0.392743,0.310215,0.107517,0.10728,0.12508,0.082452,0.05375,0.057842,0.040265
0.745877,0.773313,0.7772,0.732947,1.161065,1.370373,1.371981,1.348769,0.577127,0.5558,0.602765,0.640763,0.461738,0.488754,0.450025,0.392656,0.312524,0.109498,0.109875,0.128172,0.082865,0.053794,0.057766,0.040209
0.752415,0.781352,0.785401,0.741142,1.153312,1.362595,1.364161,1.340855,0.576045,0.55739,0.604409,0.642218,0.461682,0.488651,0.449892,0.392578,0.31434,0.11119,0.112184,0.130839,0.083298,0.053834,0.057694,0.040148
