L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.52371,0.728946,0.734345,0.718117,0.463614,0.625924,0.624608,0.584975,0.575435,0.552249,0.601433,0.652604,0.481383,0.481085,0.441404,0.398338,0.079798,0.063946,0.069914,0.047366,0.228043,0.09288,0.096514,0.08988
0.519084,0.72431,0.72972,0.713403,0.470743,0.635814,0.634489,0.595175,0.575453,0.55226,0.601445,0.652678,0.481476,0.481169,0.441496,0.398306,0.079949,0.063809,0.069759,0.047228,0.222709,0.091554,0.095212,0.087864
0.514151,0.719365,0.724788,0.708376,0.47845,0.6464,0.645071,0.606096,0.575471,0.552272,0.60146,0.652753,0.481532,0.481238,0.441571,0.398258,0.080108,0.063669,0.069596,0.047084,0.217031,0.090146,0.093837,0.085724
0.508938,0.714139,0.719575,0.703066,0.486718,0.657629,0.656304,0.617688,0.575487,0.552288,0.601478,0.652828,0.48154,0.481284,0.44162,0.398188,0.080274,0.063529,0.069428,0.046938,0.211047,0.088671,0.092404,0.083479
0.503479,0.708666,0.714116,0.697508,0.495521,0.669437,0.668123,0.629884,0.5755,0.552307,0.601499,0.652902,0.481486,0.481301,0.441637,0.398092,0.080443,0.063391,0.069256,0.046792,0.204803,0.087143,0.090929,0.081152
0.497809,0.702983,0.708445,0.691739,0.504823,0.681753,0.680458,0.642612,0.575511,0.552327,0.601523,0.652973,0.481361,0.481282,0.441617,0.397964,0.080617,0.063255,0.069082,0.046648,0.198348,0.08558,0.08943,0.078767
0.491962,0.697124,0.7026,0.685795,0.514587,0.694504,0.693236,0.655798,0.575518,0.552349,0.601548,0.653038,0.481159,0.481221,0.441554,0.397798,0.080793,0.063122,0.06891,0.046508,0.19173,0.084004,0.087926,0.076353
0.485971,0.691123,0.696615,0.679712,0.524771,0.707619,0.706383,0.669371,0.57552,0.552371,0.601573,0.653097,0.480873,0.481113,0.441445,0.397588,0.080972,0.062992,0.06874,0.046375,0.184998,0.082435,0.086439,0.073936
0.479866,0.685012,0.690519,0.673522,0.535338,0.721033,0.719832,0.683264,0.575518,0.552391,0.601597,0.653149,0.480497,0.480952,0.441286,0.397329,0.081153,0.062864,0.068573,0.046251,0.178201,0.080896,0.084987,0.071545
0.473675,0.678819,0.68434,0.667252,0.54625,0.734686,0.733522,0.697414,0.575511,0.552407,0.601618,0.653193,0.480028,0.480732,0.441072,0.397015,0.081335,0.062739,0.068412,0.046138,0.171383,0.07941,0.083591,0.069209
0.467422,0.672568,0.6781,0.660928,0.557475,0.748525,0.747395,0.711768,0.575497,0.55242,0.601637,0.653228,0.479465,0.480449,0.440799,0.396638,0.081518,0.062617,0.068257,0.046037,0.164588,0.077998,0.082271,0.066954
0.461127,0.666279,0.671818,0.654567,0.56898,0.762503,0.761403,0.726277,0.575477,0.552427,0.601652,0.653255,0.478805,0.480097,0.440461,0.396195,0.081702,0.062497,0.068108,0.045949,0.157858,0.076683,0.081046,0.064807
0.454806,0.659968,0.66551,0.648185,0.580739,0.776582,0.775503,0.740899,0.575449,0.552428,0.601663,0.653274,0.47805,0.47967,0.440053,0.395679,0.081886,0.062379,0.067965,0.045875,0.151233,0.075487,0.079934,0.062792
0.448473,0.653645,0.659187,0.641793,0.592724,0.790726,0.789658,0.755598,0.575414,0.552423,0.601669,0.653285,0.4772,0.479163,0.439569,0.395086,0.082072,0.062262,0.067829,0.045813,0.144749,0.074429,0.078954,0.060933
0.442138,0.647322,0.652858,0.6354,0.604912,0.804907,0.803837,0.77034,0.575371,0.552413,0.601671,0.653289,0.47626,0.478572,0.439003,0.394411,0.08226,0.062146,0.0677,0.045763,0.138444,0.073529,0.078123,0.059251
0.435807,0.641004,0.646529,0.62901,0.61728,0.819097,0.818012,0.785095,0.575321,0.552398,0.601668,0.653287,0.475233,0.477891,0.438351,0.393649,0.08245,0.062031,0.067576,0.045723,0.132351,0.072806,0.077458,0.057764
0.429486,0.634695,0.640205,0.622628,0.629805,0.833274,0.832158,0.799837,0.575265,0.55238,0.60166,0.65328,0.474126,0.477117,0.437606,0.392799,0.082642,0.061917,0.067459,0.045692,0.126503,0.072275,0.076975,0.056493
0.423179,0.628398,0.63389,0.616255,0.642463,0.847418,0.846252,0.81454,0.575203,0.552359,0.601648,0.653269,0.472945,0.476248,0.436767,0.391856,0.082838,0.061803,0.067346,0.045669,0.12093,0.071954,0.076693,0.055452
0.416887,0.622113,0.627585,0.609891,0.65523,0.861506,0.860274,0.829178,0.575136,0.552337,0.601632,0.653254,0.471699,0.475281,0.435829,0.390821,0.083038,0.06169,0.067238,0.045653,0.115658,0.071858,0.076624,0.054658
0.41061,0.615841,0.62129,0.603539,0.668077,0.875518,0.874201,0.843724,0.575063,0.552313,0.601612,0.653236,0.470396,0.474217,0.434793,0.389694,0.083243,0.061576,0.067133,0.045641,0.110712,0.072002,0.076785,0.054124
0.404349,0.60958,0.615008,0.597196,0.680976,0.889431,0.88801,0.858153,0.574987,0.552289,0.60159,0.653217,0.469046,0.473056,0.43366,0.388478,0.083454,0.061463,0.06703,0.045631,0.106113,0.072397,0.077189,0.053862
0.398103,0.603329,0.608736,0.590862,0.693895,0.903221,0.901677,0.872436,0.574908,0.552265,0.601567,0.653197,0.467661,0.471802,0.432434,0.387179,0.083673,0.061349,0.066929,0.045623,0.101879,0.073058,0.077847,0.053884
0.391872,0.597087,0.602475,0.584536,0.7068,0.916861,0.915174,0.886542,0.574827,0.552241,0.601542,0.653175,0.466252,0.470461,0.43112,0.385804,0.083901,0.061235,0.066827,0.045615,0.098022,0.073994,0.078771,0.054197
0.385655,0.590853,0.596224,0.578217,0.719654,0.930319,0.928472,0.900439,0.574744,0.552218,0.601518,0.653152,0.464835,0.469041,0.429729,0.384363,0.08414,0.061121,0.066725,0.045605,0.094548,0.075213,0.079968,0.054807
0.37945,0.584626,0.589981,0.571904,0.732417,0.943563,0.941537,0.914094,0.574661,0.552196,0.601495,0.653128,0.463422,0.467555,0.428271,0.38287,0.084392,0.061006,0.066621,0.045593,0.09146,0.076724,0.081446,0.055719
0.373258,0.578404,0.583746,0.565596,0.745048,0.956554,0.954333,0.927469,0.574578,0.552177,0.601474,0.653104,0.462029,0.466015,0.426761,0.38134,0.08466,0.060892,0.066515,0.045578,0.088752,0.078527,0.083208,0.056933
0.367078,0.572187,0.577518,0.559293,0.757499,0.969254,0.966823,0.940528,0.574496,0.55216,0.601455,0.65308,0.460671,0.46444,0.425216,0.37979,0.084947,0.060778,0.066407,0.045559,0.086414,0.080624,0.085253,0.058445
0.36091,0.565974,0.571297,0.552994,0.769725,0.981617,0.978965,0.953231,0.574417,0.552146,0.601439,0.653056,0.459366,0.46285,0.423654,0.378237,0.085254,0.060665,0.066295,0.045536,0.08443,0.08301,0.087577,0.060248
0.354753,0.559766,0.565083,0.546699,0.781675,0.9936,0.990716,0.965536,0.574342,0.552136,0.601428,0.653034,0.45813,0.461265,0.422097,0.376704,0.085586,0.060552,0.06618,0.045509,0.082775,0.085675,0.090171,0.06233
