FP1_x,FP2_x,FP1_y,FP2_y,FP1_z,FP2_z
-90.455917,0,-33.402195,0,603.10083,0
-90.3162,0,-33.51923,0,603.779175,0
-90.118507,0,-33.654556,0,604.454224,0
-89.866577,0,-33.806488,0,605.124634,0
-89.563934,0,-33.973408,0,605.78894,0
-89.213959,0,-34.153767,0,606.445679,0
-88.819939,0,-34.346077,0,607.093445,0
-88.385056,0,-34.548912,0,607.731079,0
-87.912422,0,-34.760899,0,608.357239,0
-87.405113,0,-34.980701,0,608.970581,0
-86.866074,0,-35.207054,0,609.570007,0
-86.29808,0,-35.438728,0,610.154175,0
-85.703804,0,-35.674557,0,610.721863,0
-85.085693,0,-35.913429,0,611.271973,0
-84.446075,0,-36.154297,0,611.803406,0
-83.787163,0,-36.396164,0,612.31488,0
-83.111084,0,-36.638081,0,612.805359,0
-82.419937,0,-36.87915,0,613.273926,0
-81.715782,0,-37.118519,0,613.719727,0
-81.000542,0,-37.355389,0,614.141785,0
-80.27607,0,-37.589001,0,614.539063,0
-79.544037,0,-37.818642,0,614.910828,0
-78.805962,0,-38.04364,0,615.256226,0
-78.063255,0,-38.263359,0,615.574402,0
-77.3172,0,-38.477207,0,615.864746,0
-76.569077,0,-38.684643,0,616.126648,0
-75.820107,0,-38.885151,0,616.359314,0
-75.071487,0,-39.078262,0,616.562317,0
-74.324364,0,-39.263542,0,616.735291,0
-73.579788,0,-39.440578,0,616.877441,0
-72.838676,0,-39.609016,0,616.988586,0
-72.101837,0,-39.76852,0,617.068237,0
-71.36998,0,-39.918789,0,617.115967,0
-70.643745,0,-40.05954,0,617.131592,0
-69.923721,0,-40.190533,0,617.114807,0
-69.210556,0,-40.311535,0,617.065552,0
-68.504822,0,-40.422359,0,616.983704,0
-67.807106,0,-40.522823,0,616.86908,0
-67.117928,0,-40.612801,0,616.721863,0
-66.437714,0,-40.69215,0,616.541748,0
-65.766777,0,-40.76078,0,616.329041,0
-65.105354,0,-40.8186,0,616.083557,0
-64.453644,0,-40.86554,0,615.805542,0
-63.811806,0,-40.901527,0,615.495117,0
-63.180023,0,-40.926514,0,615.152527,0
-62.558506,0,-40.940483,0,614.778137,0
-61.947445,0,-40.943394,0,614.372192,0
-61.347008,0,-40.935272,0,613.934998,0
-60.757301,0,-40.916138,0,613.467041,0
-60.178345,0,-40.886032,0,612.968445,0
-59.610088,0,-40.845013,0,612.439758,0
-59.052456,0,-40.79314,0,611.881287,0
-58.505325,0,-40.730484,0,611.293579,0
-57.968636,0,-40.657124,0,610.677185,0
-57.442337,0,-40.573124,0,610.032532,0
-56.926418,0,-40.47858,0,609.360413,0
-56.420853,0,-40.373569,0,608.661316,0
-55.925575,0,-40.258209,0,607.935608,0
-55.440441,0,-40.132618,0,607.184143,0
-54.96524,0,-39.996944,0,606.407288,0
-54.499722,1.773896,-39.851364,0.812801,605.605835,0.037821
-54.043633,1.670207,-39.696049,0.66715,604.780334,0.190408
-53.596756,1.570025,-39.531185,0.529446,603.931641,0.334107
-53.158928,1.473366,-39.356956,0.399479,603.060547,0.469191
-52.730022,1.38027,-39.173557,0.277049,602.167664,0.595928
-52.309925,1.290769,-38.981186,0.161947,601.253784,0.714583
-51.898479,1.204856,-38.780037,0.053955,600.319641,0.825411
-51.495464,1.122477,-38.570332,-0.04715,599.365967,0.928664
-51.100616,1.043539,-38.352295,-0.141578,598.393372,1.024591
-50.713612,0.967927,-38.126167,-0.229543,597.40271,1.113442
-50.334156,0.895533,-37.89222,-0.311269,596.394775,1.195475
-49.961971,0.82628,-37.650738,-0.38699,595.370361,1.270954
-49.596848,0.760129,-37.402,-0.456935,594.330322,1.340141
-49.238609,0.697076,-37.146301,-0.521318,593.275635,1.403293
-48.8871,0.637131,-36.883942,-0.580352,592.206909,1.460656
-48.542133,0.580276,-36.615211,-0.634262,591.125,1.512469
-48.20348,0.52645,-36.340431,-0.683271,590.030701,1.558967
-47.87085,0.475546,-36.059906,-0.727592,588.924683,1.600381
-47.543934,0.427427,-35.773941,-0.767423,587.8078,1.636941
