L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.00715,1.188958,1.200851,1.168371,0.497305,0.599477,0.614025,0.577686,0.579544,0.549217,0.596365,0.642341,0.450748,0.476369,0.42779,0.385377,0.068124,0.045706,0.061055,0.038362,0.201758,0.052137,0.056572,0.064397
1.00326,1.185111,1.197004,1.164558,0.500386,0.597881,0.612812,0.576767,0.579605,0.549259,0.596463,0.642484,0.451369,0.476502,0.428037,0.385731,0.068148,0.045634,0.060873,0.038254,0.206531,0.054137,0.058292,0.067341
0.999113,1.181007,1.192899,1.160483,0.503755,0.596409,0.611722,0.575975,0.579668,0.549309,0.596568,0.642636,0.452068,0.476673,0.42832,0.386136,0.068174,0.045561,0.060687,0.038142,0.211527,0.056313,0.060179,0.070492
0.994733,1.176666,1.18856,1.156167,0.507414,0.595139,0.610822,0.57537,0.579732,0.549366,0.59668,0.642795,0.452847,0.47689,0.428643,0.386597,0.068201,0.045487,0.060498,0.038025,0.216688,0.058661,0.062235,0.073831
0.990147,1.172117,1.184012,1.151635,0.511355,0.594148,0.61018,0.575012,0.579798,0.549432,0.596799,0.64296,0.453711,0.477156,0.429007,0.387116,0.068231,0.045415,0.060309,0.037905,0.22195,0.061171,0.064455,0.077333
0.985384,1.167387,1.179284,1.146915,0.515561,0.593512,0.609863,0.574959,0.579865,0.549505,0.596925,0.643131,0.454658,0.477477,0.429414,0.387692,0.068263,0.045346,0.060122,0.037782,0.227248,0.063828,0.06683,0.080965
0.980474,1.162505,1.174405,1.142037,0.52001,0.593304,0.609933,0.575267,0.579934,0.549586,0.597056,0.643305,0.455687,0.477855,0.429864,0.388324,0.068298,0.045281,0.059938,0.037658,0.232519,0.066613,0.069349,0.084693
0.975443,1.1575,1.169402,1.137028,0.524674,0.593589,0.610446,0.575985,0.580004,0.549672,0.597195,0.643481,0.456794,0.478291,0.430356,0.389009,0.068336,0.045222,0.059758,0.037533,0.2377,0.069504,0.071996,0.088481
0.970316,1.152395,1.1643,1.131914,0.529528,0.594423,0.611453,0.577157,0.580077,0.549764,0.597338,0.643659,0.457973,0.478785,0.430888,0.389742,0.068377,0.04517,0.059581,0.037406,0.242738,0.072476,0.074752,0.092291
0.965117,1.147214,1.159121,1.126718,0.534544,0.595846,0.612993,0.578819,0.580152,0.54986,0.597487,0.643837,0.459215,0.479335,0.43146,0.390518,0.068422,0.045124,0.059409,0.037278,0.247583,0.075501,0.077595,0.096085
