L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.700248,0.893841,0.894914,0.883792,0.680757,0.839222,0.835047,0.806935,0.564076,0.544356,0.58452,0.624927,0.477442,0.450529,0.411866,0.381409,0.071031,0.050375,0.055858,0.044565,0.169236,0.070188,0.0747,0.068099
0.697903,0.891431,0.892499,0.88136,0.686346,0.846462,0.842003,0.814023,0.564084,0.544405,0.58458,0.624978,0.477172,0.449977,0.411436,0.381009,0.071109,0.05035,0.055827,0.044517,0.165869,0.069654,0.073723,0.066939
0.695398,0.888863,0.889931,0.878773,0.692351,0.854168,0.849426,0.821573,0.564089,0.544458,0.584639,0.625031,0.476889,0.449366,0.410938,0.38055,0.071183,0.050324,0.055799,0.04447,0.162308,0.069114,0.07275,0.065744
0.692747,0.886151,0.887228,0.876046,0.698748,0.862289,0.85727,0.829537,0.56409,0.544512,0.584695,0.625084,0.476598,0.448692,0.410365,0.380024,0.071251,0.050298,0.055774,0.044426,0.158583,0.068579,0.071804,0.064534
0.689965,0.883315,0.884408,0.873199,0.705501,0.870765,0.865481,0.837858,0.564085,0.544568,0.584746,0.625137,0.476299,0.447954,0.409714,0.379428,0.071311,0.050272,0.055752,0.044387,0.154726,0.06806,0.070908,0.063328
0.68707,0.880371,0.881491,0.870251,0.712568,0.879529,0.873996,0.846475,0.564076,0.544624,0.584791,0.625189,0.475991,0.447151,0.408983,0.37876,0.071363,0.050248,0.055736,0.044351,0.150774,0.067567,0.07008,0.062148
0.684077,0.877339,0.878495,0.867221,0.719901,0.888515,0.882753,0.855329,0.564065,0.54468,0.584829,0.625239,0.47567,0.446286,0.408173,0.378018,0.071409,0.050224,0.055724,0.044319,0.146759,0.067107,0.069336,0.061015
0.681004,0.874236,0.875439,0.864127,0.727454,0.897662,0.891691,0.864362,0.564053,0.544734,0.584859,0.625289,0.475331,0.445361,0.407288,0.377204,0.071451,0.050202,0.055717,0.04429,0.142714,0.066692,0.068687,0.059949
0.677865,0.871078,0.872335,0.860984,0.735184,0.906913,0.900754,0.873522,0.564042,0.544786,0.584882,0.625337,0.474969,0.444381,0.406333,0.376321,0.071489,0.050183,0.055713,0.044264,0.138669,0.066327,0.068142,0.058964
0.674677,0.867881,0.869196,0.857805,0.743048,0.916219,0.909892,0.882761,0.564031,0.544836,0.584898,0.625383,0.474576,0.443351,0.405313,0.375373,0.071524,0.050167,0.055712,0.044238,0.134652,0.066024,0.067708,0.058077
