L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.733928,0.907633,0.913856,0.868021,0.684222,0.885348,0.8909,0.851106,0.588697,0.600752,0.649931,0.687265,0.456839,0.465494,0.419158,0.369977,0.168011,0.069214,0.074409,0.072854,0.082575,0.054065,0.062982,0.041737
0.742346,0.917771,0.923816,0.878079,0.680375,0.881463,0.886994,0.84719,0.588784,0.600946,0.650087,0.687463,0.45684,0.465466,0.419185,0.36998,0.162977,0.068283,0.073669,0.071155,0.082606,0.054008,0.062829,0.041706
0.751362,0.928582,0.93444,0.88882,0.676262,0.87731,0.882821,0.843009,0.588886,0.601143,0.650248,0.687664,0.456849,0.465437,0.419214,0.36998,0.157704,0.06737,0.072955,0.069419,0.082641,0.053946,0.06267,0.041672
0.760934,0.94,0.945666,0.900182,0.671905,0.872912,0.878404,0.838586,0.589003,0.601338,0.65041,0.687865,0.456866,0.465407,0.419244,0.369977,0.152253,0.066506,0.072291,0.067679,0.082679,0.053881,0.062506,0.041638
0.771009,0.951945,0.957417,0.912091,0.667333,0.868295,0.873772,0.83395,0.589136,0.601526,0.650567,0.68806,0.456893,0.465375,0.419274,0.369971,0.146684,0.06572,0.071707,0.065971,0.08272,0.053812,0.06234,0.041602
0.781529,0.964333,0.969612,0.924469,0.662576,0.863493,0.868954,0.829131,0.589285,0.6017,0.650715,0.688245,0.45693,0.465342,0.419303,0.36996,0.141062,0.065042,0.071227,0.064329,0.082765,0.053742,0.062176,0.041565
0.792436,0.977075,0.982166,0.937235,0.657667,0.858537,0.863981,0.824161,0.58945,0.601855,0.650844,0.688413,0.456975,0.465309,0.41933,0.369947,0.135445,0.0645,0.070878,0.062786,0.082814,0.05367,0.062016,0.041527
0.803672,0.990087,0.994999,0.950312,0.652635,0.853458,0.858883,0.819068,0.589631,0.601982,0.65095,0.688558,0.457026,0.465276,0.419354,0.369931,0.129892,0.064121,0.070682,0.061375,0.082866,0.053597,0.06186,0.041489
0.81518,1.003289,1.008035,0.963627,0.647509,0.848284,0.853688,0.813879,0.58983,0.602077,0.651023,0.688674,0.457084,0.465242,0.419374,0.369913,0.124453,0.063929,0.070662,0.060124,0.08292,0.053524,0.061711,0.041451
0.826908,1.016607,1.021203,0.977113,0.642313,0.84304,0.84842,0.808618,0.59005,0.60213,0.651055,0.688756,0.457146,0.465208,0.419391,0.369893,0.119177,0.063945,0.070836,0.05906,0.082978,0.05345,0.061568,0.041412
0.838804,1.029974,1.034441,0.990712,0.637069,0.837748,0.843102,0.803306,0.590292,0.602136,0.65104,0.688796,0.457213,0.465175,0.419402,0.369871,0.114104,0.06419,0.071224,0.058207,0.083039,0.053375,0.061432,0.041374
0.850821,1.04333,1.047693,1.00437,0.631794,0.832425,0.837751,0.79796,0.590559,0.602085,0.650967,0.688789,0.457284,0.465142,0.419409,0.369848,0.109269,0.064681,0.071842,0.057588,0.083104,0.053299,0.061302,0.041336
0.862917,1.05662,1.060907,1.018039,0.626504,0.827086,0.832383,0.792594,0.590852,0.601972,0.65083,0.688729,0.457358,0.465109,0.41941,0.369825,0.1047,0.065433,0.072704,0.057222,0.083173,0.053222,0.061179,0.041297
0.87505,1.069797,1.074038,1.031678,0.62121,0.821741,0.82701,0.787219,0.591173,0.601789,0.65062,0.688613,0.457436,0.465076,0.419407,0.369801,0.100418,0.066459,0.073826,0.057129,0.083249,0.053143,0.061062,0.04126
0.887182,1.082817,1.087045,1.045249,0.61592,0.816398,0.821641,0.781844,0.591522,0.601528,0.650329,0.688436,0.457518,0.465043,0.419399,0.369778,0.096439,0.067768,0.075218,0.057326,0.08333,0.053061,0.06095,0.041222
0.899277,1.09564,1.099889,1.058714,0.610642,0.811066,0.816281,0.776474,0.5919,0.601183,0.649951,0.688194,0.457605,0.465009,0.419388,0.369756,0.092771,0.069367,0.07689,0.057828,0.08342,0.052977,0.060842,0.041186
0.911297,1.10823,1.112534,1.072039,0.605381,0.805746,0.810936,0.771115,0.592305,0.600746,0.649479,0.687885,0.457697,0.464975,0.419373,0.369735,0.089419,0.071259,0.078848,0.058644,0.083519,0.05289,0.060739,0.04115
0.923208,1.120552,1.124945,1.085189,0.600138,0.800444,0.805609,0.765769,0.592736,0.600214,0.648911,0.687504,0.457794,0.46494,0.419356,0.369716,0.086381,0.073444,0.081095,0.059779,0.083629,0.0528,0.060638,0.041116
0.934974,1.132573,1.137086,1.098127,0.594917,0.795159,0.8003,0.760436,0.59319,0.599583,0.648242,0.68705,0.457896,0.464904,0.419336,0.369698,0.083651,0.075916,0.083627,0.061231,0.083753,0.052708,0.060541,0.041083
0.946557,1.144259,1.148923,1.110817,0.589717,0.789893,0.795012,0.755118,0.593662,0.598854,0.647473,0.68652,0.458003,0.464868,0.419315,0.369681,0.081218,0.078664,0.086434,0.062992,0.083891,0.052613,0.060445,0.041052
0.957918,1.15558,1.16042,1.12322,0.584538,0.784646,0.789744,0.749813,0.594147,0.59803,0.646607,0.685915,0.458115,0.464831,0.419292,0.369666,0.079068,0.081671,0.089499,0.065046,0.084048,0.052517,0.060352,0.041023
0.969019,1.166503,1.171541,1.135295,0.579378,0.779417,0.784495,0.744521,0.59464,0.597116,0.64565,0.685234,0.45823,0.464793,0.419269,0.369652,0.077185,0.084915,0.092798,0.06737,0.084224,0.052419,0.06026,0.040995
