L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.04499,1.265503,1.264171,1.22892,0.483097,0.686352,0.689087,0.641234,0.589126,0.569297,0.616457,0.672234,0.424523,0.451086,0.401421,0.348772,0.076188,0.066593,0.079463,0.048724,0.141187,0.049566,0.056063,0.044464
1.04194,1.262604,1.261329,1.225847,0.481507,0.683162,0.685861,0.638103,0.589208,0.569265,0.616429,0.672374,0.42454,0.451283,0.401624,0.34887,0.076389,0.065439,0.078079,0.047987,0.143953,0.04955,0.056007,0.044876
1.038663,1.259485,1.25826,1.222555,0.479929,0.679768,0.682456,0.634791,0.589284,0.569233,0.616403,0.672524,0.424552,0.451487,0.40183,0.348974,0.076586,0.064288,0.076695,0.047271,0.146987,0.049542,0.05596,0.045351
1.035171,1.256156,1.254971,1.219056,0.478406,0.676196,0.678904,0.631326,0.589352,0.569201,0.616378,0.672682,0.424553,0.451694,0.402034,0.349083,0.076773,0.063163,0.075342,0.046597,0.150294,0.049548,0.055931,0.0459
1.031481,1.252631,1.251473,1.215368,0.476984,0.672474,0.675238,0.627742,0.589408,0.569169,0.616356,0.672846,0.424543,0.451899,0.402232,0.349194,0.076945,0.062089,0.074045,0.04598,0.153872,0.049576,0.055924,0.046534
1.027613,1.248925,1.247782,1.211509,0.475708,0.668635,0.671495,0.624076,0.589453,0.56914,0.616337,0.673016,0.424516,0.452098,0.402422,0.349303,0.077098,0.061084,0.072826,0.045431,0.15772,0.049635,0.055951,0.047264
1.023589,1.245054,1.243916,1.2075,0.474618,0.664714,0.667706,0.620364,0.589484,0.569114,0.616322,0.67319,0.424468,0.452289,0.4026,0.349406,0.077229,0.060161,0.0717,0.044952,0.161831,0.049736,0.056019,0.048103
1.01943,1.241038,1.239895,1.203357,0.473754,0.660743,0.663905,0.61664,0.589502,0.569096,0.616311,0.673368,0.424396,0.452465,0.402763,0.349498,0.077336,0.059329,0.070673,0.044544,0.166197,0.049895,0.056141,0.049064
1.015157,1.236891,1.235738,1.199099,0.473148,0.656755,0.660121,0.612937,0.589507,0.569085,0.616303,0.673546,0.424295,0.452621,0.402906,0.349575,0.077418,0.058588,0.069752,0.044202,0.17081,0.050125,0.056328,0.050161
1.010789,1.232632,1.231465,1.194743,0.472829,0.652778,0.656384,0.609285,0.589499,0.569083,0.616298,0.673722,0.42416,0.452751,0.403025,0.349634,0.077475,0.05794,0.068937,0.043921,0.175658,0.050443,0.056593,0.051408
1.006342,1.228276,1.227095,1.190303,0.47282,0.648842,0.652719,0.605711,0.589479,0.569089,0.616295,0.673893,0.423988,0.452848,0.403115,0.34967,0.077506,0.057379,0.068227,0.043694,0.180729,0.050866,0.05695,0.052817
1.001833,1.22384,1.222645,1.185793,0.473141,0.644978,0.649149,0.602241,0.589447,0.569103,0.616295,0.674056,0.423777,0.452909,0.403171,0.349682,0.077515,0.0569,0.067618,0.043514,0.18601,0.051414,0.057414,0.054402
