L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.400435,1.588983,1.584359,1.568602,0.916391,1.109694,1.112897,1.072409,0.580004,0.585414,0.625426,0.665326,0.433183,0.434758,0.401401,0.359114,0.065486,0.118958,0.127564,0.089003,0.087935,0.052393,0.055096,0.042674
1.404408,1.592158,1.587536,1.57232,0.912809,1.105859,1.109033,1.068613,0.580205,0.585041,0.625023,0.664988,0.432949,0.434639,0.401317,0.359076,0.065363,0.120972,0.129519,0.090635,0.08885,0.052414,0.055043,0.042686
1.408268,1.595245,1.590632,1.57596,0.908992,1.10177,1.104917,1.064555,0.580369,0.584604,0.624557,0.664585,0.432687,0.434508,0.401219,0.359026,0.065194,0.122872,0.131362,0.092156,0.08984,0.052437,0.054989,0.042695
1.411899,1.59815,1.593555,1.579413,0.904962,1.097453,1.100574,1.060259,0.580483,0.584097,0.624024,0.664111,0.432396,0.434364,0.401108,0.358962,0.064974,0.124583,0.133018,0.093503,0.090904,0.052463,0.054936,0.042701
1.415184,1.600783,1.596217,1.582577,0.900748,1.092936,1.096034,1.05575,0.580539,0.583514,0.623418,0.66356,0.432077,0.434207,0.400982,0.358882,0.064697,0.12603,0.134419,0.094616,0.092041,0.05249,0.054884,0.042703
1.418023,1.603061,1.598539,1.58536,0.896382,1.088249,1.091325,1.05106,0.580533,0.582851,0.622736,0.662932,0.431731,0.434038,0.400841,0.358787,0.064362,0.127148,0.135499,0.095441,0.093248,0.05252,0.054833,0.042703
1.42033,1.604918,1.600457,1.58768,0.891895,1.083423,1.086477,1.046218,0.580466,0.582108,0.621977,0.662227,0.431361,0.433857,0.400686,0.358677,0.063969,0.12788,0.136207,0.095936,0.094523,0.052551,0.054783,0.0427
1.42204,1.606301,1.601921,1.589476,0.887318,1.078486,1.081518,1.041255,0.580341,0.581284,0.621141,0.661451,0.43097,0.433666,0.400515,0.358553,0.063523,0.128181,0.136502,0.09607,0.095864,0.052583,0.054732,0.042697
1.423113,1.607176,1.6029,1.590705,0.88268,1.073465,1.076472,1.036196,0.580164,0.580382,0.62023,0.660607,0.43056,0.433467,0.400332,0.358415,0.063031,0.128023,0.136358,0.095823,0.09727,0.052615,0.054678,0.042694
1.423527,1.607527,1.603378,1.591343,0.878007,1.068383,1.071362,1.031067,0.57994,0.579409,0.61925,0.659705,0.430137,0.43326,0.400136,0.358263,0.062508,0.12739,0.135763,0.095187,0.098742,0.052645,0.054621,0.042692
1.423285,1.607356,1.603358,1.591388,0.873323,1.063262,1.066206,1.025887,0.579677,0.578373,0.618208,0.658754,0.429704,0.433048,0.399931,0.358099,0.061971,0.126282,0.134719,0.094165,0.100279,0.052671,0.054558,0.042693
1.42241,1.606681,1.602856,1.590852,0.868651,1.058118,1.061023,1.020675,0.579383,0.577286,0.617114,0.657764,0.429267,0.432831,0.399719,0.357925,0.061442,0.124717,0.133244,0.092773,0.101885,0.052692,0.054488,0.042697
1.420945,1.605533,1.601904,1.589766,0.86401,1.052967,1.055826,1.015447,0.579063,0.57616,0.615982,0.656747,0.428833,0.432612,0.399502,0.357742,0.060944,0.122723,0.131365,0.091039,0.103562,0.052706,0.054409,0.042705
1.418943,1.603956,1.600543,1.588172,0.85942,1.047821,1.050627,1.010213,0.578725,0.575011,0.614827,0.655716,0.428407,0.43239,0.399285,0.357555,0.060502,0.120342,0.129121,0.088995,0.105314,0.052711,0.054318,0.042718
1.416472,1.601999,1.598824,1.586123,0.854898,1.042688,1.045437,1.004985,0.578376,0.573854,0.613666,0.654684,0.427998,0.432167,0.39907,0.357365,0.060138,0.117622,0.126557,0.086683,0.107148,0.052705,0.054216,0.042738
1.413602,1.599717,1.596797,1.583675,0.85046,1.037576,1.040263,0.99977,0.578022,0.572706,0.612517,0.653665,0.427611,0.431943,0.39886,0.357176,0.059868,0.114619,0.123723,0.084147,0.10907,0.052686,0.0541,0.042765
1.410403,1.59716,1.594515,1.580886,0.846122,1.03249,1.035115,0.994574,0.577672,0.571584,0.611396,0.65267,0.427255,0.431719,0.398658,0.356991,0.059704,0.111391,0.120671,0.081432,0.111088,0.052654,0.053968,0.042801
1.406941,1.594377,1.592025,1.577811,0.841901,1.027435,1.029997,0.989403,0.577336,0.570502,0.610322,0.651712,0.426934,0.431497,0.398465,0.356813,0.059652,0.107995,0.11745,0.078581,0.113211,0.052606,0.053821,0.042848
1.403272,1.591408,1.589363,1.574498,0.837813,1.022414,1.024917,0.984262,0.577021,0.569476,0.60931,0.650804,0.426656,0.431278,0.398282,0.356644,0.05971,0.104485,0.114109,0.075636,0.115446,0.052543,0.053656,0.042909
1.399444,1.588283,1.586561,1.57099,0.833874,1.017427,1.019879,0.979153,0.576738,0.56852,0.608374,0.649957,0.426423,0.431063,0.398108,0.356487,0.059873,0.100914,0.110693,0.072635,0.117804,0.052464,0.053476,0.042987
1.395492,1.585025,1.583636,1.567318,0.830101,1.012477,1.014889,0.97408,0.576492,0.567647,0.607529,0.649184,0.426241,0.430855,0.397942,0.356344,0.060131,0.097329,0.107245,0.069616,0.120293,0.05237,0.053278,0.043086
1.391443,1.581648,1.5806,1.563508,0.826512,1.007563,1.009951,0.969047,0.576289,0.566867,0.606782,0.648494,0.426111,0.430654,0.397785,0.356214,0.06047,0.093777,0.103806,0.066614,0.122923,0.05226,0.053067,0.043212
1.387317,1.578161,1.577456,1.559579,0.823124,1.002688,1.005069,0.964059,0.576134,0.566187,0.606142,0.647897,0.426035,0.430464,0.397635,0.356101,0.060875,0.090299,0.100417,0.063662,0.125702,0.052139,0.052843,0.04337
1.383125,1.574569,1.574204,1.555544,0.819958,0.997852,1.000245,0.959118,0.576026,0.565615,0.605613,0.6474,0.426012,0.430284,0.397493,0.356002,0.06133,0.086931,0.09711,0.060792,0.128639,0.052009,0.05261,0.043568
1.378873,1.570872,1.570841,1.551412,0.817031,0.993056,0.995483,0.954231,0.575967,0.565149,0.605193,0.647005,0.42604,0.430118,0.397356,0.355919,0.061821,0.083703,0.093917,0.058031,0.131742,0.051875,0.052374,0.043815
1.374564,1.56707,1.567364,1.547191,0.814364,0.988305,0.990787,0.949404,0.575953,0.564788,0.604878,0.646711,0.426115,0.429966,0.397224,0.35585,0.062332,0.080639,0.09086,0.055406,0.135018,0.051745,0.05214,0.044121
1.370197,1.563162,1.56377,1.542885,0.811975,0.983601,0.986158,0.944643,0.575981,0.564523,0.604661,0.646516,0.426232,0.42983,0.397096,0.355796,0.062851,0.077757,0.087962,0.052936,0.138474,0.051625,0.051916,0.044495
1.365772,1.559147,1.560057,1.538499,0.809884,0.97895,0.981601,0.939956,0.576047,0.564344,0.604527,0.64641,0.426385,0.42971,0.39697,0.355755,0.063364,0.075069,0.085237,0.05064,0.142115,0.051526,0.051711,0.044953
1.361285,1.555023,1.556223,1.534037,0.80811,0.974361,0.977117,0.93535,0.576143,0.564234,0.60446,0.646383,0.426567,0.429607,0.396847,0.355727,0.063863,0.072583,0.082697,0.048533,0.145945,0.051459,0.051534,0.045506
1.356735,1.550791,1.552268,1.529502,0.806671,0.969842,0.972713,0.930836,0.576263,0.564177,0.604442,0.646422,0.426771,0.429521,0.396725,0.355712,0.064338,0.070302,0.080349,0.046627,0.149968,0.051436,0.051397,0.046169
1.352121,1.546453,1.548193,1.524899,0.805585,0.965404,0.968391,0.926421,0.576399,0.564155,0.604453,0.646512,0.426991,0.429451,0.396607,0.355708,0.064781,0.068224,0.078198,0.044929,0.154184,0.05147,0.051312,0.04696
1.347441,1.54201,1.543999,1.52023,0.804867,0.961058,0.964158,0.922117,0.576544,0.564151,0.604476,0.646641,0.427219,0.429398,0.396493,0.355715,0.065188,0.066345,0.076244,0.043443,0.158594,0.051575,0.05129,0.047895
1.342697,1.537467,1.53969,1.515499,0.804531,0.956818,0.96002,0.917932,0.576689,0.564152,0.604495,0.646795,0.427451,0.429358,0.396387,0.355733,0.065554,0.064656,0.074485,0.042167,0.163195,0.051765,0.051346,0.04899
1.337889,1.532829,1.535271,1.510709,0.80459,0.9527,0.955986,0.913878,0.576828,0.564147,0.604499,0.646963,0.427682,0.42933,0.396291,0.355762,0.065877,0.063148,0.072912,0.041094,0.167982,0.052054,0.051493,0.050262
1.333022,1.528104,1.530746,1.505863,0.805051,0.948719,0.952067,0.909969,0.576956,0.564128,0.604481,0.647137,0.427909,0.429311,0.396207,0.355802,0.066156,0.061806,0.071517,0.040212,0.17295,0.052455,0.051745,0.051725
1.328098,1.5233,1.526124,1.500965,0.805921,0.944894,0.948279,0.906219,0.57707,0.564092,0.604437,0.64731,0.428129,0.429298,0.396137,0.355854,0.066392,0.060618,0.070287,0.039504,0.178086,0.052984,0.052118,0.053392
1.323123,1.518427,1.521412,1.496019,0.807203,0.941245,0.944637,0.902644,0.577168,0.564038,0.604368,0.647477,0.428342,0.429288,0.396081,0.355919,0.066585,0.059568,0.069206,0.038952,0.18338,0.053651,0.052624,0.055272
1.318102,1.513495,1.51662,1.491029,0.808896,0.937795,0.941162,0.899265,0.577249,0.563965,0.604274,0.647637,0.428548,0.429277,0.396041,0.355999,0.066739,0.05864,0.068259,0.038534,0.188812,0.054469,0.053279,0.05737
1.313042,1.508514,1.511758,1.486001,0.810993,0.934568,0.937875,0.896102,0.577314,0.563873,0.604157,0.647786,0.428748,0.429261,0.396016,0.356096,0.066857,0.057818,0.06743,0.038231,0.194364,0.055446,0.054092,0.059687
1.307947,1.503496,1.506837,1.480941,0.813485,0.93159,0.934801,0.893178,0.577364,0.563765,0.604019,0.647922,0.428946,0.429238,0.396005,0.35621,0.066943,0.057088,0.066702,0.038025,0.200009,0.056589,0.055075,0.062221
