L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.969725,1.167226,1.172014,1.151423,0.376976,0.569384,0.580235,0.533295,0.57733,0.552958,0.603169,0.65103,0.411489,0.43025,0.384886,0.334299,0.067866,0.092198,0.109031,0.075895,0.119902,0.050453,0.051676,0.037972
0.967115,1.164809,1.169804,1.148746,0.374349,0.565699,0.576451,0.529595,0.577298,0.55291,0.602983,0.650921,0.41135,0.430337,0.384912,0.334299,0.068396,0.089767,0.10659,0.073692,0.122091,0.050439,0.051435,0.038115
0.964273,1.162168,1.167388,1.14584,0.371639,0.561787,0.572422,0.525656,0.577291,0.552868,0.602809,0.650819,0.411227,0.430439,0.384945,0.334303,0.068947,0.087239,0.104042,0.071398,0.124502,0.050421,0.051175,0.038289
0.961202,1.159302,1.164765,1.142709,0.368889,0.557679,0.568176,0.521506,0.577316,0.552836,0.602656,0.65073,0.411128,0.430559,0.384987,0.334312,0.069512,0.084644,0.101418,0.069045,0.127142,0.050402,0.050899,0.038502
0.957908,1.156214,1.161935,1.139359,0.366147,0.553411,0.563746,0.517178,0.577376,0.552814,0.602529,0.650659,0.411061,0.430696,0.385036,0.33433,0.070083,0.082018,0.098752,0.066664,0.130014,0.050384,0.050612,0.038762
0.954402,1.152911,1.158904,1.135804,0.363463,0.549016,0.559169,0.512707,0.577474,0.552807,0.60243,0.65061,0.411036,0.430852,0.385096,0.334357,0.070655,0.079398,0.096077,0.064288,0.133121,0.050371,0.050321,0.03908
0.950697,1.149405,1.155677,1.132058,0.360883,0.544533,0.554479,0.508128,0.57761,0.552815,0.602362,0.650585,0.411061,0.431026,0.385165,0.334398,0.07122,0.076817,0.093426,0.061951,0.13646,0.050368,0.050035,0.039466
0.946811,1.145708,1.152264,1.128137,0.358454,0.539995,0.549715,0.503478,0.57778,0.552838,0.602323,0.650588,0.411143,0.431216,0.385244,0.334456,0.071774,0.074307,0.090829,0.05968,0.140032,0.050382,0.049765,0.039932
0.94276,1.141835,1.148672,1.124059,0.356217,0.535436,0.544909,0.498788,0.577981,0.552875,0.602311,0.650618,0.411287,0.43142,0.385333,0.334532,0.072312,0.071893,0.088313,0.057503,0.143832,0.050423,0.049524,0.040491
0.938561,1.1378,1.144915,1.119841,0.35421,0.530888,0.540094,0.49409,0.578208,0.552923,0.602322,0.650675,0.411496,0.431639,0.385429,0.334629,0.072829,0.069594,0.085898,0.05544,0.147858,0.050502,0.049325,0.041157
