L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.195649,1.380746,1.381708,1.354889,0.582255,0.647176,0.648986,0.609434,0.569461,0.548302,0.581658,0.630543,0.484163,0.489063,0.454318,0.410157,0.064861,0.057455,0.064261,0.040452,0.226383,0.057742,0.063527,0.064892
1.1899,1.375031,1.375996,1.349104,0.586826,0.646475,0.648206,0.608567,0.569433,0.54827,0.581641,0.630665,0.484193,0.488959,0.454258,0.410456,0.064959,0.057045,0.063921,0.040388,0.230619,0.059812,0.065542,0.068399
1.183754,1.36892,1.36989,1.342919,0.591681,0.646171,0.647831,0.608121,0.569412,0.548242,0.581629,0.63079,0.484249,0.488875,0.454215,0.410757,0.065065,0.056633,0.063575,0.040325,0.234959,0.062034,0.067713,0.072038
1.177243,1.362447,1.363422,1.336368,0.596789,0.646379,0.64798,0.608221,0.569401,0.548219,0.581622,0.630917,0.484336,0.488816,0.454193,0.411053,0.065181,0.056228,0.06323,0.040264,0.23933,0.064391,0.070027,0.075759
1.170408,1.355651,1.356631,1.329491,0.602119,0.647212,0.648769,0.608985,0.5694,0.548203,0.581622,0.631045,0.48446,0.488786,0.454195,0.411337,0.065307,0.055839,0.062891,0.040206,0.243656,0.066862,0.072464,0.079505
1.163291,1.348574,1.34956,1.322333,0.607636,0.648766,0.650298,0.610518,0.56941,0.548196,0.581631,0.631174,0.484624,0.488787,0.454222,0.411601,0.065443,0.05547,0.062562,0.040151,0.247867,0.069417,0.074999,0.083216
1.155937,1.341262,1.342255,1.314937,0.613309,0.651125,0.652649,0.612903,0.569432,0.548198,0.58165,0.631302,0.484829,0.488817,0.454274,0.411834,0.065589,0.055126,0.062245,0.040097,0.251898,0.072022,0.077599,0.086836
1.148388,1.333757,1.334757,1.307347,0.619117,0.654347,0.655882,0.616202,0.569464,0.548211,0.581681,0.63143,0.485078,0.488872,0.454348,0.412028,0.065746,0.054811,0.061942,0.040042,0.255691,0.07464,0.080229,0.090309
1.140684,1.326098,1.327106,1.299604,0.625046,0.658472,0.660034,0.620449,0.569506,0.548236,0.581722,0.631558,0.485372,0.488945,0.454439,0.412178,0.065913,0.054525,0.061653,0.039985,0.259198,0.07723,0.082849,0.093587
1.132862,1.318322,1.319338,1.291743,0.631093,0.663511,0.665115,0.625649,0.569557,0.548273,0.581776,0.631686,0.485714,0.489026,0.454541,0.412277,0.06609,0.054269,0.06138,0.039923,0.262375,0.079749,0.085418,0.09663
1.124952,1.310459,1.311484,1.283796,0.637264,0.669458,0.671113,0.631782,0.569614,0.548322,0.581841,0.631814,0.486106,0.489105,0.454643,0.412323,0.066276,0.054041,0.061122,0.039855,0.265187,0.082156,0.087896,0.099405
