L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.905749,1.120248,1.108493,1.072058,0.588521,0.783887,0.786124,0.753571,0.567114,0.586475,0.636285,0.677498,0.354847,0.363894,0.319272,0.268179,0.09343,0.07757,0.091733,0.066831,0.124061,0.048071,0.057751,0.049789
0.911864,1.126644,1.11526,1.07966,0.585654,0.780788,0.783027,0.750446,0.569046,0.586137,0.635988,0.677577,0.355,0.363937,0.319291,0.268196,0.091916,0.07987,0.093742,0.068328,0.124497,0.047998,0.057698,0.04982
0.918242,1.133264,1.122287,1.087592,0.582601,0.777483,0.779723,0.747115,0.571065,0.585702,0.635605,0.677591,0.355161,0.36398,0.319313,0.268216,0.090362,0.082288,0.095862,0.069912,0.124972,0.047919,0.057641,0.049856
0.924797,1.140008,1.129475,1.09575,0.579379,0.773992,0.776231,0.743595,0.573142,0.585158,0.635122,0.677525,0.355328,0.364021,0.319339,0.26824,0.088792,0.084795,0.098069,0.071562,0.125487,0.047835,0.057582,0.0499
0.931439,1.146773,1.136718,1.104019,0.576013,0.770338,0.772574,0.739912,0.575248,0.584498,0.634535,0.677367,0.355501,0.36406,0.319368,0.268266,0.087231,0.087355,0.10033,0.073252,0.126041,0.047745,0.057519,0.049951
0.93807,1.153456,1.143908,1.112279,0.572526,0.766544,0.768774,0.736089,0.577349,0.583726,0.633845,0.677111,0.355678,0.364098,0.319402,0.268295,0.085703,0.089927,0.102606,0.07495,0.126633,0.047651,0.057453,0.05001
0.944594,1.159959,1.150942,1.120407,0.568941,0.762636,0.764855,0.732152,0.579411,0.582851,0.633061,0.676755,0.355858,0.364134,0.319443,0.268327,0.084226,0.092467,0.104854,0.076619,0.127261,0.047553,0.057382,0.050077
0.950919,1.166191,1.157721,1.128287,0.565284,0.758635,0.76084,0.728121,0.581399,0.581888,0.632194,0.676304,0.356041,0.364169,0.31949,0.268361,0.082816,0.094928,0.107027,0.078219,0.127923,0.047451,0.057306,0.050152
0.956956,1.172073,1.164154,1.135807,0.561573,0.754563,0.756748,0.724021,0.583283,0.580856,0.631265,0.675767,0.356225,0.364203,0.319544,0.268396,0.081487,0.097261,0.109077,0.079708,0.128618,0.047347,0.057225,0.050235
0.962627,1.177534,1.170163,1.142868,0.557828,0.750438,0.7526,0.719868,0.585031,0.579778,0.630295,0.675157,0.356409,0.364237,0.319603,0.268432,0.08025,0.099417,0.110954,0.081044,0.129344,0.04724,0.05714,0.050325
0.967861,1.182517,1.17568,1.14938,0.554066,0.746275,0.748412,0.715681,0.586619,0.57868,0.629305,0.674492,0.356591,0.364269,0.319668,0.268467,0.079112,0.101347,0.112611,0.082187,0.130102,0.047133,0.057052,0.050424
0.972596,1.186975,1.18065,1.155268,0.5503,0.742087,0.7442,0.711473,0.588028,0.577585,0.62832,0.673788,0.356771,0.364301,0.319737,0.268501,0.07808,0.103004,0.114005,0.0831,0.13089,0.047024,0.056962,0.05053
0.976784,1.190873,1.18503,1.16047,0.54654,0.737885,0.739976,0.707255,0.589243,0.576517,0.627359,0.673067,0.356948,0.364331,0.319809,0.268533,0.077159,0.104345,0.115096,0.083754,0.13171,0.046916,0.056872,0.050645
0.980384,1.194187,1.18879,1.164941,0.542798,0.733677,0.735751,0.703038,0.590261,0.575495,0.626441,0.672345,0.357121,0.36436,0.319881,0.268563,0.076354,0.105329,0.115852,0.084126,0.132561,0.046809,0.056784,0.050768
0.983367,1.196902,1.191912,1.16865,0.539079,0.72947,0.731532,0.698827,0.591081,0.574537,0.625578,0.671642,0.357289,0.364385,0.319953,0.26859,0.075667,0.105926,0.116247,0.084199,0.133446,0.046704,0.056699,0.050898
0.985719,1.199015,1.194389,1.171583,0.535391,0.725271,0.727328,0.694629,0.591709,0.573653,0.624779,0.67097,0.357455,0.364408,0.320022,0.268614,0.075101,0.106111,0.116265,0.083968,0.134366,0.046604,0.056619,0.051035
0.987433,1.200528,1.196225,1.17374,0.531738,0.721082,0.723143,0.690446,0.592159,0.572849,0.624048,0.67034,0.357618,0.364428,0.320087,0.268636,0.074655,0.105871,0.115899,0.083434,0.135324,0.046508,0.056546,0.05118
0.988516,1.201454,1.197435,1.175135,0.528125,0.716908,0.718983,0.686281,0.592445,0.572125,0.623386,0.669759,0.35778,0.364444,0.320144,0.268656,0.074325,0.105206,0.115153,0.082605,0.136322,0.046418,0.056481,0.051331
0.988984,1.201813,1.198039,1.175799,0.524556,0.712751,0.714851,0.682136,0.592584,0.571478,0.622788,0.669227,0.357945,0.364456,0.320193,0.268676,0.074107,0.104125,0.114041,0.081496,0.137365,0.046334,0.056427,0.05149
0.988867,1.201632,1.198069,1.175771,0.521035,0.708612,0.710748,0.678012,0.592597,0.5709,0.622248,0.668744,0.358113,0.364465,0.320232,0.268695,0.07399,0.102654,0.112584,0.08013,0.138456,0.046259,0.056383,0.051655
0.988199,1.200942,1.197563,1.175104,0.517567,0.704493,0.706677,0.673908,0.592503,0.570379,0.621755,0.668303,0.358288,0.36447,0.320261,0.268715,0.073964,0.100828,0.110816,0.078536,0.1396,0.046191,0.05635,0.051827
0.987026,1.199784,1.196565,1.173862,0.514156,0.700395,0.702636,0.669825,0.592326,0.569903,0.621297,0.667897,0.358472,0.364473,0.32028,0.268736,0.074018,0.098693,0.108775,0.076747,0.140803,0.04613,0.05633,0.052006
0.9854,1.198202,1.195125,1.172111,0.510808,0.696317,0.698626,0.665763,0.592087,0.569457,0.620862,0.667516,0.358668,0.364474,0.320288,0.268759,0.07414,0.096301,0.106508,0.074803,0.142071,0.046078,0.056321,0.052195
0.983375,1.196242,1.193297,1.169925,0.50753,0.69226,0.694646,0.661723,0.591809,0.569024,0.620435,0.667151,0.358878,0.364474,0.320287,0.268784,0.074321,0.093709,0.104062,0.072744,0.143412,0.046033,0.056323,0.052396
0.98101,1.193954,1.191136,1.167376,0.504329,0.688224,0.690695,0.657704,0.591511,0.568594,0.620005,0.666793,0.359105,0.364472,0.320278,0.268811,0.074551,0.090973,0.101487,0.070612,0.144833,0.045996,0.056338,0.052609
0.97836,1.191388,1.188699,1.164533,0.501213,0.684212,0.686773,0.653709,0.591211,0.568155,0.619564,0.666436,0.35935,0.36447,0.320263,0.26884,0.074826,0.088144,0.098829,0.068446,0.146343,0.045968,0.056364,0.05284
0.975477,1.188591,1.186037,1.161459,0.498193,0.680223,0.682878,0.649737,0.590925,0.567704,0.619109,0.666077,0.359615,0.364467,0.320245,0.268871,0.075138,0.085267,0.09613,0.066278,0.147951,0.04595,0.056402,0.053093
0.972409,1.185607,1.183198,1.158206,0.49528,0.676259,0.67901,0.645793,0.590663,0.567241,0.61864,0.66572,0.359902,0.364464,0.320224,0.268904,0.075483,0.08238,0.093427,0.064138,0.149668,0.045941,0.05645,0.053373
0.969196,1.182477,1.180223,1.154822,0.492486,0.672322,0.67517,0.641877,0.590433,0.566772,0.618164,0.665369,0.360213,0.364462,0.320205,0.268939,0.075856,0.079517,0.090749,0.06205,0.151501,0.045945,0.05651,0.053686
0.965873,1.179235,1.177145,1.15134,0.489824,0.668414,0.671358,0.637993,0.590238,0.566306,0.617691,0.665034,0.360551,0.364463,0.320188,0.268976,0.07625,0.076704,0.088123,0.060035,0.153463,0.045961,0.056582,0.054038
0.962466,1.175908,1.173987,1.147789,0.487309,0.664538,0.667576,0.634144,0.590081,0.565856,0.617232,0.664725,0.360918,0.364466,0.320177,0.269018,0.07666,0.073961,0.085569,0.05811,0.155561,0.045993,0.056666,0.054438
0.958997,1.172521,1.170768,1.144188,0.484955,0.660697,0.663826,0.630333,0.58996,0.565434,0.616801,0.664455,0.361318,0.364473,0.320175,0.269066,0.077078,0.071308,0.083105,0.05629,0.157804,0.046043,0.056765,0.054892
0.955483,1.16909,1.167503,1.140551,0.482778,0.656893,0.660112,0.626565,0.58987,0.565051,0.616408,0.664231,0.361753,0.364487,0.320184,0.269123,0.077499,0.068758,0.080745,0.054588,0.160202,0.046115,0.056881,0.055408
0.951935,1.16563,1.164198,1.136888,0.480794,0.653131,0.656438,0.622844,0.589808,0.564715,0.616061,0.664061,0.362228,0.364509,0.320207,0.269192,0.077917,0.066324,0.0785,0.053014,0.162758,0.046213,0.057017,0.055993
0.948362,1.162151,1.16086,1.133206,0.479018,0.649414,0.652808,0.619175,0.589765,0.564432,0.615765,0.663948,0.362748,0.364541,0.320247,0.269278,0.078327,0.064013,0.076382,0.051576,0.16548,0.046341,0.057178,0.056654
0.94477,1.158658,1.157492,1.129508,0.477465,0.645746,0.649228,0.615562,0.589736,0.564201,0.61552,0.66389,0.363316,0.364586,0.320304,0.269385,0.078725,0.061837,0.074399,0.050281,0.168371,0.046505,0.057369,0.057398
0.941163,1.155155,1.154094,1.125796,0.476153,0.642133,0.645705,0.61201,0.589711,0.564022,0.615324,0.663885,0.363939,0.364644,0.320381,0.269516,0.079106,0.059801,0.072559,0.049135,0.171432,0.04671,0.057596,0.058231
0.937541,1.151642,1.150666,1.12207,0.475096,0.638578,0.642246,0.608524,0.589685,0.563891,0.615174,0.663926,0.36462,0.36472,0.320479,0.269676,0.079469,0.057915,0.070871,0.048138,0.174664,0.046963,0.057865,0.059159
0.933907,1.14812,1.147206,1.11833,0.474308,0.635089,0.638857,0.605109,0.589652,0.563805,0.615063,0.664005,0.365365,0.364815,0.320598,0.269868,0.07981,0.056185,0.069337,0.047289,0.178066,0.04727,0.058184,0.06019
0.93026,1.144585,1.143711,1.114573,0.473806,0.63167,0.635548,0.60177,0.589606,0.563759,0.614988,0.664115,0.366179,0.364931,0.320739,0.270096,0.08013,0.054613,0.067958,0.04658,0.181635,0.047637,0.058561,0.06133
0.926598,1.141036,1.140181,1.110798,0.473602,0.62833,0.632327,0.598514,0.589544,0.563748,0.614942,0.664247,0.367066,0.365072,0.320903,0.270364,0.080428,0.053199,0.066733,0.046002,0.185365,0.048074,0.059002,0.062586
0.922922,1.137466,1.136611,1.107002,0.473709,0.625076,0.629203,0.595347,0.589465,0.563767,0.614919,0.664393,0.36803,0.365239,0.32109,0.270675,0.080705,0.051939,0.065654,0.045541,0.189251,0.048587,0.059516,0.063962
0.91923,1.133873,1.133002,1.103185,0.474138,0.621918,0.626184,0.592278,0.589371,0.563806,0.614911,0.664545,0.369074,0.365437,0.321303,0.271034,0.080962,0.050823,0.064711,0.045183,0.193285,0.049184,0.060108,0.065465
0.915518,1.13025,1.129351,1.099345,0.474899,0.618867,0.623279,0.589318,0.589263,0.563858,0.614912,0.664697,0.370202,0.365667,0.321544,0.271443,0.081201,0.049839,0.063893,0.044913,0.197456,0.049873,0.060786,0.0671
0.911786,1.126595,1.12566,1.095483,0.475997,0.615935,0.620498,0.586477,0.589144,0.563917,0.614915,0.664842,0.371416,0.365934,0.321814,0.271908,0.081423,0.048977,0.063185,0.044717,0.201753,0.050662,0.061555,0.068869
0.90803,1.122904,1.121927,1.091597,0.477436,0.613134,0.61785,0.583769,0.589019,0.563977,0.614919,0.664976,0.372719,0.36624,0.322116,0.272429,0.081629,0.048222,0.062576,0.04458,0.206161,0.051557,0.062423,0.070777
0.90425,1.119175,1.118154,1.087688,0.479217,0.610476,0.615347,0.581206,0.588891,0.564035,0.614921,0.665099,0.374111,0.366586,0.322454,0.273011,0.081822,0.047564,0.062053,0.04449,0.210667,0.052563,0.063394,0.072828
0.900444,1.115405,1.114341,1.083755,0.481335,0.607974,0.612999,0.578801,0.588766,0.56409,0.614922,0.66521,0.375594,0.366976,0.322829,0.273655,0.082003,0.04699,0.061605,0.044435,0.215253,0.053683,0.064473,0.075021
0.896611,1.111596,1.110491,1.0798,0.483783,0.605644,0.610822,0.576569,0.588647,0.564143,0.614923,0.66531,0.377168,0.367409,0.323243,0.274363,0.082175,0.04649,0.06122,0.044405,0.219899,0.05492,0.065665,0.077359
0.892751,1.107746,1.106605,1.075823,0.48655,0.603502,0.608828,0.574526,0.588537,0.564192,0.614925,0.665399,0.378833,0.367886,0.323699,0.275135,0.082338,0.046055,0.06089,0.044393,0.224585,0.056274,0.066971,0.079837
0.888863,1.103858,1.102686,1.071826,0.489619,0.601565,0.607036,0.57269,0.588441,0.56424,0.61493,0.66548,0.380589,0.368408,0.324197,0.275971,0.082496,0.045677,0.060606,0.044391,0.229285,0.057743,0.068393,0.082452
