FP1_x,FP2_x,FP1_y,FP2_y,FP1_z,FP2_z
-4.228619,0,14.755971,0,305.324524,0
-4.433563,0,14.600233,0,304.87027,0
-4.644519,0,14.403331,0,304.441895,0
-4.859947,0,14.168809,0,304.039825,0
-5.078385,0,13.900037,0,303.66449,0
-5.298457,0,13.600227,0,303.316376,0
-5.518873,0,13.272446,0,302.996094,0
-5.738421,0,12.919612,0,302.704163,0
-5.955961,0,12.544499,0,302.441254,0
-6.170417,0,12.149747,0,302.207977,0
-6.380764,0,11.73783,0,302.004913,0
-6.586036,0,11.311061,0,301.832825,0
-6.785316,0,10.871604,0,301.692322,0
-6.977742,0,10.421486,0,301.584167,0
-7.162517,0,9.962597,0,301.509003,0
-7.338909,0,9.496701,0,301.467682,0
-7.50626,0,9.025442,0,301.460754,0
-7.663972,0,8.550355,0,301.489044,0
-7.811492,0,8.072877,0,301.55307,0
-7.948296,0,7.594371,0,301.653625,0
-8.073878,0,7.116119,0,301.791321,0
-8.187757,0,6.639307,0,301.966797,0
-8.289494,0,6.16501,0,302.180695,0
-8.378695,0,5.694205,0,302.433533,0
-8.455014,0,5.227757,0,302.726013,0
-8.518144,0,4.766429,0,303.058594,0
-8.567805,0,4.310898,0,303.431824,0
-8.603757,0,3.86175,0,303.846161,0
-8.625791,0,3.419493,0,304.302155,0
-8.633741,0,2.984568,0,304.800232,0
-8.627474,0,2.557369,0,305.340881,0
-8.606876,0,2.138248,0,305.924408,0
-8.571854,0,1.727502,0,306.551178,0
-8.522334,0,1.325379,0,307.221466,0
-8.458272,0,0.932071,0,307.935394,0
-8.379653,0,0.547712,0,308.693237,0
-8.286483,0,0.172382,0,309.495117,0
-8.178778,0,-0.193882,0,310.341217,0
-8.056561,0,-0.55108,0,311.231628,0
-7.919868,0,-0.899238,0,312.166321,0
-7.768773,0,-1.238391,0,313.145416,0
-7.603381,0,-1.568586,0,314.168732,0
-7.423833,0,-1.889888,0,315.236237,0
-7.230284,0,-2.202386,0,316.347687,0
-7.022884,0,-2.506187,0,317.503021,0
-6.801771,0,-2.801424,0,318.701996,0
-6.56708,0,-3.088254,0,319.944489,0
-6.318961,0,-3.366853,0,321.230103,0
-6.057575,0,-3.637415,0,322.558624,0
-5.783101,0,-3.900161,0,323.929565,0
-5.495711,0,-4.155324,0,325.34259,0
-5.19557,0,-4.403142,0,326.797272,0
-4.882832,0,-4.643858,0,328.293243,0
-4.55765,0,-4.877725,0,329.830048,0
-4.220185,0,-5.105002,0,331.407196,0
-3.870603,0,-5.325965,0,333.02417,0
-3.509064,0,-5.540908,0,334.68045,0
-3.135724,0,-5.750138,0,336.375458,0
-2.750728,0,-5.953969,0,338.10849,0
-2.354213,0,-6.152713,0,339.879059,0
-1.946316,0,-6.346691,0,341.686493,0
-1.527178,0,-6.536209,0,343.530151,0
-1.096946,0,-6.72157,0,345.409424,0
-0.655775,0,-6.903074,0,347.323608,0
-0.203825,0,-7.081011,0,349.271973,0
0.258748,-0.2351,-7.255663,-0.338996,351.253845,0.013903
0.731804,-0.17917,-7.427299,-0.712434,353.268494,0.079506
1.215214,-0.126694,-7.596194,-1.060019,355.315247,0.140239
