L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.177272,1.349759,1.353788,1.350625,0.601297,0.782777,0.783987,0.768525,0.569761,0.554914,0.596199,0.632198,0.446929,0.464717,0.432222,0.385917,0.053596,0.120572,0.12824,0.110987,0.08347,0.047466,0.052118,0.036369
1.17605,1.348742,1.353039,1.349896,0.597583,0.77869,0.779861,0.764337,0.569671,0.553813,0.59504,0.631181,0.446594,0.464693,0.432133,0.385887,0.052922,0.118637,0.126404,0.109301,0.084994,0.047437,0.051953,0.03638
1.174576,1.347529,1.352107,1.34896,0.593663,0.774336,0.775468,0.759866,0.569568,0.552677,0.593842,0.63013,0.446248,0.464665,0.43204,0.385857,0.05227,0.116458,0.124322,0.107383,0.086676,0.047397,0.051774,0.036387
1.172815,1.346093,1.350962,1.347782,0.589575,0.76974,0.770837,0.755142,0.569453,0.551524,0.592624,0.62906,0.445898,0.464635,0.431945,0.385828,0.051661,0.114024,0.121978,0.10522,0.088525,0.047346,0.05158,0.03639
1.170747,1.344416,1.349584,1.346337,0.585364,0.764937,0.766003,0.750195,0.569327,0.550372,0.591403,0.627987,0.44555,0.464602,0.431851,0.385801,0.051118,0.111334,0.11937,0.102805,0.090545,0.047282,0.051374,0.036389
1.168361,1.342487,1.347961,1.344611,0.581075,0.759959,0.761002,0.745061,0.56919,0.549238,0.5902,0.626929,0.445214,0.464567,0.431759,0.385778,0.050661,0.108399,0.116505,0.100145,0.092741,0.047203,0.051157,0.036385
1.165661,1.340307,1.34609,1.342597,0.576755,0.754843,0.755868,0.739775,0.569046,0.54814,0.589032,0.625901,0.444898,0.464531,0.431672,0.385761,0.050311,0.10524,0.113401,0.097253,0.095113,0.047108,0.05093,0.03638
1.162657,1.337878,1.343971,1.340299,0.572448,0.749619,0.750638,0.734369,0.568897,0.547092,0.587916,0.624919,0.444612,0.464497,0.431592,0.385752,0.050082,0.101889,0.110085,0.094154,0.097666,0.046998,0.050697,0.036376
1.159369,1.33521,1.341612,1.337726,0.568201,0.744318,0.745341,0.728876,0.56875,0.54611,0.586865,0.623995,0.444363,0.464466,0.431524,0.385752,0.049982,0.098384,0.106595,0.090879,0.100401,0.046873,0.050461,0.036378
1.155823,1.332312,1.339021,1.334891,0.564053,0.738966,0.740006,0.723323,0.568612,0.545203,0.585894,0.623141,0.444161,0.464441,0.431469,0.385763,0.05001,0.094772,0.102976,0.08747,0.103319,0.046736,0.050227,0.036388
1.152044,1.329193,1.336205,1.331809,0.560046,0.733588,0.734658,0.717736,0.56849,0.544382,0.585013,0.622365,0.444014,0.464424,0.431431,0.385783,0.050161,0.091105,0.099278,0.083972,0.106424,0.046589,0.049998,0.036413
1.148057,1.325861,1.333169,1.328493,0.556215,0.728204,0.729317,0.712138,0.568391,0.543653,0.58423,0.621674,0.443929,0.464418,0.431412,0.385816,0.050423,0.087437,0.095553,0.080435,0.109717,0.046437,0.04978,0.036459
1.143885,1.322325,1.329921,1.324957,0.552595,0.72283,0.724002,0.706546,0.568318,0.543023,0.58355,0.621074,0.443912,0.464424,0.431414,0.38586,0.050781,0.083818,0.091853,0.076907,0.1132,0.046286,0.049581,0.036535
1.139548,1.318592,1.326465,1.321213,0.549218,0.717481,0.718727,0.70098,0.568274,0.542493,0.582978,0.620567,0.443969,0.464445,0.43144,0.385918,0.051219,0.080296,0.088224,0.073435,0.116875,0.046144,0.049405,0.03665
1.135063,1.314671,1.322806,1.317273,0.546115,0.712172,0.713506,0.695451,0.568258,0.542063,0.582515,0.620156,0.444104,0.464481,0.431489,0.385989,0.051718,0.076912,0.084711,0.070065,0.120745,0.04602,0.049261,0.036815
1.130445,1.31057,1.318952,1.313148,0.543313,0.706915,0.708349,0.689974,0.568269,0.541732,0.582157,0.619838,0.444319,0.464533,0.431563,0.386073,0.052259,0.073701,0.081354,0.066836,0.12481,0.045923,0.049156,0.037041
1.125705,1.306298,1.314908,1.308851,0.540838,0.70172,0.703268,0.684558,0.568306,0.541495,0.581899,0.619609,0.444616,0.464602,0.43166,0.38617,0.052826,0.070691,0.078184,0.063783,0.129073,0.045866,0.0491,0.037343
1.120854,1.301866,1.310683,1.304392,0.538714,0.6966,0.698273,0.679213,0.568366,0.541342,0.581732,0.619461,0.444993,0.464685,0.431777,0.386281,0.053401,0.067903,0.07523,0.060934,0.133533,0.04586,0.049102,0.037735
1.115899,1.297281,1.306288,1.299784,0.536963,0.691568,0.693374,0.67395,0.568444,0.541261,0.581641,0.619384,0.445448,0.464782,0.431912,0.386406,0.05397,0.065352,0.072511,0.058313,0.138191,0.04592,0.049173,0.038234
1.110849,1.292555,1.301732,1.295038,0.535604,0.686636,0.68858,0.668775,0.568538,0.541239,0.581612,0.619363,0.445974,0.464889,0.43206,0.386545,0.054518,0.063044,0.070042,0.055937,0.143045,0.04606,0.049322,0.038855
1.105711,1.287696,1.297026,1.290166,0.534658,0.681821,0.683903,0.663698,0.568642,0.54126,0.581629,0.619386,0.446567,0.465002,0.432217,0.386699,0.055037,0.060981,0.067832,0.053815,0.148091,0.046296,0.049563,0.039617
1.100492,1.282714,1.292182,1.285179,0.534139,0.677138,0.679355,0.658728,0.568751,0.54131,0.581676,0.619437,0.447217,0.465119,0.432378,0.386867,0.055516,0.059158,0.065882,0.051952,0.153323,0.046642,0.049907,0.040534
1.095197,1.277622,1.287212,1.280088,0.534061,0.672606,0.674949,0.653876,0.56886,0.541377,0.58174,0.619507,0.447916,0.465234,0.432537,0.387048,0.05595,0.057568,0.064188,0.050344,0.158735,0.047115,0.050367,0.041623
1.089835,1.272429,1.282129,1.274902,0.534437,0.668246,0.670699,0.649154,0.568966,0.541452,0.581813,0.619587,0.448655,0.465344,0.43269,0.387244,0.056335,0.056196,0.062737,0.048979,0.164314,0.04773,0.050954,0.042896
1.084411,1.267148,1.276945,1.269631,0.535274,0.664079,0.666623,0.64458,0.569064,0.541529,0.581889,0.619672,0.449424,0.465446,0.432833,0.387452,0.056671,0.055028,0.061516,0.047843,0.170046,0.048502,0.051681,0.044364
1.078933,1.26179,1.271672,1.264285,0.53658,0.660129,0.662736,0.64017,0.569153,0.541605,0.581966,0.61976,0.450215,0.465537,0.432963,0.387674,0.056957,0.054046,0.060505,0.046913,0.175912,0.049443,0.052557,0.046038
