L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.038074,1.223327,1.236231,1.224221,0.466169,0.636237,0.644283,0.623764,0.560651,0.523434,0.567183,0.611317,0.447642,0.480175,0.445397,0.403402,0.06687,0.082207,0.094606,0.068745,0.15288,0.055151,0.054626,0.048971
1.034864,1.220762,1.233625,1.221284,0.466063,0.633082,0.641048,0.620094,0.560618,0.523579,0.567148,0.611312,0.448339,0.480263,0.445442,0.403035,0.067278,0.080368,0.092458,0.066816,0.156371,0.055263,0.054692,0.049183
1.03137,1.217897,1.23078,1.218105,0.466015,0.629777,0.637651,0.616229,0.560571,0.523676,0.567107,0.611306,0.448944,0.480351,0.445483,0.402642,0.067693,0.078488,0.090268,0.064856,0.16017,0.055446,0.054801,0.049472
1.0276,1.214726,1.227697,1.214687,0.466061,0.62636,0.63413,0.612219,0.560514,0.523721,0.567059,0.611298,0.449433,0.480435,0.445519,0.402235,0.068107,0.0766,0.088072,0.062901,0.164277,0.055717,0.054967,0.049857
1.023572,1.21126,1.224379,1.211043,0.466253,0.622876,0.630531,0.608122,0.560453,0.523716,0.567003,0.611287,0.449806,0.480514,0.445549,0.401828,0.068512,0.074735,0.085907,0.060986,0.168683,0.056095,0.055203,0.050357
1.019315,1.207531,1.220834,1.207186,0.46666,0.619368,0.626899,0.604003,0.560396,0.523677,0.566938,0.611272,0.45008,0.480583,0.445571,0.401442,0.068904,0.072921,0.083806,0.059144,0.173375,0.056595,0.055524,0.050989
1.014863,1.203581,1.217074,1.203134,0.467357,0.615881,0.623281,0.599932,0.560355,0.523625,0.566862,0.611251,0.450293,0.480639,0.445584,0.401104,0.069276,0.071182,0.081798,0.057403,0.178338,0.057235,0.055944,0.05177
1.010262,1.199464,1.213113,1.198906,0.468422,0.612457,0.619723,0.595984,0.560349,0.52359,0.566774,0.611224,0.450494,0.48068,0.445588,0.400846,0.069624,0.069538,0.079903,0.055785,0.183552,0.058028,0.056481,0.052717
1.00556,1.19523,1.208966,1.19452,0.469921,0.609138,0.616269,0.592234,0.560396,0.523597,0.566673,0.61119,0.450724,0.480702,0.445583,0.4007,0.069947,0.068004,0.078136,0.054306,0.188994,0.058987,0.057147,0.053844
1.000808,1.190919,1.20465,1.189995,0.471893,0.605963,0.612959,0.588747,0.560516,0.523666,0.566559,0.611149,0.451012,0.480703,0.445567,0.400689,0.070241,0.066589,0.076508,0.052975,0.194638,0.060122,0.057956,0.055166
