L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.691684,0.814108,0.825724,0.77839,1.260477,1.466598,1.465437,1.43847,0.584014,0.541615,0.591051,0.632008,0.456491,0.456177,0.418937,0.365802,0.211524,0.059651,0.059342,0.049705,0.077817,0.060176,0.065587,0.04328
0.69483,0.811724,0.822825,0.776211,1.256003,1.462594,1.461309,1.434286,0.585038,0.541973,0.590999,0.632752,0.456625,0.45667,0.419352,0.366088,0.216877,0.061447,0.060729,0.052537,0.07785,0.06014,0.065374,0.043316
0.698281,0.809339,0.819888,0.773941,1.251213,1.458257,1.456848,1.429767,0.586012,0.542367,0.590985,0.633449,0.456748,0.457141,0.419744,0.366354,0.222518,0.06341,0.062285,0.055602,0.077884,0.060077,0.065142,0.04334
0.702039,0.807016,0.816985,0.771623,1.246128,1.453599,1.452069,1.424925,0.586903,0.542798,0.591025,0.634078,0.456858,0.457575,0.420102,0.366591,0.228391,0.065539,0.064019,0.058891,0.077919,0.059983,0.064893,0.043351
0.706101,0.804823,0.814193,0.769312,1.24078,1.44864,1.446994,1.419785,0.58768,0.543267,0.591134,0.634625,0.456949,0.457964,0.420416,0.366792,0.234432,0.067825,0.065934,0.062391,0.077958,0.059857,0.064629,0.043346
0.710461,0.802834,0.811588,0.76707,1.235202,1.443406,1.44165,1.414376,0.588323,0.543778,0.591323,0.635084,0.457023,0.4583,0.420682,0.366952,0.240574,0.070251,0.068022,0.066083,0.077999,0.0597,0.064353,0.043327
0.715108,0.801126,0.809242,0.764971,1.22943,1.437931,1.436072,1.408733,0.58882,0.544338,0.591601,0.635462,0.45708,0.458582,0.4209,0.36707,0.246747,0.072797,0.070267,0.069946,0.078047,0.059516,0.064069,0.043296
0.720026,0.799773,0.807228,0.763094,1.2235,1.43225,1.430296,1.402893,0.589165,0.54495,0.591974,0.635772,0.457121,0.458814,0.421073,0.367151,0.252886,0.075438,0.072648,0.073954,0.078102,0.059311,0.063784,0.043254
0.725191,0.798845,0.805614,0.761517,1.217443,1.426398,1.424358,1.396894,0.589356,0.545623,0.592451,0.636033,0.457151,0.458999,0.421207,0.367198,0.258926,0.07815,0.075141,0.078078,0.078167,0.059093,0.063502,0.043206
0.730573,0.798411,0.80446,0.76032,1.21129,1.420409,1.418293,1.390768,0.589389,0.546361,0.593035,0.636264,0.457169,0.459143,0.421308,0.367216,0.264807,0.080908,0.077721,0.082286,0.078242,0.058867,0.063228,0.043153
0.736133,0.798529,0.803831,0.759575,1.205064,1.414312,1.412129,1.384545,0.589262,0.547171,0.593728,0.636486,0.457177,0.45925,0.421379,0.367211,0.270475,0.083687,0.080364,0.086541,0.078329,0.058638,0.062966,0.043095
0.74183,0.799252,0.803789,0.759353,1.198788,1.408132,1.405892,1.378251,0.588975,0.548056,0.594527,0.636721,0.457177,0.459323,0.421426,0.367188,0.275882,0.086464,0.083055,0.090804,0.078428,0.058412,0.06272,0.043035
0.747618,0.80062,0.804396,0.759721,1.192479,1.401892,1.399606,1.371907,0.588528,0.549015,0.595422,0.63699,0.457169,0.459368,0.421452,0.36715,0.280984,0.089216,0.085784,0.095035,0.078537,0.058192,0.062489,0.042972
0.753455,0.802661,0.8057,0.760738,1.186151,1.39561,1.393286,1.365532,0.587929,0.550045,0.596402,0.637312,0.457154,0.459388,0.42146,0.367101,0.285749,0.091921,0.088534,0.099191,0.078656,0.057979,0.062276,0.042907
0.7593,0.805391,0.807739,0.762457,1.179814,1.389299,1.386948,1.359139,0.587186,0.551137,0.597453,0.637704,0.457133,0.459386,0.421454,0.367044,0.290147,0.094558,0.091288,0.10323,0.078785,0.057776,0.062081,0.042841
0.765121,0.808814,0.810535,0.764919,1.173477,1.382972,1.380601,1.35274,0.586315,0.552282,0.598558,0.638179,0.457109,0.459367,0.421435,0.366982,0.294156,0.097104,0.094018,0.10711,0.078921,0.057584,0.061902,0.042775
0.770892,0.81292,0.814092,0.76815,1.167146,1.376637,1.374255,1.346342,0.585331,0.553467,0.5997,0.638742,0.457082,0.459332,0.421407,0.366916,0.297761,0.099534,0.096697,0.110789,0.079066,0.057403,0.061738,0.042709
0.776599,0.81769,0.818399,0.77216,1.160825,1.370302,1.367913,1.339952,0.584254,0.554678,0.600865,0.639396,0.457054,0.459285,0.42137,0.366848,0.300948,0.101827,0.099293,0.114229,0.079217,0.057233,0.061588,0.042643
