0.56
1.45
1.805
4.065
5.58
5.935
6.53
6.865
10.15
11.12
11.43
12.95
13.885
14.19
14.785
15.715
16.025
35.87
36.18
49.165
51.485
52.44
52.8
54.745
55.11
