L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.893006,1.09216,1.103419,1.075273,0.384009,0.482471,0.4847,0.438161,0.592363,0.561823,0.610862,0.661697,0.455195,0.456437,0.408757,0.365057,0.07706,0.050572,0.066032,0.041841,0.242176,0.068673,0.064714,0.08336
0.888829,1.088068,1.09927,1.071089,0.388135,0.481514,0.483718,0.437046,0.59231,0.561779,0.610869,0.66176,0.45623,0.456452,0.408886,0.365786,0.077141,0.050337,0.065699,0.04177,0.246984,0.070962,0.067073,0.087114
0.884368,1.083693,1.094842,1.06662,0.392608,0.480693,0.482821,0.43603,0.59225,0.561734,0.610871,0.661822,0.457356,0.456462,0.40901,0.366572,0.077229,0.050095,0.065358,0.041697,0.251983,0.073393,0.069576,0.091086
0.879647,1.079061,1.090163,1.06189,0.397418,0.480072,0.482065,0.435173,0.592185,0.561688,0.610868,0.661881,0.45857,0.456467,0.409129,0.36741,0.077323,0.049851,0.065014,0.041622,0.257109,0.07595,0.072208,0.095239
0.874695,1.074198,1.08526,1.056927,0.402538,0.479714,0.48151,0.434538,0.592115,0.561643,0.610861,0.661938,0.459864,0.456471,0.409241,0.368294,0.077423,0.049608,0.064672,0.041546,0.262293,0.078614,0.074948,0.099531
0.869545,1.069137,1.080165,1.051765,0.407936,0.479678,0.481215,0.434188,0.592042,0.561599,0.61085,0.661993,0.46123,0.456476,0.409349,0.369214,0.077529,0.049371,0.064336,0.041469,0.267468,0.081363,0.077778,0.103917
0.864229,1.063906,1.074908,1.046434,0.413569,0.48002,0.481243,0.434184,0.591969,0.561557,0.610837,0.662047,0.462654,0.456489,0.409457,0.370159,0.077642,0.049143,0.064009,0.04139,0.272571,0.084179,0.080681,0.10835
0.858777,1.058535,1.069519,1.040966,0.419388,0.480792,0.481656,0.434586,0.591899,0.561519,0.610827,0.662102,0.464121,0.456515,0.409572,0.371118,0.07776,0.048927,0.063693,0.041308,0.277545,0.08704,0.08364,0.112783
0.853217,1.053051,1.064022,1.035388,0.425342,0.48204,0.482518,0.435453,0.591834,0.561485,0.61082,0.662159,0.465616,0.456565,0.409702,0.372078,0.077884,0.048724,0.06339,0.041224,0.28234,0.08993,0.086637,0.117169
0.847575,1.047478,1.058441,1.029724,0.431379,0.483806,0.48389,0.43684,0.591777,0.561457,0.610819,0.662219,0.467121,0.456645,0.409853,0.373027,0.078015,0.048536,0.0631,0.041136,0.286914,0.092826,0.089655,0.121463
0.841871,1.041835,1.052797,1.023996,0.437447,0.486123,0.485828,0.438798,0.59173,0.561436,0.610826,0.662283,0.46862,0.456766,0.410036,0.373952,0.078151,0.048364,0.062825,0.041045,0.291231,0.09571,0.092671,0.125622
0.836123,1.036142,1.047107,1.018222,0.443499,0.489018,0.488379,0.441366,0.591696,0.561423,0.610842,0.662351,0.470097,0.456937,0.410258,0.374844,0.078293,0.048207,0.062566,0.04095,0.295262,0.098561,0.095663,0.129602
0.830346,1.030412,1.041384,1.012417,0.449496,0.492509,0.491579,0.444573,0.591675,0.561418,0.610868,0.662425,0.471536,0.457166,0.410528,0.375697,0.078441,0.048066,0.062321,0.040853,0.298987,0.101357,0.098606,0.133365
0.824551,1.024657,1.03564,1.006591,0.455407,0.496605,0.495452,0.448436,0.591668,0.561422,0.610904,0.662503,0.472922,0.457463,0.410852,0.376504,0.078595,0.04794,0.062092,0.040752,0.302389,0.104078,0.101475,0.136874
0.818748,1.018886,1.029882,1.000755,0.461212,0.501307,0.500004,0.452956,0.591676,0.561435,0.610949,0.662585,0.474244,0.457832,0.411234,0.377266,0.078755,0.047827,0.061877,0.04065,0.305455,0.106703,0.104244,0.140098
0.812942,1.013106,1.024117,0.994915,0.466902,0.506603,0.505229,0.458119,0.591697,0.561456,0.611005,0.66267,0.475494,0.458277,0.411678,0.377982,0.07892,0.047728,0.061676,0.040546,0.308177,0.109211,0.106889,0.143013
0.807138,1.007324,1.018351,0.989075,0.47248,0.512474,0.511108,0.4639,0.591731,0.561485,0.611069,0.662758,0.476663,0.458796,0.412181,0.378656,0.079092,0.047642,0.061489,0.040442,0.310549,0.111581,0.109385,0.145598
0.80134,1.001541,1.012585,0.98324,0.477956,0.518892,0.517608,0.470264,0.591776,0.561522,0.61114,0.662848,0.477749,0.459387,0.412742,0.379294,0.079269,0.047566,0.061313,0.040339,0.312568,0.113794,0.111711,0.147839
0.795549,0.995763,1.006822,0.97741,0.483351,0.525825,0.524688,0.477167,0.591829,0.561565,0.611217,0.662938,0.478751,0.460044,0.413355,0.379903,0.079453,0.0475,0.061148,0.040237,0.314229,0.115831,0.113847,0.149728
0.789765,0.989989,1.001064,0.971587,0.48869,0.533233,0.532303,0.48456,0.591888,0.561612,0.611298,0.663026,0.47967,0.460758,0.414013,0.38049,0.079642,0.047442,0.060993,0.040137,0.315533,0.117676,0.115776,0.151263
0.783989,0.984222,0.99531,0.96577,0.494001,0.541079,0.540401,0.492394,0.591952,0.561662,0.611381,0.663112,0.48051,0.46152,0.414708,0.381059,0.079839,0.047391,0.060847,0.04004,0.316478,0.119313,0.117484,0.152443
0.778219,0.978463,0.989561,0.959961,0.499314,0.549323,0.548932,0.50062,0.592018,0.561713,0.611463,0.663193,0.481277,0.462317,0.415429,0.381616,0.080042,0.047346,0.060709,0.039947,0.317065,0.120729,0.118962,0.153274
0.772456,0.972711,0.983817,0.954159,0.504658,0.557928,0.557848,0.509192,0.592083,0.561762,0.611544,0.663267,0.481976,0.463137,0.416166,0.382165,0.080253,0.047306,0.060577,0.039857,0.317293,0.121917,0.120201,0.153765
0.766698,0.966966,0.978078,0.948363,0.51006,0.56686,0.567101,0.518069,0.592145,0.561809,0.61162,0.663335,0.482615,0.463967,0.416909,0.382705,0.080471,0.047269,0.06045,0.039772,0.317165,0.122869,0.121199,0.153927
0.760947,0.961229,0.972343,0.942572,0.515544,0.576088,0.576651,0.527215,0.592198,0.561853,0.611691,0.663394,0.483198,0.464795,0.417649,0.383235,0.080695,0.047234,0.060328,0.039692,0.316683,0.123583,0.121956,0.153772
0.755203,0.9555,0.966612,0.936785,0.521129,0.585587,0.586461,0.536603,0.592239,0.56189,0.611756,0.663444,0.483732,0.465607,0.418375,0.383753,0.080925,0.047202,0.060209,0.039617,0.315849,0.124059,0.122474,0.153317
0.749466,0.949777,0.960884,0.931002,0.526831,0.595337,0.596503,0.546209,0.592263,0.561923,0.611814,0.663485,0.484221,0.466393,0.419081,0.384252,0.081159,0.04717,0.060094,0.039547,0.314668,0.124302,0.122757,0.152576
0.743736,0.944062,0.955158,0.925223,0.532664,0.60532,0.606755,0.556018,0.592268,0.561948,0.611865,0.663517,0.484669,0.467142,0.419758,0.384728,0.081397,0.047139,0.059981,0.039483,0.313142,0.124321,0.122814,0.151565
0.738013,0.938353,0.949435,0.919446,0.538638,0.615524,0.617198,0.566018,0.592255,0.561968,0.61191,0.663539,0.485078,0.467846,0.420399,0.385173,0.081638,0.047109,0.059869,0.039423,0.311278,0.124126,0.122653,0.150301
0.732296,0.932651,0.943714,0.91367,0.544759,0.625939,0.627823,0.576202,0.592221,0.561981,0.611948,0.663553,0.48545,0.468497,0.420999,0.385582,0.081882,0.04708,0.05976,0.039368,0.309079,0.123728,0.122285,0.148797
0.726584,0.926956,0.937994,0.907896,0.551034,0.636556,0.638622,0.586567,0.592168,0.561989,0.611982,0.663558,0.485783,0.469091,0.421552,0.38595,0.082131,0.047052,0.059651,0.039317,0.306552,0.123139,0.121721,0.14707
0.720879,0.921266,0.932274,0.902123,0.557467,0.647367,0.649589,0.597109,0.592096,0.561991,0.612012,0.663557,0.486076,0.469625,0.422054,0.386272,0.082384,0.047025,0.059543,0.039269,0.303702,0.122371,0.120973,0.145132
0.715179,0.915584,0.926555,0.896351,0.564061,0.658367,0.660722,0.607828,0.592006,0.561989,0.612041,0.663549,0.486326,0.470097,0.422503,0.386545,0.082644,0.047,0.059435,0.039223,0.300536,0.121434,0.120053,0.142996
0.709487,0.909907,0.920835,0.890578,0.57082,0.669548,0.672018,0.618724,0.591899,0.561983,0.612069,0.663537,0.486528,0.470508,0.422895,0.386768,0.082911,0.046978,0.059328,0.03918,0.297063,0.120339,0.118972,0.140676
0.703802,0.904235,0.915116,0.884805,0.577745,0.680903,0.683477,0.629797,0.591777,0.561975,0.612099,0.66352,0.48668,0.470859,0.423231,0.386937,0.083186,0.046957,0.059221,0.039139,0.29329,0.119095,0.117742,0.138182
0.698128,0.898567,0.909396,0.879032,0.584838,0.692424,0.695094,0.64105,0.591639,0.561963,0.612129,0.663501,0.486777,0.471152,0.42351,0.387051,0.083472,0.046938,0.059115,0.039099,0.289228,0.117711,0.116375,0.135527
0.692468,0.892903,0.903678,0.873259,0.592099,0.704104,0.706868,0.652483,0.591487,0.561949,0.612161,0.663481,0.486816,0.471387,0.423733,0.387108,0.08377,0.046921,0.05901,0.03906,0.284887,0.116193,0.114882,0.132725
0.686825,0.887241,0.897961,0.867485,0.599533,0.715934,0.718793,0.664098,0.59132,0.561934,0.612193,0.663459,0.486792,0.471565,0.423902,0.387106,0.084079,0.046903,0.058906,0.039022,0.280279,0.114551,0.113275,0.129789
0.681201,0.881578,0.892247,0.861711,0.60714,0.727909,0.730868,0.675896,0.59114,0.561916,0.612224,0.663436,0.486702,0.471685,0.424015,0.387043,0.084401,0.046884,0.058804,0.038985,0.275415,0.112793,0.111565,0.126731
0.675595,0.875912,0.886537,0.855936,0.614926,0.740023,0.743087,0.687877,0.590948,0.561898,0.612254,0.663414,0.486541,0.471745,0.424072,0.386916,0.084735,0.046862,0.058703,0.03895,0.270309,0.11093,0.109765,0.123568
0.670007,0.870243,0.880831,0.85016,0.622894,0.75227,0.755447,0.700039,0.590748,0.561878,0.612281,0.663392,0.486307,0.471745,0.424073,0.386722,0.085081,0.046836,0.058604,0.038916,0.264974,0.108972,0.107885,0.120311
0.664435,0.864566,0.875129,0.844384,0.63105,0.764644,0.767944,0.712381,0.59054,0.561857,0.612305,0.663371,0.485996,0.471681,0.424014,0.386461,0.08544,0.046803,0.058506,0.038883,0.259425,0.106928,0.105939,0.116976
0.658877,0.858882,0.869432,0.838608,0.639398,0.777142,0.780576,0.7249,0.590328,0.561836,0.612325,0.663351,0.485605,0.471552,0.423896,0.386129,0.08581,0.046764,0.058411,0.038852,0.253676,0.104812,0.103938,0.113577
0.653331,0.853188,0.86374,0.832832,0.647943,0.789763,0.793337,0.737593,0.590112,0.561813,0.612342,0.663332,0.485131,0.471356,0.423715,0.385726,0.086191,0.046718,0.058318,0.038822,0.247743,0.102636,0.101897,0.110131
0.647794,0.847483,0.858053,0.827056,0.65669,0.802504,0.806226,0.750456,0.589897,0.56179,0.612355,0.663314,0.484569,0.47109,0.42347,0.385249,0.08658,0.046666,0.058227,0.038795,0.241643,0.100414,0.09983,0.106652
0.642265,0.841767,0.852371,0.821283,0.66564,0.815364,0.819238,0.763486,0.589683,0.561765,0.612364,0.663297,0.483913,0.470754,0.423159,0.3847,0.086976,0.046607,0.058139,0.03877,0.235393,0.098162,0.097751,0.103158
0.636739,0.83604,0.846696,0.815511,0.674796,0.828338,0.83237,0.776677,0.589476,0.56174,0.61237,0.66328,0.483159,0.470346,0.422782,0.384076,0.087378,0.046542,0.058055,0.038747,0.229008,0.095895,0.095677,0.099665
0.631216,0.830301,0.841027,0.809743,0.684158,0.841426,0.845618,0.790025,0.589279,0.561713,0.612372,0.663265,0.482301,0.469866,0.422337,0.383379,0.087784,0.046474,0.057974,0.038726,0.222508,0.09363,0.093624,0.096191
