L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.521025,0.729155,0.730976,0.706176,1.066694,1.283208,1.285103,1.252956,0.572726,0.543361,0.58276,0.639897,0.438164,0.442985,0.411154,0.362772,0.128747,0.060635,0.062175,0.044402,0.076458,0.094,0.093378,0.057634
0.519856,0.726857,0.728622,0.703795,1.064369,1.281285,1.283022,1.25064,0.572782,0.543241,0.582672,0.639851,0.437891,0.442466,0.410467,0.362245,0.131415,0.060641,0.062097,0.044599,0.076662,0.092887,0.092088,0.056421
0.518693,0.72443,0.726136,0.701264,1.061874,1.279196,1.280775,1.248159,0.572834,0.543117,0.582576,0.639795,0.437613,0.441967,0.409809,0.361728,0.134327,0.060668,0.062026,0.044829,0.076871,0.091744,0.09076,0.055204
0.517566,0.721892,0.723541,0.698602,1.059219,1.276941,1.27837,1.245523,0.572879,0.542992,0.582474,0.639727,0.437337,0.441501,0.4092,0.361235,0.137484,0.060724,0.061966,0.045097,0.077081,0.090587,0.089412,0.054007
0.516508,0.719269,0.72086,0.695831,1.056415,1.274527,1.275813,1.242746,0.572915,0.542868,0.582365,0.639648,0.437069,0.441087,0.408662,0.360781,0.140884,0.060816,0.061924,0.045409,0.077289,0.08943,0.088065,0.052855
0.515549,0.716583,0.718118,0.692971,1.053477,1.271962,1.273117,1.239842,0.57294,0.542746,0.582252,0.639559,0.436813,0.440737,0.408212,0.360377,0.14452,0.060949,0.061908,0.045772,0.07749,0.08829,0.086735,0.05177
0.514721,0.713859,0.71534,0.690046,1.050419,1.269255,1.27029,1.236826,0.572955,0.54263,0.582137,0.639461,0.436577,0.440465,0.407865,0.360034,0.148384,0.061131,0.061925,0.046193,0.077683,0.087177,0.085439,0.050768
0.514051,0.71112,0.712548,0.687079,1.047256,1.266418,1.267347,1.233714,0.572959,0.54252,0.582022,0.639356,0.436365,0.440281,0.40763,0.359759,0.152468,0.061367,0.061984,0.046678,0.077863,0.0861,0.084188,0.049864
0.513565,0.708386,0.709767,0.684091,1.044003,1.263464,1.264298,1.230518,0.572951,0.542419,0.581912,0.639246,0.436181,0.440189,0.40751,0.359556,0.156762,0.061664,0.062097,0.047237,0.078029,0.085062,0.082991,0.049062
0.513284,0.705679,0.707016,0.681101,1.040673,1.260405,1.261157,1.227251,0.572932,0.542329,0.581809,0.639134,0.436027,0.44019,0.407503,0.359425,0.161254,0.062029,0.062273,0.047879,0.078181,0.084067,0.081855,0.048367
0.513228,0.703017,0.704315,0.678127,1.037277,1.257254,1.257936,1.223924,0.572902,0.542252,0.581717,0.639021,0.435905,0.440279,0.407601,0.359361,0.165933,0.062469,0.062525,0.048612,0.078317,0.083112,0.080783,0.047774
0.513411,0.700419,0.701681,0.675189,1.033829,1.254023,1.25465,1.220547,0.572861,0.542191,0.581639,0.638909,0.435816,0.440449,0.407794,0.35936,0.170789,0.062989,0.062863,0.049449,0.078439,0.082196,0.079779,0.047278
0.513846,0.697898,0.699128,0.672302,1.030337,1.250723,1.25131,1.21713,0.57281,0.542148,0.581577,0.638802,0.435756,0.440689,0.408067,0.359413,0.175807,0.063597,0.063298,0.050399,0.078547,0.081314,0.078843,0.046872
0.514539,0.695469,0.696671,0.669486,1.026811,1.247366,1.247928,1.213679,0.572747,0.542126,0.581533,0.6387,0.435725,0.440989,0.408406,0.359512,0.180974,0.064298,0.063839,0.051473,0.078642,0.080463,0.077973,0.046546
0.515493,0.693143,0.69432,0.666755,1.023258,1.243961,1.244513,1.210202,0.572672,0.542124,0.581507,0.638606,0.435718,0.441337,0.408799,0.359648,0.186275,0.065098,0.064495,0.052681,0.078725,0.079639,0.077167,0.04629
0.516709,0.690927,0.692087,0.664128,1.019685,1.240517,1.241074,1.206704,0.572586,0.542142,0.581499,0.638522,0.435733,0.44172,0.40923,0.359814,0.191693,0.066001,0.065273,0.054033,0.078799,0.078838,0.076421,0.046096
0.518182,0.688828,0.68998,0.66162,1.016098,1.237042,1.237618,1.203192,0.572487,0.542178,0.58151,0.638449,0.435767,0.442128,0.409688,0.36,0.19721,0.067009,0.066177,0.055534,0.078865,0.078058,0.07573,0.045953
0.519903,0.68685,0.688009,0.659247,1.012501,1.233544,1.234151,1.199668,0.572375,0.542231,0.581536,0.638387,0.435816,0.44255,0.410162,0.3602,0.202804,0.068125,0.067211,0.057189,0.078925,0.077294,0.07509,0.045854
0.521861,0.684997,0.686182,0.657025,1.0089,1.230029,1.230677,1.196136,0.57225,0.542295,0.581576,0.638339,0.435877,0.442977,0.410643,0.360408,0.208454,0.069344,0.068375,0.059,0.07898,0.076547,0.074495,0.04579
0.524041,0.683271,0.68451,0.654968,1.005296,1.226501,1.227199,1.192599,0.572111,0.542368,0.581627,0.638303,0.435949,0.443403,0.411121,0.360618,0.214133,0.070665,0.069667,0.060963,0.079031,0.075813,0.073941,0.045753
0.526427,0.681676,0.683003,0.653092,1.001692,1.222965,1.223721,1.189059,0.571958,0.542445,0.581687,0.638279,0.436028,0.443821,0.411593,0.360827,0.219814,0.072079,0.071085,0.063074,0.07908,0.075094,0.073423,0.045739
0.528997,0.680219,0.681673,0.651414,0.99809,1.219425,1.220244,1.185517,0.571789,0.542522,0.58175,0.638267,0.436114,0.444226,0.412051,0.36103,0.225467,0.07358,0.072621,0.065322,0.079128,0.07439,0.072937,0.04574
0.53173,0.678908,0.680534,0.649949,0.994491,1.215884,1.216767,1.181974,0.571604,0.542596,0.581815,0.638263,0.436205,0.444615,0.412494,0.361227,0.231059,0.075158,0.074267,0.067695,0.079176,0.073705,0.07248,0.045754
0.534604,0.677758,0.6796,0.648716,0.990895,1.212345,1.213292,1.17843,0.571401,0.542664,0.581876,0.638266,0.436299,0.444985,0.412918,0.361415,0.236557,0.076803,0.076013,0.070176,0.079223,0.073041,0.072049,0.045775
0.537592,0.676786,0.678887,0.647731,0.987302,1.208809,1.209816,1.174886,0.57118,0.542722,0.58193,0.638272,0.436395,0.445335,0.413321,0.361594,0.241925,0.078506,0.077846,0.072746,0.07927,0.072403,0.071642,0.045801
0.540671,0.676013,0.678409,0.647014,0.983711,1.205279,1.20634,1.171341,0.570941,0.542766,0.581973,0.638278,0.436491,0.445663,0.413701,0.361761,0.24713,0.080257,0.079752,0.075383,0.079317,0.071797,0.071258,0.045829
0.543816,0.675464,0.678183,0.646582,0.980123,1.201753,1.202861,1.167794,0.570684,0.542795,0.582003,0.63828,0.436586,0.445968,0.414056,0.361917,0.252134,0.082046,0.081716,0.078063,0.079363,0.071228,0.070897,0.045857
0.547003,0.675167,0.678229,0.646454,0.976535,1.198231,1.199379,1.164245,0.57041,0.542806,0.582017,0.638274,0.436678,0.446249,0.414385,0.36206,0.256906,0.083867,0.083724,0.08076,0.079409,0.070699,0.07056,0.045883
0.550211,0.675152,0.678566,0.646646,0.972947,1.194711,1.195891,1.160692,0.570123,0.542797,0.582013,0.638256,0.436764,0.446505,0.414684,0.362189,0.261413,0.08571,0.085761,0.083447,0.079454,0.070215,0.070245,0.045905
0.553422,0.675451,0.679212,0.647173,0.969357,1.191192,1.192396,1.157134,0.569822,0.542768,0.58199,0.638222,0.436844,0.446734,0.414953,0.362303,0.265627,0.08757,0.087814,0.086099,0.079498,0.069777,0.069955,0.045923
0.556622,0.676093,0.680186,0.648047,0.965765,1.187671,1.188891,1.153571,0.569513,0.542719,0.581948,0.638167,0.436915,0.446936,0.41519,0.362402,0.269525,0.089439,0.089869,0.08869,0.07954,0.069387,0.069688,0.045935
0.559802,0.677108,0.681503,0.649277,0.96217,1.184147,1.185377,1.150002,0.569196,0.542649,0.581887,0.638089,0.436975,0.44711,0.415395,0.362485,0.273088,0.09131,0.091913,0.091193,0.079581,0.069042,0.069445,0.045941
0.562957,0.678517,0.683177,0.650871,0.95857,1.180616,1.181851,1.146425,0.568874,0.542561,0.581806,0.637984,0.437024,0.447256,0.415568,0.362551,0.276301,0.093173,0.093929,0.093587,0.079619,0.068742,0.069224,0.045941
0.566088,0.680338,0.685216,0.652831,0.954966,1.177078,1.178314,1.14284,0.568549,0.542453,0.581707,0.637852,0.43706,0.447376,0.41571,0.362602,0.279152,0.095014,0.095901,0.095847,0.079656,0.068484,0.069026,0.045935
0.569198,0.682578,0.687622,0.655158,0.951355,1.173531,1.174765,1.139246,0.568224,0.542329,0.581589,0.637691,0.437083,0.447469,0.415822,0.362637,0.281633,0.096817,0.097808,0.097953,0.079691,0.068265,0.068849,0.045922
0.572294,0.685239,0.690395,0.657849,0.947739,1.169973,1.171204,1.135645,0.567898,0.542187,0.581452,0.637502,0.437094,0.447539,0.415908,0.362658,0.283741,0.098562,0.09963,0.099886,0.079725,0.06808,0.06869,0.045905
0.575388,0.688312,0.693527,0.660897,0.944118,1.166406,1.167631,1.132034,0.567574,0.542028,0.581298,0.637286,0.437094,0.447586,0.415969,0.362667,0.285472,0.100227,0.101346,0.101627,0.079757,0.067926,0.068549,0.045883
0.578491,0.691785,0.697008,0.664293,0.94049,1.162827,1.164047,1.128416,0.567251,0.541852,0.581126,0.637043,0.437083,0.447614,0.416009,0.362664,0.286827,0.10179,0.102933,0.103162,0.079788,0.067798,0.068422,0.045856
0.581617,0.695638,0.700822,0.668026,0.936857,1.159238,1.160452,1.124789,0.56693,0.54166,0.580938,0.636776,0.437061,0.447623,0.416029,0.362652,0.287808,0.103226,0.104372,0.104477,0.079817,0.067693,0.06831,0.045826
0.584779,0.699846,0.704954,0.672082,0.933218,1.155639,1.156847,1.121154,0.566611,0.541452,0.580733,0.636487,0.437032,0.447618,0.416033,0.362633,0.28842,0.104515,0.105645,0.105564,0.079846,0.067607,0.068208,0.045793
