L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.241941,1.451004,1.450096,1.417939,0.966657,NaN,1.181071,1.145562,0.597429,0.58939,0.632523,0.676304,0.463112,0.458265,0.422707,0.368627,0.089575,0.077992,0.084256,0.055902,0.09502,0.052127,0.06288,0.048023
1.247741,1.456674,1.455724,1.424306,0.964382,NaN,1.177302,1.141729,0.597593,0.588688,0.631698,0.675664,0.463137,NaN,0.422549,0.368661,0.088503,0.079948,0.086029,0.05725,0.09542,NaN,0.061654,0.047092
1.253831,1.462613,1.461651,1.431008,0.961955,NaN,1.173432,1.137713,0.59775,0.587906,0.63081,0.674959,0.463141,NaN,0.422379,0.368637,0.087414,0.082041,0.087944,0.058707,0.095842,NaN,0.060469,0.046174
1.260145,1.468756,1.467818,1.437974,0.959391,NaN,1.169526,1.133553,0.597895,0.587044,0.62986,0.674188,0.46312,NaN,0.422202,0.368546,0.086329,0.084256,0.08999,0.060268,0.096282,NaN,0.059369,0.045288
1.266612,1.475026,1.474153,1.445127,0.956705,1.165175,1.165624,1.129294,0.598018,0.586101,0.628856,0.673354,0.463073,0.460674,0.422018,0.368383,0.085265,0.086576,0.092156,0.061925,0.096738,0.05335,0.058378,0.044456
1.273157,1.481348,1.480583,1.452383,0.953918,1.162249,1.161757,1.124991,0.59811,0.585079,0.627804,0.67246,0.463002,0.460372,0.421826,0.368151,0.08424,0.088981,0.094423,0.063665,0.097208,0.053097,0.057508,0.043694
1.279709,1.487646,1.487033,1.459658,0.951047,1.159184,1.157938,1.12069,0.598161,0.583982,0.626714,0.671513,0.462909,0.460065,0.421629,0.367864,0.083266,0.091451,0.096772,0.065473,0.097688,0.052845,0.056766,0.043016
1.286202,1.493853,1.493428,1.466872,0.948109,1.156007,1.154181,1.116433,0.598165,0.582821,0.625595,0.67052,0.4628,0.459755,0.421432,0.367538,0.082353,0.093962,0.099178,0.06733,0.098179,0.052599,0.056155,0.042426
1.292574,1.499909,1.499699,1.473946,0.945122,1.152752,1.150492,1.112253,0.598115,0.581609,0.624456,0.669488,0.46268,0.459448,0.421245,0.367192,0.081507,0.096489,0.101611,0.069213,0.098679,0.052366,0.055671,0.041925
1.298768,1.505762,1.505781,1.48081,0.9421,1.149448,1.146877,1.108177,0.598007,0.580362,0.623309,0.668425,0.462555,0.459154,0.421073,0.366847,0.080731,0.099007,0.10404,0.071098,0.099186,0.052149,0.05531,0.041511
1.304732,1.511364,1.511616,1.487399,0.939057,1.146117,1.143338,1.10423,0.597836,0.579098,0.622161,0.66734,0.462429,0.458882,0.420919,0.366522,0.080024,0.101485,0.106431,0.072956,0.0997,0.051952,0.055057,0.041181
1.310418,1.516671,1.517152,1.493657,0.936002,1.142779,1.139871,1.100437,0.597599,0.577831,0.621021,0.666242,0.462303,0.458635,0.420782,0.366237,0.079381,0.103891,0.108748,0.074757,0.100216,0.051778,0.054899,0.040933
1.315781,1.521646,1.522346,1.499533,0.932944,1.139447,1.136472,1.096819,0.597293,0.576575,0.619894,0.665137,0.462177,0.458416,0.420661,0.366008,0.078797,0.106191,0.110958,0.076472,0.100735,0.051626,0.054815,0.040762
1.320782,1.526256,1.52716,1.504984,0.929889,1.136129,1.133132,1.093395,0.596919,0.575342,0.618786,0.664034,0.462053,0.458227,0.420555,0.365852,0.078261,0.10835,0.113025,0.07807,0.101252,0.051498,0.05479,0.040665
1.325384,1.530473,1.531564,1.509974,0.926841,1.132833,1.129845,1.09018,0.596478,0.57414,0.617702,0.662938,0.461929,0.458066,0.420461,0.365781,0.077766,0.110337,0.114918,0.079522,0.101768,0.051393,0.054808,0.040638
1.329558,1.534274,1.535534,1.514475,0.923804,1.129562,1.126602,1.087178,0.595971,0.572974,0.616642,0.661857,0.461807,0.457933,0.420377,0.3658,0.077301,0.112116,0.116605,0.080801,0.102283,0.051309,0.054853,0.040673
1.333278,1.537642,1.539051,1.518465,0.920779,1.126318,1.123398,1.084381,0.595405,0.571849,0.61561,0.660793,0.461689,0.457825,0.420302,0.365911,0.076857,0.113657,0.118056,0.081883,0.102798,0.051246,0.054916,0.040764
1.336525,1.540564,1.542104,1.521928,0.917769,1.123101,1.120226,1.081769,0.594785,0.570764,0.614603,0.659752,0.461577,0.457742,0.420236,0.366104,0.076426,0.114932,0.119245,0.082747,0.103314,0.0512,0.054987,0.040901
1.339284,1.543033,1.544688,1.524858,0.914774,1.119912,1.117081,1.079307,0.594119,0.569719,0.613622,0.658736,0.461473,0.457681,0.420176,0.366367,0.076001,0.115916,0.120152,0.083376,0.103833,0.05117,0.055059,0.041074
1.341549,1.545045,1.546801,1.527252,0.911795,1.116749,1.113958,1.07695,0.593417,0.568711,0.612662,0.657746,0.46138,0.45764,0.420123,0.366677,0.075579,0.116589,0.120758,0.083755,0.104359,0.051154,0.055126,0.041269
1.34332,1.546606,1.548451,1.529116,0.908833,1.11361,1.110852,1.074646,0.592686,0.567735,0.611722,0.656785,0.461299,0.457616,0.420075,0.367012,0.07516,0.116935,0.121052,0.083877,0.104894,0.051149,0.055186,0.041475
1.344602,1.547724,1.54965,1.530462,0.905887,1.110494,1.107761,1.072346,0.591937,0.566788,0.610799,0.655852,0.461231,0.457606,0.420032,0.367349,0.074745,0.116948,0.121028,0.083739,0.10544,0.051154,0.055236,0.04168
1.345411,1.548415,1.550416,1.531309,0.902959,1.107398,1.10468,1.07001,0.591178,0.565865,0.609892,0.654946,0.461175,0.45761,0.419993,0.367671,0.074341,0.116624,0.120685,0.083341,0.106003,0.051167,0.055274,0.041876
1.345765,1.5487,1.550773,1.531681,0.900048,1.104319,1.101607,1.067611,0.59042,0.564964,0.608998,0.654067,0.46113,0.457622,0.419958,0.367967,0.073955,0.115968,0.12003,0.082688,0.106583,0.051186,0.055301,0.042057
1.345693,1.548606,1.55075,1.531611,0.897155,1.101255,1.098541,1.065131,0.589673,0.564083,0.608118,0.653215,0.461095,0.457642,0.419926,0.368229,0.073599,0.114992,0.119076,0.081792,0.107185,0.05121,0.055317,0.042221
1.345228,1.548164,1.55038,1.531134,0.89428,1.098203,1.09548,1.062561,0.588944,0.563222,0.607254,0.65239,0.461067,0.457664,0.419897,0.368455,0.073284,0.113714,0.117841,0.080667,0.107811,0.051236,0.055324,0.042363
