L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.993255,1.201729,1.200275,1.188972,0.423412,0.641775,0.64202,0.601791,0.583367,0.57008,0.610173,0.663493,0.4653,0.468737,0.438224,0.386145,0.064743,0.126136,0.127161,0.094346,0.101521,0.060787,0.059681,0.043692
0.99086,1.199987,1.198494,1.1869,0.420744,0.638968,0.639056,0.598787,0.583155,0.569709,0.60979,0.663195,0.465139,0.468912,0.438203,0.386161,0.065042,0.123757,0.124831,0.092291,0.102758,0.060712,0.059642,0.043779
0.988326,1.19811,1.19659,1.184687,0.417926,0.635962,0.6359,0.595588,0.582932,0.569291,0.609359,0.662849,0.46496,0.46908,0.438183,0.386176,0.065369,0.121267,0.122387,0.090123,0.10412,0.060632,0.059602,0.043875
0.985671,1.196102,1.194572,1.182345,0.414984,0.632775,0.632575,0.592215,0.582698,0.568825,0.60888,0.662455,0.464763,0.469235,0.438163,0.386189,0.065725,0.118693,0.119853,0.08786,0.105614,0.060548,0.059559,0.043981
0.982912,1.193968,1.192448,1.179883,0.411947,0.629425,0.629102,0.588693,0.58246,0.568316,0.608358,0.662015,0.464549,0.469372,0.438144,0.386201,0.066107,0.116064,0.117259,0.085524,0.10724,0.060461,0.059515,0.0441
0.980065,1.191716,1.190225,1.177314,0.408842,0.625934,0.625507,0.585046,0.582222,0.567774,0.607801,0.661536,0.464316,0.469488,0.438125,0.38621,0.066512,0.113411,0.11463,0.083136,0.109003,0.060372,0.059471,0.044232
0.977141,1.189353,1.187912,1.174646,0.405699,0.622327,0.621815,0.581299,0.581991,0.567215,0.607224,0.661031,0.464066,0.469582,0.438108,0.386215,0.066936,0.11076,0.111992,0.080719,0.110902,0.060285,0.059426,0.044379
0.974146,1.186883,1.185512,1.171889,0.402544,0.618627,0.618048,0.577478,0.581775,0.566656,0.606644,0.660513,0.463799,0.469654,0.438091,0.386217,0.067373,0.108135,0.109368,0.078292,0.112938,0.0602,0.05938,0.044543
0.971085,1.184311,1.183027,1.169046,0.399405,0.614858,0.614228,0.573603,0.581579,0.566116,0.606081,0.66,0.463518,0.469706,0.438077,0.386215,0.067819,0.105559,0.106779,0.075875,0.115111,0.060119,0.059335,0.044725
0.967959,1.181642,1.180458,1.166121,0.396305,0.611039,0.610375,0.569696,0.58141,0.565614,0.605555,0.659512,0.463223,0.46974,0.438064,0.386209,0.068267,0.103048,0.104242,0.073485,0.117422,0.060045,0.059289,0.044926
