L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.531113,0.714015,0.732818,0.71318,1.022947,1.163607,1.1743,1.159163,0.568571,0.525491,0.572364,0.620025,0.395708,0.4742,0.438991,0.394505,0.096198,0.049563,0.055386,0.043182,0.092523,0.088762,0.092831,0.071312
0.528682,0.711953,0.730337,0.71061,1.021522,1.161833,1.172547,1.15749,0.568302,0.525988,0.572433,0.620074,0.395971,0.474406,0.43919,0.394944,0.097708,0.049625,0.055361,0.043231,0.092165,0.087129,0.091119,0.069759
0.526115,0.709673,0.727703,0.707866,1.019885,1.159899,1.170645,1.155603,0.567989,0.526424,0.572505,0.620121,0.396175,0.474613,0.439397,0.395332,0.099371,0.049683,0.055331,0.043279,0.091811,0.085437,0.089341,0.068146
0.523448,0.70718,0.724935,0.704965,1.018028,1.157805,1.168596,1.153497,0.567637,0.526786,0.572579,0.620164,0.396309,0.474817,0.439607,0.395658,0.101196,0.049737,0.055297,0.043328,0.091466,0.083711,0.08752,0.066496
0.520728,0.704499,0.722055,0.701927,1.015959,1.155556,1.166407,1.151189,0.567258,0.527076,0.572654,0.620201,0.396379,0.475014,0.43982,0.395925,0.103185,0.049786,0.055257,0.043377,0.091136,0.081976,0.085684,0.064836
0.518011,0.701677,0.719084,0.698777,1.013705,1.153157,1.164082,1.148707,0.56687,0.527315,0.572729,0.620231,0.396404,0.475205,0.440034,0.396153,0.105343,0.04983,0.055211,0.043428,0.090823,0.08026,0.08386,0.063197
0.51536,0.698769,0.716042,0.695538,1.011305,1.150615,1.161627,1.146096,0.566503,0.527536,0.572802,0.620255,0.396416,0.475389,0.440248,0.396371,0.107673,0.049869,0.055158,0.043482,0.090527,0.07859,0.082074,0.061609
0.512849,0.695841,0.712948,0.692234,1.008809,1.14794,1.159051,1.143405,0.56619,0.527779,0.572871,0.620271,0.396452,0.475567,0.440461,0.396618,0.110176,0.049906,0.055098,0.043543,0.090247,0.076989,0.080351,0.0601
0.510548,0.692947,0.709819,0.688889,1.00626,1.14514,1.156359,1.14068,0.565967,0.528079,0.572936,0.620279,0.396549,0.475741,0.440674,0.396926,0.112855,0.049942,0.05503,0.043614,0.08998,0.075476,0.078713,0.058695
0.508514,0.690129,0.706669,0.685522,1.003689,1.142226,1.15356,1.137951,0.565858,0.528455,0.572993,0.62028,0.396729,0.475912,0.440885,0.397315,0.115711,0.049979,0.054955,0.043698,0.089727,0.074069,0.077176,0.057409
0.506776,0.687402,0.703512,0.682149,1.001107,1.139208,1.150661,1.135229,0.565865,0.528909,0.573042,0.620273,0.396992,0.476079,0.441093,0.397785,0.118745,0.05002,0.054872,0.0438,0.08949,0.072775,0.075752,0.056254
0.505335,0.684762,0.700359,0.678786,0.998507,1.136096,1.14767,1.132504,0.565963,0.529421,0.57308,0.620259,0.397321,0.476244,0.441297,0.398317,0.121957,0.050065,0.054783,0.043923,0.089273,0.071599,0.074448,0.055232
0.50417,0.682187,0.697219,0.675444,0.995866,1.132903,1.144595,1.129753,0.566116,0.529958,0.573107,0.620236,0.397683,0.476404,0.441493,0.398879,0.125343,0.050117,0.054691,0.044072,0.089079,0.070544,0.073267,0.05434
