L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.550138,0.68228,0.689693,0.652432,0.693948,0.911281,0.914922,0.888633,0.578487,0.55357,0.596127,0.646457,0.425396,0.458652,0.412333,0.354635,0.279818,0.109107,0.11227,0.114633,0.086172,0.051244,0.062191,0.040077
0.556983,0.692283,0.699582,0.662442,0.689384,0.906709,0.910283,0.884008,0.578337,0.55352,0.596136,0.64647,0.425375,0.458655,0.412322,0.354626,0.27528,0.107388,0.11064,0.11241,0.086456,0.05125,0.062013,0.039998
0.564379,0.703032,0.710207,0.673194,0.684519,0.901828,0.905341,0.879072,0.578185,0.553493,0.596163,0.646501,0.425348,0.458653,0.412306,0.354612,0.270372,0.105535,0.108892,0.11002,0.086763,0.051257,0.061835,0.039913
0.572311,0.714485,0.721529,0.684648,0.679381,0.896663,0.900126,0.873852,0.578034,0.553495,0.596215,0.646555,0.425314,0.458645,0.412285,0.354593,0.265107,0.103553,0.107036,0.107476,0.087095,0.051263,0.061662,0.039823
0.580753,0.726588,0.733492,0.696748,0.674005,0.891246,0.894672,0.868382,0.577887,0.553533,0.596296,0.646636,0.425271,0.458629,0.412258,0.354569,0.259505,0.101456,0.105085,0.104792,0.087451,0.051267,0.061497,0.039729
0.589679,0.739279,0.746037,0.709432,0.668425,0.885614,0.889014,0.862695,0.577749,0.553613,0.596409,0.646748,0.425221,0.458607,0.412223,0.35454,0.253593,0.099257,0.103053,0.101988,0.087829,0.051269,0.061342,0.039632
0.599056,0.752493,0.759102,0.722635,0.662677,0.879799,0.883185,0.856829,0.577624,0.553738,0.596561,0.646895,0.425165,0.458577,0.412181,0.354506,0.247405,0.096975,0.100958,0.099085,0.088228,0.051269,0.061197,0.039535
0.608854,0.766166,0.772623,0.736293,0.656794,0.873837,0.877219,0.850817,0.577516,0.553911,0.596754,0.647079,0.425103,0.458541,0.412132,0.354468,0.240973,0.094628,0.098819,0.096106,0.088645,0.051264,0.061063,0.039439
0.619043,0.780236,0.78654,0.750346,0.650806,0.867758,0.871146,0.844691,0.577431,0.554134,0.59699,0.647305,0.425037,0.4585,0.412076,0.354427,0.234333,0.092238,0.096654,0.093074,0.089078,0.051254,0.06094,0.039344
0.629597,0.794647,0.800798,0.764737,0.644739,0.861589,0.864993,0.838478,0.577372,0.554408,0.597272,0.647572,0.424969,0.458455,0.412015,0.354385,0.227519,0.089825,0.094482,0.090015,0.089526,0.051238,0.060827,0.039254
