L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.922974,1.111125,1.112917,1.076381,0.536205,0.72324,0.733603,0.705963,0.560156,0.571796,0.613616,0.650241,0.432002,0.46436,0.421759,0.37512,0.08255,0.081419,0.088739,0.065301,0.08412,0.045646,0.054676,0.041169
0.934129,1.121847,1.123615,1.087978,0.529906,0.716785,0.727121,0.699366,0.561557,0.572363,0.614131,0.651093,0.432173,0.464309,0.421657,0.37506,0.080671,0.084789,0.092112,0.06812,0.084949,0.045622,0.054539,0.041076
0.945861,1.133059,1.134819,1.100155,0.523199,0.709895,0.720206,0.692327,0.563051,0.572895,0.614607,0.651921,0.432351,0.46425,0.421547,0.375,0.078816,0.088457,0.095792,0.071207,0.08587,0.045596,0.054394,0.040982
0.958046,1.144628,1.146401,1.112778,0.516128,0.70261,0.712898,0.684884,0.564627,0.573369,0.615026,0.652703,0.432531,0.464181,0.421431,0.374941,0.077032,0.092411,0.099772,0.074554,0.086886,0.045567,0.054243,0.040886
0.970548,1.156408,1.158217,1.1257,0.508743,0.694975,0.705245,0.677086,0.566272,0.573766,0.615367,0.653414,0.43271,0.464102,0.421309,0.374886,0.07536,0.096626,0.104028,0.078145,0.088004,0.045537,0.054088,0.040792
0.983219,1.168249,1.17012,1.138764,0.501097,0.68704,0.697297,0.668983,0.567969,0.574069,0.615615,0.654034,0.432881,0.464014,0.421182,0.374833,0.073829,0.101067,0.108524,0.081952,0.089226,0.045508,0.05393,0.0407
0.995913,1.180001,1.181964,1.151815,0.493243,0.678857,0.689105,0.660629,0.569701,0.574265,0.615754,0.654549,0.433041,0.46392,0.42105,0.374783,0.072462,0.105688,0.113212,0.085937,0.090556,0.04548,0.053771,0.040611
1.008487,1.191524,1.193609,1.164704,0.485233,0.670474,0.680718,0.652073,0.57145,0.574344,0.615777,0.654945,0.433183,0.463819,0.420914,0.374737,0.07127,0.110432,0.118034,0.090055,0.091996,0.045456,0.053613,0.040528
1.020799,1.202687,1.204925,1.177287,0.477114,0.661935,0.672183,0.64336,0.573194,0.574302,0.615677,0.655217,0.433303,0.463715,0.420773,0.374694,0.070256,0.115237,0.122924,0.094251,0.093549,0.045438,0.053456,0.040449
1.032722,1.213374,1.215794,1.189435,0.46893,0.653281,0.663538,0.634532,0.574916,0.574137,0.615454,0.655362,0.433395,0.463608,0.420629,0.374653,0.069412,0.120031,0.12781,0.098465,0.095218,0.045426,0.053303,0.040377
1.044133,1.223482,1.226112,1.201029,0.460719,0.644546,0.65482,0.625624,0.576597,0.573854,0.615112,0.655382,0.433454,0.463501,0.42048,0.374614,0.068722,0.124738,0.132617,0.10263,0.097006,0.045423,0.053154,0.040311
