FP1_x,FP2_x,FP1_y,FP2_y,FP1_z,FP2_z
0,28.415457,0,32.123249,0,679.496155
0,28.463779,0,32.448795,0,680.227539
0,28.492769,0,32.783264,0,680.953186
0,28.504236,0,33.125927,0,681.674194
0,28.499931,0,33.476055,0,682.392029
0,28.481529,0,33.83297,0,683.107727
0,28.450628,0,34.19603,0,683.82251
0,28.408745,0,34.564648,0,684.537354
0,28.357323,0,34.938286,0,685.253174
0,28.297758,0,35.316456,0,685.97052
0,28.23139,0,35.698685,0,686.69043
0,28.159481,0,36.084522,0,687.413452
0,28.083227,0,36.473576,0,688.140381
0,28.003731,0,36.865471,0,688.871643
0,27.922024,0,37.259888,0,689.607788
0,27.839088,0,37.65649,0,690.34906
0,27.75588,0,38.054951,0,691.095947
0,27.673317,0,38.454967,0,691.848755
0,27.592264,0,38.856243,0,692.607788
0,27.513514,0,39.258549,0,693.373413
0,27.437788,0,39.661674,0,694.145508
0,27.365747,0,40.065437,0,694.924255
0,27.298027,0,40.469666,0,695.709656
0,27.235224,0,40.874191,0,696.501648
0,27.177898,0,41.278881,0,697.300476
0,27.126541,0,41.683609,0,698.106201
0,27.081591,0,42.088272,0,698.91864
0,27.043434,0,42.492786,0,699.73761
0,27.012436,0,42.897045,0,700.562927
0,26.988934,0,43.300945,0,701.394287
0,26.973244,0,43.704403,0,702.23175
0,26.965631,0,44.107346,0,703.075134
0,26.966309,0,44.50975,0,703.924133
0,26.975439,0,44.911583,0,704.778564
0,26.993174,0,45.312813,0,705.637878
0,27.019636,0,45.713387,0,706.502014
0,27.054937,0,46.113281,0,707.370667
0,27.099146,0,46.512482,0,708.243591
0,27.152311,0,46.910984,0,709.120605
0,27.21446,0,47.308796,0,710.001038
0,27.28562,0,47.705894,0,710.884644
0,27.365824,0,48.102264,0,711.771179
0,27.455088,0,48.497871,0,712.6604
0,27.553392,0,48.892715,0,713.552185
0,27.660669,0,49.286804,0,714.445984
0,27.776823,0,49.680141,0,715.341614
0,27.901754,0,50.072708,0,716.238464
0,28.035395,0,50.464493,0,717.136353
0,28.177691,0,50.85545,0,718.035095
0,28.328579,0,51.245548,0,718.934509
0,28.487963,0,51.634785,0,719.834412
0,28.655706,0,52.023144,0,720.734375
0,28.831663,0,52.410622,0,721.634033
0,29.015673,0,52.797176,0,722.533081
0,29.207592,0,53.182762,0,723.431519
0,29.40728,0,53.567329,0,724.329163
0,29.614574,0,53.950844,0,725.225769
0,29.829296,0,54.33326,0,726.121277
0,30.051258,0,54.714527,0,727.015259
