L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.079777,1.29809,1.292146,1.263127,0.573819,0.798181,0.796502,0.748222,0.663453,0.653907,0.701888,0.754987,0.492254,0.504469,0.455281,0.402346,0.073232,0.108518,0.11669,0.079615,0.089102,0.050765,0.058753,0.041876
1.085036,1.302785,1.296883,1.268518,0.569793,0.793969,0.792282,0.743957,0.664559,0.654091,0.701851,0.755357,0.49241,0.504505,0.455355,0.402501,0.072897,0.110676,0.118949,0.08179,0.089783,0.050634,0.058582,0.041896
1.09028,1.307466,1.301619,1.273909,0.565499,0.789478,0.787786,0.73941,0.665655,0.654228,0.701776,0.755686,0.492556,0.50454,0.455423,0.402652,0.072549,0.112809,0.121178,0.083929,0.090539,0.050501,0.058414,0.041919
1.095378,1.312018,1.306242,1.27917,0.560964,0.784733,0.783042,0.734608,0.666713,0.654305,0.701654,0.755955,0.492687,0.504575,0.455484,0.402795,0.072193,0.114851,0.123309,0.085968,0.091375,0.050369,0.058252,0.041945
1.100204,1.316325,1.310637,1.284172,0.556219,0.779765,0.77808,0.729582,0.667709,0.65431,0.701479,0.756152,0.492795,0.504608,0.455535,0.402927,0.071833,0.116737,0.125277,0.087842,0.092296,0.050239,0.058101,0.041975
1.104636,1.320279,1.314695,1.288795,0.551298,0.774605,0.772934,0.724366,0.668623,0.654236,0.701247,0.756267,0.492873,0.504638,0.455575,0.403046,0.071473,0.118401,0.127014,0.089488,0.093303,0.050113,0.057961,0.042009
1.108567,1.323785,1.318321,1.29293,0.546236,0.769284,0.767634,0.718994,0.669437,0.65408,0.70096,0.756297,0.492914,0.504664,0.455603,0.403152,0.071115,0.119779,0.128457,0.090849,0.094399,0.049992,0.057833,0.042046
1.111907,1.326761,1.32143,1.296483,0.541066,0.763831,0.762212,0.713498,0.670141,0.653841,0.700617,0.756242,0.492911,0.504685,0.455621,0.403243,0.070763,0.12081,0.129548,0.09187,0.095587,0.049876,0.057716,0.042086
1.114581,1.329145,1.323959,1.29938,0.535818,0.758272,0.756694,0.707907,0.670729,0.653528,0.700224,0.756105,0.492859,0.504701,0.455628,0.403319,0.070424,0.121442,0.130238,0.092508,0.096867,0.049767,0.05761,0.04213
1.116537,1.330893,1.325861,1.301565,0.530522,0.75263,0.751105,0.702247,0.671199,0.653147,0.699787,0.755894,0.492754,0.50471,0.455625,0.403378,0.070107,0.121628,0.130485,0.092728,0.098243,0.049663,0.057514,0.042179
