L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.579512,0.717581,0.715699,0.674977,1.237876,1.452814,1.449286,1.437745,0.555123,0.559827,0.598784,0.639523,0.439654,0.417443,0.381085,0.340625,0.207812,0.052359,0.058171,0.057376,0.072309,0.080551,0.07746,0.05224
0.581502,0.714116,0.711766,0.671073,1.233438,1.448637,1.445189,1.433629,0.554499,0.559683,0.598675,0.639077,0.439723,0.417913,0.381518,0.340815,0.212313,0.053259,0.058907,0.059256,0.072595,0.078908,0.076087,0.051349
0.583793,0.710587,0.707767,0.667063,1.22867,1.44413,1.440761,1.429173,0.553825,0.559542,0.598575,0.638573,0.439813,0.418393,0.381964,0.341013,0.217149,0.054336,0.059837,0.061412,0.072886,0.07724,0.074696,0.050465
0.586414,0.707069,0.703788,0.66302,1.223589,1.439304,1.436013,1.424388,0.553104,0.559408,0.598487,0.638008,0.439927,0.418878,0.382417,0.341216,0.222294,0.055609,0.060991,0.063867,0.073179,0.075578,0.073312,0.04961
0.589388,0.703639,0.699916,0.65903,1.218221,1.434181,1.430964,1.419291,0.552336,0.559287,0.598417,0.637382,0.440064,0.419359,0.38287,0.341421,0.227708,0.057095,0.06239,0.066633,0.073468,0.073951,0.071961,0.0488
0.592727,0.700381,0.696238,0.655179,1.212597,1.428785,1.425635,1.413904,0.551525,0.559182,0.59837,0.6367,0.440223,0.419826,0.383315,0.341625,0.233346,0.058798,0.064047,0.069712,0.073747,0.072387,0.070665,0.048049
0.596438,0.697373,0.692838,0.651558,1.206747,1.423146,1.420056,1.408256,0.550672,0.559101,0.59835,0.635967,0.440399,0.420271,0.383744,0.341825,0.239154,0.06072,0.065967,0.073096,0.074013,0.070907,0.069439,0.047365
0.600519,0.694695,0.689799,0.648257,1.200703,1.417293,1.414254,1.402375,0.54978,0.559046,0.59836,0.635193,0.440589,0.420688,0.38415,0.342018,0.245072,0.062851,0.068144,0.076768,0.074266,0.069529,0.068297,0.046751
0.604958,0.692424,0.687198,0.645366,1.194494,1.411256,1.408258,1.396292,0.548847,0.55902,0.598402,0.634389,0.440788,0.421071,0.384527,0.3422,0.251035,0.065176,0.070565,0.080697,0.074504,0.068265,0.067246,0.046208
0.609735,0.690632,0.68511,0.64297,1.18815,1.405065,1.402097,1.390037,0.547871,0.559025,0.598475,0.633569,0.440988,0.421416,0.384872,0.342371,0.256977,0.067674,0.073208,0.084846,0.07473,0.067122,0.066292,0.045735
