L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.250477,0.46108,0.464507,0.439586,1.02592,1.215261,1.215484,1.200589,0.604723,0.576045,0.615296,0.673369,0.450373,0.440933,0.411159,0.363781,0.118,0.060033,0.060457,0.041379,0.070025,0.175556,0.1752,0.12856
0.245976,0.455628,0.458903,0.433893,1.023191,1.213358,1.213504,1.198422,0.605307,0.576121,0.615346,0.673403,0.450769,0.442427,0.412338,0.364836,0.120929,0.060191,0.060362,0.04141,0.069012,0.172807,0.172602,0.126146
0.241313,0.449824,0.452943,0.427827,1.020152,1.211239,1.211317,1.195978,0.605919,0.576196,0.615392,0.673435,0.4512,0.443977,0.413573,0.365942,0.124172,0.060345,0.060257,0.041459,0.068057,0.169779,0.169725,0.123477
0.236562,0.443709,0.446671,0.421428,1.016789,1.208894,1.208915,1.193236,0.606551,0.576269,0.615432,0.673463,0.451663,0.44556,0.414848,0.367086,0.127746,0.060496,0.060146,0.041532,0.067196,0.166472,0.16656,0.120549
0.231801,0.437329,0.440135,0.414742,1.013101,1.206321,1.2063,1.19019,0.607198,0.576336,0.615464,0.673484,0.45215,0.447151,0.416144,0.368252,0.131661,0.060645,0.060035,0.041639,0.066464,0.162897,0.163115,0.117369
0.227114,0.430737,0.43339,0.407822,1.009101,1.203527,1.203482,1.186848,0.607851,0.576395,0.615485,0.673495,0.452653,0.448725,0.417441,0.369425,0.135924,0.060795,0.05993,0.041793,0.065886,0.159076,0.159407,0.113953
0.222582,0.423987,0.42649,0.400721,1.004811,1.200526,1.200476,1.183223,0.608504,0.576446,0.615494,0.673494,0.453155,0.450255,0.418715,0.370588,0.140539,0.060955,0.059843,0.042006,0.065483,0.155043,0.155462,0.110325
0.218289,0.41713,0.419489,0.393492,1.000257,1.197334,1.1973,1.179337,0.60915,0.576485,0.615489,0.673478,0.453643,0.451719,0.419944,0.371723,0.145507,0.061135,0.059787,0.042296,0.065265,0.150837,0.151315,0.106518
0.214313,0.410221,0.41244,0.386188,0.995468,1.193967,1.193971,1.175214,0.609785,0.576512,0.615471,0.673444,0.454096,0.453093,0.421106,0.372815,0.150826,0.061349,0.059776,0.042681,0.065236,0.146503,0.147007,0.102567
0.210727,0.403307,0.405393,0.378857,0.99047,1.190441,1.190501,1.170876,0.610405,0.576529,0.61544,0.673392,0.454497,0.454359,0.422179,0.373845,0.156493,0.061613,0.059829,0.043182,0.065394,0.142084,0.142577,0.098513
