FP1_x,FP2_x,FP1_y,FP2_y,FP1_z,FP2_z
29.625341,-162.211685,5.790371,12.231597,20.494823,1005.593872
28.999733,-161.832001,5.994093,12.755919,19.691843,1006.560425
28.352898,-161.444214,6.171471,13.358175,18.905924,1007.401367
27.687284,-161.04744,6.324058,14.031832,18.136919,1008.121094
27.00526,-160.6409,6.453331,14.770618,17.384769,1008.723816
26.309113,-160.223892,6.560694,15.568509,16.649473,1009.213196
25.601038,-159.795715,6.647487,16.419733,15.931074,1009.592407
24.883162,-159.355713,6.715001,17.318739,15.229619,1009.864441
24.157537,-158.90332,6.764489,18.260191,14.545161,1010.031616
23.426128,-158.437881,6.797158,19.238947,13.877769,1010.096558
22.690798,-157.958832,6.814182,20.250072,13.227532,1010.061035
21.953316,-157.465637,6.816684,21.28882,12.594551,1009.926636
21.21537,-156.95784,6.805728,22.350645,11.978942,1009.695129
20.478561,-156.435059,6.782306,23.431223,11.38082,1009.367676
19.744406,-155.896957,6.74734,24.526447,10.800292,1008.945068
19.014318,-155.343323,6.701679,25.632448,10.237426,1008.428467
18.289587,-154.773956,6.646122,26.74559,9.692263,1007.818604
17.571386,-154.18869,6.581416,27.862448,9.164797,1007.115845
16.860798,-153.587357,6.508265,28.979803,8.654984,1006.320862
16.158836,-152.969818,6.427331,30.09461,8.162743,1005.434021
15.466441,-152.335953,6.339239,31.204012,7.687951,1004.45575
14.784485,-151.685654,6.244574,32.305309,7.230459,1003.385925
14.113758,-151.01886,6.143888,33.395973,6.790085,1002.225159
13.454975,-150.335541,6.037701,34.473629,6.366611,1000.973145
12.808783,-149.635681,5.926491,35.536091,5.959783,999.630127
12.175776,-148.919266,5.810702,36.581345,5.569317,998.196167
11.556479,-148.186371,5.690754,37.607601,5.194921,996.671387
10.951336,-147.437057,5.567059,38.613247,4.836302,995.055969
10.360717,-146.671387,5.440033,39.596874,4.493154,993.349792
9.784928,-145.889511,5.3101,40.55724,4.165155,991.553101
9.224235,-145.091537,5.177687,41.493244,3.851944,989.665833
8.678874,-144.277573,5.043221,42.403923,3.553124,987.688232
8.149055,-143.447754,4.90713,43.288418,3.26828,985.620483
7.63494,-142.602249,4.769833,44.146,2.997005,983.462646
7.136638,-141.741211,4.631733,44.976028,2.738907,981.214966
6.654216,-140.864838,4.493215,45.778,2.493602,978.877747
6.18771,-139.973358,4.35464,46.551525,2.260701,976.451294
5.73712,-139.067017,4.216354,47.296352,2.039793,973.935852
5.302401,-138.146057,4.078699,48.012341,1.830458,971.331726
4.883451,-137.210739,3.942008,48.699467,1.632271,968.639343
4.48012,-136.261353,3.806592,49.357788,1.444822,965.859192
4.092234,-135.298157,3.672739,49.987438,1.267716,962.99176
3.719634,-134.321457,3.540695,50.588623,1.100577,960.037659
3.362177,-133.331558,3.410672,51.161591,0.94304,956.997437
3.019733,-132.328857,3.282861,51.706638,0.794739,953.871765
2.692152,-131.313721,3.157434,52.224102,0.655301,950.661438
2.379229,-130.286575,3.034533,52.714394,0.524347,947.367371
2.080706,-129.247833,2.914259,53.177967,0.401486,943.990112
1.796276,-128.197937,2.796676,53.615326,0.286317,940.530762
1.525609,-127.137268,2.681825,54.02702,0.178456,936.990295
1.268372,-126.066277,2.569739,54.413654,0.077561,933.369873
