L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.849023,1.046353,1.059175,1.047486,0.275902,0.353505,0.353815,0.315377,0.581376,0.55171,0.597296,0.644858,0.46782,0.50188,0.462616,0.417352,0.076257,0.081231,0.079907,0.048289,0.271915,0.082571,0.079671,0.083728
0.843645,1.041024,1.053828,1.042117,0.28028,0.354477,0.353869,0.314971,0.581732,0.552042,0.597595,0.645171,0.467675,0.500816,0.461664,0.417148,0.076491,0.081071,0.079482,0.047917,0.275635,0.084498,0.081538,0.08651
0.837904,1.03533,1.048119,1.036381,0.284869,0.355835,0.35432,0.31496,0.582102,0.552386,0.597906,0.645494,0.467589,0.499673,0.460632,0.416871,0.07674,0.080906,0.079047,0.047531,0.279404,0.086527,0.083536,0.089413
0.83183,1.029302,1.042082,1.030309,0.289629,0.357657,0.355262,0.315451,0.582482,0.552735,0.598224,0.645823,0.467577,0.498455,0.459525,0.416507,0.077,0.080739,0.07861,0.047137,0.283147,0.088634,0.085648,0.092397
0.825461,1.022975,1.035753,1.023939,0.29452,0.360007,0.356781,0.316543,0.582866,0.553082,0.598544,0.646151,0.46765,0.497171,0.458348,0.416047,0.077269,0.08057,0.078177,0.04674,0.286789,0.090791,0.087849,0.095417
0.818839,1.016392,1.029174,1.01731,0.299507,0.36294,0.358956,0.318317,0.583245,0.55342,0.598858,0.646473,0.467809,0.495832,0.457107,0.41548,0.077544,0.0804,0.077754,0.046348,0.290258,0.092969,0.090116,0.098425
0.812004,1.009592,1.022383,1.010464,0.30456,0.366499,0.361849,0.320838,0.583614,0.553741,0.599156,0.64678,0.468054,0.494449,0.455809,0.4148,0.077824,0.080229,0.077344,0.045965,0.293494,0.095138,0.092418,0.101373
0.804994,1.002613,1.015419,1.003439,0.309662,0.370708,0.365501,0.324147,0.583966,0.554034,0.599432,0.647067,0.468373,0.493033,0.454463,0.414006,0.078105,0.080056,0.076952,0.045598,0.296441,0.097265,0.09472,0.10421
0.797845,0.995492,1.008315,0.996271,0.314808,0.375578,0.369928,0.328265,0.584294,0.554294,0.599677,0.647327,0.468756,0.491599,0.45308,0.413098,0.078384,0.07988,0.076578,0.045252,0.299055,0.099317,0.096985,0.106892
0.790586,0.988259,1.001103,0.988991,0.319997,0.381104,0.375128,0.33319,0.584592,0.554512,0.599882,0.647555,0.469184,0.490157,0.451671,0.412084,0.078661,0.079698,0.076224,0.044931,0.3013,0.101262,0.099175,0.109376
0.783246,0.980942,0.99381,0.981628,0.325241,0.387268,0.381081,0.338897,0.584854,0.554682,0.600043,0.647746,0.469641,0.48872,0.450248,0.410976,0.078933,0.079508,0.075889,0.04464,0.303148,0.103068,0.101253,0.111625
0.775846,0.973565,0.986457,0.974204,0.330551,0.394044,0.387753,0.345348,0.585078,0.554801,0.600154,0.647899,0.470109,0.487298,0.448821,0.409788,0.079198,0.079306,0.075574,0.044381,0.304579,0.104709,0.103183,0.113606
0.768405,0.966146,0.979064,0.96674,0.335946,0.401399,0.395099,0.35249,0.585259,0.554864,0.600213,0.64801,0.470572,0.485896,0.447398,0.408539,0.079453,0.07909,0.075276,0.044156,0.30558,0.106158,0.104934,0.115295
