L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.467568,0.68251,0.687781,0.659728,1.044814,1.258407,1.258679,1.242955,0.566311,0.53812,0.580775,0.634205,0.389352,0.421426,0.377422,0.321616,0.091912,0.051922,0.062828,0.049267,0.081777,0.107591,0.120457,0.08887
0.462278,0.677085,0.682326,0.654223,1.053569,1.266504,1.266574,1.251539,0.566327,0.538207,0.580862,0.63429,0.388744,0.421073,0.377016,0.321058,0.092699,0.051902,0.062719,0.049176,0.081514,0.111502,0.124504,0.092876
0.45665,0.671301,0.676519,0.64836,1.062494,1.274736,1.274584,1.260248,0.566365,0.538301,0.580957,0.634383,0.388213,0.420743,0.376632,0.320539,0.093572,0.051878,0.062607,0.049086,0.081212,0.115497,0.128617,0.096921
0.450721,0.665191,0.670397,0.642173,1.071418,1.282941,1.28255,1.268911,0.566429,0.538402,0.58106,0.634485,0.387793,0.420453,0.37629,0.320085,0.094537,0.051852,0.062493,0.048999,0.080867,0.119495,0.132707,0.100919
0.444535,0.658794,0.664,0.635705,1.080167,1.290958,1.290312,1.277351,0.566525,0.538508,0.58117,0.634595,0.387507,0.42022,0.376006,0.319716,0.0956,0.051823,0.062378,0.048918,0.080471,0.123403,0.13668,0.104772
0.438138,0.652154,0.657373,0.629001,1.088565,1.298628,1.297718,1.285402,0.566656,0.538617,0.581285,0.634712,0.387379,0.420061,0.375799,0.319451,0.096767,0.05179,0.062263,0.048845,0.080018,0.127122,0.140434,0.108382
0.431577,0.645313,0.65056,0.622105,1.09645,1.305806,1.304629,1.292911,0.566828,0.538729,0.581405,0.634836,0.387419,0.419993,0.375687,0.319308,0.098045,0.051754,0.062148,0.048782,0.079501,0.130547,0.143868,0.111655
0.424897,0.638311,0.6436,0.615062,1.103675,1.312366,1.310928,1.299747,0.567043,0.538842,0.581526,0.634965,0.387634,0.420033,0.375688,0.319298,0.099439,0.051714,0.062035,0.04873,0.078911,0.133579,0.146886,0.114504
0.418141,0.631187,0.636531,0.607908,1.110114,1.318202,1.316516,1.305799,0.567303,0.538954,0.581647,0.6351,0.388022,0.420195,0.375816,0.319431,0.100958,0.051669,0.061921,0.048691,0.078243,0.13612,0.149401,0.116852
0.411348,0.623972,0.629385,0.600681,1.115666,1.323231,1.321318,1.310984,0.567608,0.539065,0.581767,0.63524,0.388574,0.420489,0.376084,0.319712,0.102609,0.05162,0.061807,0.048664,0.077496,0.13809,0.151337,0.118636
