L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.673866,0.865071,0.87766,0.860524,0.715109,0.874349,0.881259,0.852587,0.564697,0.525903,0.565121,0.613345,0.467368,0.471405,0.435001,0.392612,0.079942,0.051326,0.057317,0.044111,0.206011,0.09777,0.09953,0.092048
0.670348,0.861828,0.874062,0.856963,0.720581,0.882107,0.889242,0.860434,0.564449,0.526221,0.565005,0.613236,0.466737,0.470758,0.43497,0.392166,0.080196,0.051565,0.057189,0.044067,0.201538,0.096767,0.098886,0.090728
0.666606,0.858375,0.870236,0.853169,0.726529,0.890358,0.897741,0.868793,0.564188,0.526567,0.564883,0.613121,0.466108,0.470068,0.434862,0.391647,0.080465,0.051828,0.057061,0.044028,0.196795,0.095732,0.098198,0.089376
0.662662,0.854723,0.866208,0.849163,0.732958,0.899056,0.906708,0.877627,0.563917,0.526927,0.564756,0.613,0.4655,0.469344,0.434672,0.391066,0.08075,0.052105,0.056937,0.043996,0.191821,0.094683,0.097483,0.08801
0.658543,0.850888,0.862006,0.844971,0.739851,0.908149,0.916085,0.886898,0.563639,0.527281,0.564627,0.612875,0.464923,0.468601,0.434396,0.390445,0.08105,0.052378,0.056818,0.043972,0.18666,0.093641,0.096752,0.086646
0.654276,0.846878,0.857659,0.840622,0.747173,0.917587,0.925811,0.896569,0.563356,0.527603,0.564496,0.612749,0.464368,0.46786,0.434036,0.389815,0.081367,0.052623,0.056706,0.043955,0.181356,0.092627,0.09601,0.085301
0.649887,0.842699,0.853196,0.836144,0.754869,0.927325,0.935826,0.906607,0.563071,0.52786,0.564366,0.612622,0.463815,0.467144,0.433601,0.389212,0.081703,0.05281,0.056603,0.043945,0.17595,0.091665,0.095266,0.08399
0.6454,0.838352,0.848644,0.831561,0.762884,0.937326,0.946075,0.916987,0.562786,0.52801,0.56424,0.612496,0.463239,0.466482,0.433113,0.388682,0.08206,0.0529,0.056509,0.043942,0.17048,0.090777,0.09454,0.082726
0.640839,0.833836,0.844027,0.826899,0.771165,0.94756,0.956509,0.927684,0.562503,0.528014,0.564119,0.612373,0.462621,0.465904,0.432598,0.388269,0.082439,0.05286,0.056426,0.043943,0.164986,0.089987,0.093863,0.081519
0.636227,0.829162,0.839367,0.822176,0.77967,0.957993,0.967084,0.938665,0.562223,0.527857,0.564007,0.612255,0.461944,0.465433,0.432082,0.388001,0.082843,0.052675,0.056356,0.043949,0.159501,0.089313,0.093267,0.080378
0.631582,0.824359,0.83468,0.817412,0.788359,0.968576,0.977756,0.949883,0.561948,0.527557,0.563904,0.612142,0.461197,0.465076,0.431581,0.387891,0.083272,0.052361,0.056298,0.043957,0.154057,0.088768,0.092778,0.079314
0.626923,0.819466,0.82998,0.812621,0.797199,0.979247,0.98848,0.961278,0.561681,0.527152,0.563809,0.612037,0.460375,0.464822,0.431108,0.387927,0.08373,0.051954,0.056252,0.043967,0.148681,0.088364,0.09241,0.078338
0.622261,0.81452,0.825275,0.807815,0.80616,0.989938,0.999211,0.972785,0.561423,0.526688,0.563724,0.611938,0.459474,0.464655,0.430674,0.388084,0.084216,0.051493,0.056214,0.043978,0.143398,0.088105,0.09217,0.077469
0.617609,0.809553,0.820573,0.803003,0.815215,1.000595,1.009905,0.984334,0.561177,0.526202,0.563648,0.611846,0.458497,0.464563,0.430285,0.38833,0.084733,0.051012,0.056182,0.043989,0.138226,0.088,0.092059,0.076732
0.612972,0.804588,0.815877,0.798193,0.824333,1.011167,1.020517,0.995861,0.560942,0.525722,0.563581,0.611761,0.457447,0.464536,0.42995,0.388637,0.085281,0.050537,0.056153,0.044,0.133184,0.088056,0.09208,0.07615
0.608357,0.799643,0.811192,0.793391,0.833489,1.021614,1.031011,1.007313,0.560721,0.525268,0.563523,0.611683,0.456329,0.464567,0.429678,0.388979,0.085862,0.050084,0.056127,0.044011,0.128287,0.088279,0.092243,0.075747
