L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.919923,1.099314,1.090278,1.037506,0.830301,1.050435,1.051695,1.01991,0.528047,0.56936,0.603876,0.642852,0.406006,0.43929,0.400194,0.350664,0.188933,0.076622,0.084882,0.075265,0.078856,0.059515,0.062917,0.046441
0.929183,1.111044,1.101864,1.049436,0.824718,1.04504,1.046292,1.014432,0.529246,0.570517,0.605072,0.644141,0.406291,0.439292,0.400213,0.350714,0.183642,0.07578,0.083931,0.07322,0.079246,0.059468,0.06284,0.046412
0.939162,1.12358,1.114251,1.062215,0.818783,1.039282,1.040525,1.008585,0.530552,0.571757,0.606353,0.645533,0.406593,0.439296,0.40023,0.350766,0.178048,0.074967,0.083,0.07113,0.079646,0.05941,0.062754,0.046381
0.949828,1.136852,1.127372,1.075778,0.812537,1.033195,1.034424,1.002403,0.531965,0.573074,0.607709,0.647022,0.406912,0.439304,0.400245,0.350821,0.172201,0.074217,0.082121,0.069036,0.080049,0.059342,0.06266,0.046347
0.961132,1.150774,1.141141,1.090045,0.806024,1.026817,1.02803,0.995925,0.533482,0.57446,0.609133,0.648598,0.407244,0.439314,0.400258,0.350877,0.166159,0.073563,0.081327,0.066983,0.080452,0.059262,0.062556,0.04631
0.973018,1.165251,1.155468,1.104925,0.79929,1.020191,1.021383,0.989194,0.535099,0.575903,0.610613,0.650251,0.40759,0.439328,0.40027,0.350935,0.159985,0.073039,0.080652,0.065013,0.080851,0.059171,0.062445,0.046271
0.985424,1.180186,1.170257,1.120321,0.792379,1.01336,1.014527,0.982254,0.536812,0.577393,0.612139,0.651967,0.407946,0.439343,0.400281,0.350995,0.153743,0.072679,0.080132,0.063172,0.081248,0.05907,0.062327,0.046231
0.998284,1.195482,1.185417,1.136138,0.785329,1.006363,1.007501,0.975145,0.538615,0.578918,0.613697,0.653733,0.408313,0.439358,0.400292,0.351058,0.147496,0.072517,0.079799,0.061501,0.081643,0.05896,0.062202,0.04619
1.011537,1.211048,1.200857,1.152284,0.778177,0.999238,1.000343,0.967903,0.540499,0.580466,0.615278,0.655532,0.40869,0.439374,0.400305,0.351122,0.141305,0.072585,0.079686,0.060041,0.082039,0.058842,0.062072,0.046148
1.02512,1.226796,1.216492,1.168672,0.770954,0.992019,0.993086,0.960562,0.542456,0.582026,0.616868,0.657348,0.409074,0.43939,0.400319,0.351189,0.135227,0.072915,0.079823,0.05883,0.082441,0.058719,0.061938,0.046108
1.038975,1.242645,1.232244,1.185223,0.763684,0.984734,0.985758,0.953149,0.544477,0.583585,0.618456,0.659167,0.409466,0.439404,0.400336,0.351256,0.129314,0.073535,0.08024,0.057902,0.082853,0.058591,0.061801,0.046068
1.053045,1.258521,1.248038,1.201864,0.756389,0.977408,0.978383,0.945687,0.546551,0.585132,0.620029,0.660975,0.409862,0.439417,0.400354,0.351325,0.123615,0.07447,0.080963,0.057291,0.083282,0.058459,0.06166,0.04603
1.067276,1.274353,1.263808,1.218531,0.749086,0.970059,0.97098,0.938196,0.548667,0.586652,0.621576,0.66276,0.410261,0.439429,0.400374,0.351395,0.11817,0.075746,0.082015,0.057024,0.083734,0.058327,0.061519,0.045995
1.081615,1.290079,1.279488,1.235162,0.741788,0.962702,0.963565,0.930691,0.550817,0.588131,0.623082,0.664509,0.41066,0.439439,0.400395,0.351464,0.113014,0.07738,0.083416,0.057127,0.084214,0.058194,0.061376,0.045961
1.09601,1.305638,1.29502,1.251702,0.734505,0.955348,0.95615,0.923184,0.552991,0.589556,0.624536,0.666209,0.411057,0.439446,0.400416,0.351533,0.108176,0.079388,0.085183,0.057619,0.08473,0.058061,0.061234,0.045931
1.110406,1.320973,1.310348,1.268095,0.727244,0.948005,0.948744,0.915684,0.555182,0.590912,0.625921,0.667846,0.411447,0.439452,0.400435,0.351601,0.103679,0.08178,0.087325,0.058514,0.085289,0.05793,0.061091,0.045904
