L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.459602,0.638819,0.638824,0.599631,1.253248,1.450922,1.450658,1.435543,0.561129,0.548408,0.584323,0.637767,0.39367,0.418908,0.380168,0.337515,0.172483,0.05464,0.06147,0.051321,0.059145,0.152317,0.154125,0.115111
0.456371,0.632573,0.632821,0.59348,1.248959,1.447945,1.447987,1.432297,0.561794,0.548499,0.584487,0.63793,0.393868,0.420682,0.381905,0.339038,0.176161,0.054705,0.061428,0.051841,0.059301,0.147701,0.149555,0.11092
0.453152,0.625976,0.626469,0.586953,1.244348,1.444724,1.445067,1.428737,0.56245,0.548591,0.584657,0.638082,0.394118,0.422486,0.383671,0.340573,0.18017,0.054832,0.061428,0.052472,0.059546,0.142794,0.144699,0.106512
0.450033,0.619088,0.619822,0.580102,1.239426,1.441258,1.441891,1.424853,0.563079,0.548682,0.584831,0.638217,0.394428,0.424289,0.385434,0.342089,0.184509,0.055039,0.061486,0.053234,0.059896,0.137635,0.139594,0.101935
0.447103,0.611983,0.612945,0.572989,1.23421,1.437548,1.438453,1.420642,0.563663,0.548772,0.585009,0.638326,0.394798,0.426057,0.387162,0.343552,0.189167,0.055343,0.061618,0.054152,0.060359,0.132273,0.134291,0.097244
0.444453,0.604735,0.605906,0.565681,1.228722,1.433594,1.434749,1.416107,0.564185,0.548862,0.58519,0.638406,0.395224,0.427758,0.388823,0.344933,0.194131,0.055763,0.061844,0.055249,0.060942,0.126772,0.12885,0.092503
0.442168,0.597422,0.598773,0.558248,1.222982,1.429396,1.430775,1.411253,0.564629,0.548953,0.585376,0.638449,0.395692,0.429366,0.390391,0.346205,0.199381,0.056318,0.062183,0.056552,0.061641,0.121197,0.123337,0.087776
0.44033,0.590122,0.591616,0.550758,1.217008,1.424949,1.426524,1.406086,0.564983,0.549047,0.585568,0.638452,0.396191,0.430856,0.391843,0.347347,0.204895,0.057026,0.062656,0.058088,0.06245,0.115617,0.117819,0.083128
0.439009,0.582909,0.5845,0.543281,1.210815,1.420244,1.42199,1.400614,0.565237,0.549149,0.585769,0.638411,0.396702,0.432213,0.393165,0.348345,0.210648,0.057903,0.063282,0.05988,0.063353,0.110101,0.112361,0.07862
0.43827,0.575853,0.57749,0.535886,1.204417,1.41527,1.417161,1.394843,0.565383,0.549261,0.585981,0.638321,0.397209,0.433429,0.394349,0.34919,0.216611,0.058962,0.064079,0.061953,0.064331,0.104712,0.107031,0.074309
