L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.211383,1.410785,1.403741,1.3869,0.478842,0.684767,0.684308,0.64796,0.567762,0.574357,0.610938,0.656336,0.413205,0.442166,0.402756,0.355147,0.075566,0.160752,0.161664,0.116044,0.134874,0.057622,0.058418,0.044987
1.212454,1.411668,1.40451,1.387477,0.473944,0.678704,0.678269,0.642041,0.56595,0.574015,0.610575,0.655579,0.412872,0.442203,0.402782,0.355197,0.074869,0.159947,0.160562,0.114665,0.137251,0.057342,0.058345,0.045183
1.213214,1.412347,1.405082,1.387793,0.468815,0.672234,0.671839,0.635728,0.564109,0.573536,0.610081,0.654723,0.412519,0.442242,0.402808,0.355247,0.074156,0.158797,0.159169,0.113052,0.139852,0.057047,0.058267,0.045394
1.213565,1.412752,1.405392,1.38777,0.463515,0.665397,0.66506,0.629058,0.562269,0.572898,0.609433,0.653763,0.412147,0.442284,0.402834,0.355295,0.07344,0.15724,0.15744,0.111181,0.142683,0.056738,0.058185,0.045625
1.213424,1.412821,1.405382,1.387342,0.458114,0.658236,0.657982,0.622077,0.560463,0.572085,0.608618,0.652697,0.411763,0.442327,0.40286,0.35534,0.072743,0.15523,0.155344,0.109036,0.145746,0.056421,0.058101,0.045877
1.212728,1.412502,1.405006,1.386457,0.452683,0.650804,0.650655,0.614834,0.558715,0.57109,0.607629,0.651529,0.411372,0.442372,0.402886,0.355385,0.072087,0.15274,0.152863,0.10661,0.14904,0.056102,0.058017,0.046153
1.211437,1.411761,1.404231,1.385079,0.447294,0.643149,0.643133,0.607378,0.557046,0.569915,0.606466,0.650265,0.410981,0.442418,0.402912,0.355428,0.071498,0.14976,0.149993,0.103908,0.152565,0.055789,0.057936,0.046461
1.209534,1.410573,1.403037,1.383188,0.442021,0.635322,0.635466,0.599759,0.55547,0.56857,0.60514,0.648916,0.410597,0.442462,0.402939,0.355473,0.071001,0.1463,0.146741,0.10094,0.156317,0.05549,0.057861,0.046806
1.207023,1.408928,1.401416,1.38078,0.436931,0.627373,0.627702,0.592024,0.553996,0.567075,0.603668,0.647496,0.410228,0.442506,0.402968,0.355517,0.070616,0.14239,0.143131,0.097727,0.160295,0.055214,0.057796,0.047197
1.203926,1.406827,1.399369,1.377864,0.432093,0.619346,0.619885,0.584216,0.552633,0.565456,0.602076,0.646026,0.409879,0.442545,0.402998,0.355563,0.07036,0.138072,0.139196,0.094302,0.164495,0.054972,0.057745,0.047645
1.200281,1.40428,1.396906,1.374458,0.427571,0.611287,0.612056,0.576376,0.551387,0.563748,0.600393,0.64453,0.409556,0.44258,0.403028,0.355609,0.070241,0.133406,0.134983,0.090704,0.168914,0.054776,0.057717,0.048162
1.196133,1.401301,1.394043,1.370593,0.423422,0.603238,0.604251,0.568541,0.550266,0.561986,0.598654,0.643034,0.40926,0.442606,0.403059,0.355656,0.070264,0.128465,0.130546,0.086981,0.173549,0.05464,0.057718,0.048764
1.191534,1.397909,1.390795,1.366301,0.419704,0.59524,0.596506,0.560747,0.549279,0.56021,0.596898,0.641569,0.408996,0.442622,0.403088,0.355703,0.070429,0.123326,0.125949,0.083187,0.178396,0.054578,0.057758,0.049467
1.186533,1.394124,1.387181,1.361615,0.416468,0.587333,0.58885,0.553027,0.548433,0.55846,0.595161,0.640166,0.408763,0.442625,0.403114,0.35575,0.07073,0.118071,0.121256,0.079377,0.183451,0.054608,0.057849,0.050289
1.181181,1.389965,1.383215,1.356567,0.413758,0.579556,0.581314,0.545413,0.547731,0.556773,0.593479,0.638852,0.408562,0.442611,0.403135,0.355797,0.071159,0.112778,0.116529,0.075607,0.18871,0.054747,0.058002,0.051252
1.175517,1.38545,1.37891,1.351188,0.411617,0.571952,0.573927,0.537937,0.547175,0.55518,0.591885,0.637654,0.408391,0.442577,0.403148,0.355842,0.0717,0.107522,0.111831,0.071929,0.194168,0.055013,0.058234,0.052378
