L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.414995,0.461497,0.467219,0.431951,0.755771,0.971227,0.977627,0.955048,0.553946,0.529289,0.572519,0.621451,0.392042,0.436215,0.391876,0.332274,0.329896,0.121626,0.119905,0.137267,0.081778,0.049718,0.064549,0.043736
0.419306,0.469726,0.475515,0.440298,0.750692,0.966177,0.972534,0.949969,0.553895,0.5289,0.572063,0.621189,0.392153,0.436277,0.392006,0.332368,0.329212,0.12199,0.12034,0.137031,0.081872,0.049579,0.06443,0.043788
0.423987,0.478605,0.484474,0.449285,0.745266,0.960781,0.967097,0.944544,0.55384,0.528526,0.571627,0.620939,0.392264,0.436341,0.392138,0.332464,0.328325,0.122279,0.120721,0.136688,0.081968,0.049434,0.06431,0.043841
0.429034,0.48811,0.494069,0.458882,0.739522,0.955068,0.961345,0.938803,0.553784,0.52818,0.571224,0.620711,0.392371,0.436404,0.392268,0.332561,0.327197,0.122463,0.121024,0.136217,0.082067,0.049284,0.064191,0.043897
0.434438,0.498202,0.504261,0.469045,0.733497,0.949074,0.955315,0.932784,0.553728,0.527878,0.57087,0.620516,0.392473,0.436465,0.392395,0.332656,0.325797,0.122518,0.121223,0.135599,0.082166,0.049131,0.064076,0.043952
0.440191,0.508835,0.515,0.479722,0.727229,0.942838,0.949046,0.926524,0.553672,0.527631,0.570581,0.620364,0.39257,0.436523,0.392517,0.332749,0.324097,0.12242,0.121296,0.134817,0.082266,0.048976,0.063965,0.044006
0.446278,0.519958,0.526232,0.490856,0.720759,0.9364,0.942577,0.920064,0.553618,0.527453,0.570369,0.620264,0.392661,0.436577,0.39263,0.332838,0.322076,0.122148,0.121226,0.133858,0.082366,0.048823,0.063859,0.044056
0.45269,0.531518,0.5379,0.502391,0.714125,0.929798,0.935946,0.913441,0.553569,0.527353,0.570247,0.620224,0.392746,0.436626,0.392734,0.332921,0.31972,0.121687,0.120995,0.132712,0.082468,0.048672,0.063757,0.044103
0.459413,0.543463,0.549947,0.514273,0.707363,0.923068,0.929187,0.906691,0.553526,0.527342,0.570223,0.620253,0.392825,0.436669,0.392826,0.332998,0.317019,0.121027,0.120591,0.131374,0.082572,0.048526,0.063659,0.044143
0.466438,0.555746,0.562318,0.526451,0.700507,0.916242,0.922334,0.899844,0.553492,0.527426,0.570303,0.620357,0.392899,0.436706,0.392906,0.333067,0.313969,0.120162,0.120004,0.129843,0.082679,0.048385,0.063565,0.044175
0.473753,0.568322,0.574963,0.538884,0.693584,0.909347,0.915414,0.892929,0.55347,0.527611,0.570492,0.620542,0.392969,0.436736,0.392972,0.333126,0.310571,0.119088,0.119228,0.128121,0.082792,0.048251,0.063475,0.044199
0.481349,0.581154,0.587837,0.551534,0.686621,0.902408,0.908453,0.885969,0.553465,0.5279,0.570791,0.620813,0.393034,0.436758,0.393025,0.333176,0.306827,0.117809,0.118261,0.126213,0.082912,0.048123,0.063386,0.044213
0.489217,0.594206,0.600904,0.564372,0.679636,0.895444,0.90147,0.878982,0.553481,0.528298,0.571201,0.621175,0.393095,0.436773,0.393063,0.333216,0.302744,0.116331,0.117104,0.124127,0.083041,0.048001,0.063299,0.044217
0.497346,0.607454,0.614135,0.577379,0.672647,0.888472,0.894482,0.871985,0.553522,0.528804,0.571721,0.621631,0.393151,0.43678,0.393086,0.333246,0.298331,0.114664,0.115765,0.121875,0.083182,0.047885,0.063211,0.044211
0.505726,0.620875,0.627511,0.59054,0.665668,0.881503,0.887502,0.86499,0.553591,0.52942,0.572352,0.622184,0.393204,0.43678,0.393096,0.333264,0.293598,0.112821,0.114255,0.11947,0.083337,0.047775,0.063123,0.044195
0.514346,0.634456,0.641018,0.603848,0.658706,0.874549,0.880539,0.858006,0.553692,0.530146,0.573091,0.622838,0.393253,0.436773,0.393092,0.333273,0.288557,0.110819,0.112589,0.116927,0.08351,0.047671,0.063034,0.044169
0.523197,0.648188,0.654651,0.617299,0.651771,0.867614,0.8736,0.851039,0.553826,0.530982,0.573939,0.623595,0.393298,0.436759,0.393075,0.333272,0.283223,0.108675,0.110786,0.114263,0.083701,0.047572,0.062943,0.044135
0.532272,0.662066,0.668405,0.630894,0.644867,0.860704,0.866689,0.844094,0.553998,0.531929,0.574895,0.624456,0.393342,0.436738,0.393046,0.333262,0.277608,0.106412,0.108867,0.111494,0.083913,0.047477,0.062851,0.044092
0.541564,0.67609,0.682281,0.644634,0.637997,0.85382,0.859809,0.837172,0.554215,0.532984,0.575956,0.625423,0.393385,0.436712,0.393007,0.333244,0.27173,0.104051,0.106855,0.108641,0.084148,0.047387,0.062758,0.044042
0.551071,0.690261,0.696284,0.658523,0.631162,0.846962,0.85296,0.830275,0.554483,0.534147,0.577122,0.626495,0.393429,0.43668,0.392958,0.333219,0.265606,0.101615,0.104771,0.105721,0.084405,0.0473,0.062664,0.043988
0.560792,0.704579,0.710416,0.672564,0.624364,0.84013,0.846142,0.823401,0.55481,0.535415,0.578389,0.627671,0.393479,0.436644,0.392902,0.333188,0.259256,0.099128,0.10264,0.102753,0.084684,0.047215,0.062571,0.043929
