L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.236083,0.433713,0.434754,0.391913,0.933712,1.153005,1.151165,1.115781,0.594844,0.573722,0.620331,0.677796,0.409997,0.430055,0.381453,0.330762,0.144955,0.049563,0.056735,0.042357,0.06541,0.09635,0.107091,0.070232
0.233652,0.428199,0.429328,0.386254,0.929581,1.149378,1.147748,1.111573,0.594274,0.573522,0.620106,0.677492,0.409954,0.430056,0.381448,0.330795,0.149446,0.049455,0.056606,0.043109,0.066227,0.092798,0.103585,0.067558
0.231377,0.422394,0.423596,0.380259,0.925094,1.145399,1.14399,1.106998,0.593573,0.573296,0.619865,0.677137,0.409907,0.43004,0.381425,0.330799,0.15438,0.049398,0.056521,0.044029,0.06707,0.089159,0.099983,0.064849
0.229358,0.416361,0.417615,0.373985,0.920258,1.141062,1.139883,1.102062,0.592723,0.573042,0.619608,0.676725,0.409857,0.430002,0.381385,0.330768,0.159761,0.049412,0.056502,0.045147,0.067925,0.085491,0.096344,0.062158
0.227694,0.41017,0.411451,0.367498,0.915082,1.136367,1.135425,1.096777,0.591715,0.572761,0.619338,0.67625,0.409805,0.429944,0.381326,0.330699,0.165582,0.049522,0.056572,0.046493,0.068778,0.08186,0.09273,0.059541
0.226476,0.403899,0.405176,0.360875,0.909581,1.131325,1.130617,1.091157,0.590544,0.572457,0.619061,0.675713,0.409751,0.429871,0.381254,0.330591,0.171828,0.049753,0.056759,0.048098,0.069614,0.078329,0.089204,0.05705
0.225786,0.397626,0.398863,0.354196,0.903775,1.125945,1.125466,1.085223,0.589216,0.572134,0.618781,0.675113,0.409697,0.429787,0.381174,0.330447,0.178471,0.050135,0.057095,0.049991,0.070417,0.074955,0.085825,0.054735
0.225692,0.391433,0.392591,0.347546,0.897683,1.120244,1.11998,1.078998,0.58774,0.571799,0.618503,0.674452,0.409645,0.429702,0.381094,0.33027,0.185478,0.050697,0.057611,0.052203,0.071175,0.071791,0.082644,0.052634
0.226247,0.385398,0.386439,0.341011,0.891325,1.11424,1.114174,1.072504,0.58613,0.571458,0.618231,0.67373,0.409598,0.429623,0.381023,0.33007,0.192807,0.051466,0.058341,0.054757,0.071875,0.068876,0.079706,0.050777
0.227486,0.379596,0.380486,0.334681,0.884725,1.107954,1.108062,1.065768,0.584403,0.571117,0.617968,0.67295,0.409558,0.429555,0.380965,0.329854,0.200413,0.052471,0.059315,0.057678,0.072511,0.066239,0.077041,0.049177
0.229428,0.374101,0.374815,0.328643,0.877905,1.101406,1.101664,1.058812,0.582577,0.570782,0.617712,0.672113,0.409526,0.429503,0.380924,0.32963,0.208243,0.053733,0.060563,0.060982,0.073076,0.063896,0.074668,0.047835
0.232074,0.368982,0.369507,0.322986,0.870886,1.09462,1.095003,1.051661,0.580667,0.570455,0.617461,0.671221,0.409502,0.429465,0.380897,0.329405,0.216242,0.055268,0.062105,0.064679,0.073568,0.061854,0.072592,0.046738
0.235412,0.364306,0.364645,0.317797,0.86369,1.087619,1.088102,1.044339,0.578686,0.570137,0.617208,0.670275,0.409484,0.42944,0.38088,0.329184,0.22435,0.057087,0.063959,0.068771,0.073989,0.060106,0.070809,0.045866
0.239413,0.360136,0.360306,0.313156,0.856339,1.080429,1.080988,1.036869,0.576644,0.569825,0.616948,0.669276,0.40947,0.429422,0.380869,0.328968,0.232502,0.059187,0.06613,0.073243,0.07434,0.05864,0.069303,0.045193
0.244037,0.356535,0.356567,0.30914,0.84885,1.073073,1.073685,1.029273,0.574546,0.569516,0.616672,0.668224,0.409455,0.429409,0.380858,0.328761,0.240629,0.06156,0.068614,0.078067,0.074627,0.057435,0.068056,0.04469
0.249233,0.353569,0.353497,0.305816,0.841244,1.065571,1.066218,1.021572,0.572396,0.569201,0.616374,0.667118,0.409435,0.429395,0.380843,0.328561,0.248661,0.064185,0.071394,0.083197,0.074853,0.056468,0.067043,0.044328
0.25494,0.351303,0.351166,0.303245,0.833535,1.057946,1.058611,1.013783,0.570197,0.568871,0.616044,0.665957,0.409406,0.429377,0.38082,0.328369,0.256521,0.067036,0.074444,0.088571,0.075027,0.055712,0.066236,0.044081
0.261088,0.349801,0.349636,0.301482,0.825741,1.050216,1.050884,1.005923,0.567954,0.568515,0.615674,0.66474,0.409366,0.429353,0.380786,0.328185,0.264137,0.070075,0.077725,0.094113,0.075154,0.05514,0.065608,0.043924
0.267603,0.349128,0.348965,0.300577,0.817875,1.0424,1.04306,0.998007,0.565679,0.568118,0.61525,0.663464,0.409313,0.429322,0.380742,0.328008,0.271436,0.073261,0.081194,0.099735,0.075243,0.054723,0.065133,0.043835
0.274406,0.34934,0.349205,0.300575,0.809951,1.034514,1.035158,0.990049,0.563386,0.567663,0.614758,0.66213,0.409245,0.429281,0.380686,0.327837,0.278349,0.076546,0.084795,0.105342,0.075299,0.054436,0.064785,0.043796
0.28142,0.350487,0.3504,0.301514,0.801979,1.026573,1.027195,0.982058,0.561096,0.56713,0.61418,0.660739,0.409165,0.429232,0.380621,0.327673,0.284816,0.079882,0.088473,0.110834,0.075331,0.054254,0.06454,0.043792
0.288575,0.352604,0.352584,0.30343,0.793971,1.01859,1.019187,0.974045,0.558834,0.566497,0.613495,0.659292,0.409072,0.429175,0.380546,0.327517,0.290784,0.08322,0.092168,0.116113,0.075344,0.054153,0.064377,0.043809
