L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.398854,0.596657,0.606948,0.568734,0.734046,0.931017,0.927136,0.88445,0.589251,0.575983,0.625024,0.668789,0.440378,0.413729,0.369317,0.327246,0.084663,0.054052,0.057366,0.043149,0.095306,0.076483,0.090034,0.06399
0.392782,0.59046,0.600738,0.562428,0.745654,0.942886,0.939011,0.897267,0.588918,0.575907,0.624953,0.668672,0.439054,0.413537,0.369102,0.326796,0.084868,0.053869,0.057209,0.043127,0.093272,0.079477,0.092829,0.065837
0.386312,0.583858,0.594117,0.555709,0.757896,0.955309,0.951443,0.910743,0.588572,0.57584,0.624884,0.668556,0.437649,0.413386,0.368928,0.326366,0.085106,0.053679,0.057047,0.043105,0.091245,0.082852,0.095998,0.068004
0.379483,0.576889,0.587121,0.548616,0.770653,0.968144,0.964288,0.924737,0.588221,0.575784,0.624819,0.668447,0.436177,0.413293,0.36881,0.325974,0.085384,0.053484,0.056879,0.043084,0.08927,0.086624,0.09956,0.070517
0.372341,0.569598,0.579798,0.541195,0.783786,0.981229,0.977386,0.939087,0.58787,0.575742,0.624761,0.668346,0.434657,0.41327,0.36876,0.325633,0.085708,0.053287,0.05671,0.043064,0.08739,0.090792,0.103517,0.073391
0.364935,0.562034,0.572196,0.533498,0.797149,0.994399,0.990575,0.953622,0.58753,0.575716,0.624712,0.668258,0.433111,0.413327,0.36879,0.32536,0.086088,0.053092,0.05654,0.043046,0.08564,0.095341,0.107854,0.076623
0.357311,0.554242,0.564363,0.525573,0.810591,1.007491,1.003691,0.968171,0.587209,0.575707,0.624676,0.668185,0.431564,0.413473,0.368909,0.325166,0.086531,0.052902,0.056372,0.043031,0.084048,0.100238,0.112541,0.080196
0.349515,0.546268,0.556347,0.517466,0.823963,1.020347,1.016581,0.982565,0.586917,0.575715,0.624652,0.668129,0.430042,0.413712,0.369123,0.325062,0.087047,0.052721,0.056208,0.04302,0.082633,0.105435,0.117529,0.084074
0.341588,0.538152,0.548188,0.509221,0.837119,1.032822,1.029099,0.996644,0.586662,0.575741,0.624643,0.668092,0.428574,0.414048,0.369433,0.325056,0.087646,0.052552,0.056048,0.043011,0.081402,0.110866,0.122753,0.088206
0.333568,0.529929,0.539923,0.500874,0.849924,1.044786,1.041116,1.010258,0.586451,0.575782,0.624649,0.668075,0.427187,0.41448,0.369841,0.325156,0.088337,0.052396,0.055893,0.043007,0.080354,0.116452,0.128136,0.092523
0.325489,0.52163,0.531586,0.492457,0.862249,1.056124,1.052518,1.023272,0.586289,0.575839,0.624671,0.668076,0.425909,0.415008,0.370343,0.325365,0.089131,0.052256,0.055743,0.043006,0.079476,0.122103,0.133586,0.096944
0.317377,0.513282,0.523202,0.483998,0.873975,1.066738,1.063205,1.035566,0.586183,0.575911,0.624708,0.668097,0.424768,0.415626,0.370934,0.325686,0.090037,0.052132,0.055598,0.043009,0.078747,0.127717,0.139002,0.101377
0.309259,0.504904,0.514794,0.475518,0.884994,1.076549,1.073097,1.047032,0.586136,0.575995,0.624761,0.668135,0.423787,0.41633,0.371608,0.326119,0.091064,0.052025,0.055457,0.043016,0.07814,0.133188,0.14428,0.105721
0.301155,0.496514,0.50638,0.467034,0.89521,1.085494,1.082125,1.057583,0.586149,0.576091,0.624827,0.66819,0.422988,0.417112,0.37236,0.326663,0.092221,0.051934,0.055318,0.043026,0.077619,0.138406,0.14931,0.109874
0.293083,0.488125,0.497973,0.45856,0.904539,1.093526,1.090241,1.067143,0.586225,0.576196,0.624904,0.668259,0.422387,0.417966,0.373181,0.327314,0.093516,0.051857,0.05518,0.043039,0.077147,0.143261,0.153986,0.113736
0.28506,0.479746,0.489584,0.450105,0.912909,1.100613,1.097409,1.075655,0.586364,0.576309,0.624993,0.66834,0.421998,0.418884,0.374067,0.328066,0.094957,0.051793,0.055041,0.043056,0.076683,0.14765,0.158207,0.11721
0.277099,0.471384,0.48122,0.441676,0.920261,1.106734,1.103607,1.083076,0.586565,0.576428,0.62509,0.66843,0.421826,0.419863,0.375014,0.328914,0.096552,0.051741,0.054897,0.043075,0.07619,0.151476,0.16188,0.12021
0.269214,0.463043,0.472886,0.433276,0.926551,1.111884,1.108826,1.089379,0.586827,0.576551,0.625194,0.668527,0.421875,0.420899,0.376018,0.329851,0.098309,0.051697,0.054746,0.043097,0.075635,0.154651,0.164922,0.122662
0.261419,0.454726,0.464586,0.424908,0.931747,1.116066,1.113072,1.094554,0.587148,0.576675,0.625303,0.668628,0.422141,0.421991,0.377081,0.330869,0.100233,0.051659,0.054587,0.043122,0.07499,0.157105,0.167265,0.124504
0.253727,0.446434,0.456319,0.416573,0.935835,1.119298,1.116363,1.098604,0.587525,0.576797,0.625414,0.668731,0.422614,0.423138,0.378202,0.331963,0.102334,0.051623,0.054415,0.043151,0.074242,0.158781,0.168856,0.125693
0.246154,0.438167,0.448087,0.408271,0.938816,1.121606,1.118729,1.10155,0.587953,0.576915,0.625524,0.668833,0.423284,0.424342,0.379384,0.333127,0.104619,0.051586,0.054229,0.043187,0.073386,0.159642,0.16966,0.1262
0.238716,0.429926,0.439887,0.400002,0.940707,1.123029,1.120211,1.103426,0.588429,0.577026,0.625632,0.668934,0.42413,0.425604,0.380628,0.334353,0.107096,0.051545,0.054027,0.043231,0.07243,0.159668,0.169659,0.126015
0.231431,0.421711,0.431719,0.391766,0.941542,1.123614,1.120861,1.104282,0.588946,0.577126,0.625733,0.669031,0.425133,0.426926,0.381937,0.335638,0.109774,0.051496,0.053808,0.043287,0.071397,0.158861,0.168855,0.125144
0.224322,0.413523,0.423583,0.38356,0.941373,1.123419,1.120743,1.104181,0.589498,0.577213,0.625825,0.669122,0.426267,0.428305,0.383308,0.336972,0.112663,0.051439,0.053571,0.043358,0.07032,0.157238,0.167271,0.123613
