L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.722321,0.876399,0.879393,0.842318,1.204124,1.397483,1.402044,1.367547,0.560695,0.563787,0.604271,0.6476,0.439323,0.44914,0.416171,0.373367,0.160378,0.045334,0.053301,0.045295,0.068397,0.062936,0.068456,0.045713
0.722376,0.874171,0.877252,0.84007,1.201428,1.394976,1.39954,1.364954,0.560809,0.563767,0.604312,0.647675,0.43937,0.449221,0.416243,0.37344,0.162966,0.045545,0.053428,0.045828,0.068561,0.062649,0.067964,0.045584
0.722519,0.871827,0.874991,0.837696,1.198557,1.3923,1.396865,1.36218,0.560899,0.563747,0.604355,0.647739,0.439424,0.449309,0.416316,0.373515,0.165771,0.0458,0.053592,0.046449,0.068725,0.062347,0.067452,0.045447
0.722775,0.869393,0.872635,0.835221,1.195527,1.38947,1.394035,1.35924,0.560955,0.563726,0.604399,0.647787,0.439486,0.449401,0.416391,0.373592,0.168789,0.046107,0.053803,0.04717,0.068889,0.062035,0.066928,0.045305
0.723167,0.866895,0.870209,0.83267,1.192361,1.386503,1.391065,1.356151,0.56097,0.563705,0.604442,0.647814,0.439555,0.449498,0.416465,0.373669,0.172012,0.046476,0.054068,0.048002,0.069049,0.061715,0.066397,0.045158
0.723714,0.864363,0.867741,0.830066,1.189079,1.383418,1.387973,1.352934,0.560933,0.563683,0.604483,0.647814,0.439634,0.449598,0.416539,0.373747,0.175426,0.046914,0.054397,0.048956,0.069202,0.061392,0.065866,0.045008
0.724434,0.861828,0.86526,0.827436,1.185705,1.380233,1.384778,1.34961,0.560838,0.563658,0.60452,0.647783,0.439723,0.4497,0.416612,0.373824,0.179019,0.047431,0.054799,0.050041,0.069347,0.061067,0.065341,0.044859
0.725342,0.859316,0.862793,0.824803,1.182258,1.376966,1.381498,1.346198,0.560677,0.563632,0.604551,0.647716,0.439822,0.449802,0.416684,0.373901,0.182774,0.048035,0.055283,0.051267,0.069485,0.060745,0.064826,0.044712
0.726448,0.856855,0.860368,0.822189,1.178756,1.373634,1.37815,1.342718,0.560444,0.563601,0.604574,0.647608,0.439928,0.449902,0.416754,0.373975,0.186676,0.048734,0.055858,0.052639,0.069614,0.060429,0.064326,0.044568
0.727761,0.854472,0.858012,0.819618,1.175213,1.370249,1.374747,1.339185,0.560132,0.563567,0.604587,0.647451,0.440039,0.449999,0.416821,0.374045,0.190706,0.049533,0.056531,0.054163,0.069735,0.06012,0.063843,0.044429
