L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.904085,0.967923,0.982522,0.939604,1.23837,1.418322,1.427048,1.397701,0.558953,0.533782,0.575007,0.620571,0.448014,0.473906,0.433001,0.383661,0.253751,0.089459,0.084385,0.105848,0.066175,0.04952,0.06005,0.038103
0.907268,0.972039,0.986553,0.943438,1.234859,1.414803,1.42352,1.394172,0.558077,0.534825,0.576079,0.621349,0.448091,0.473944,0.433011,0.383673,0.255003,0.090812,0.086197,0.107947,0.066208,0.04938,0.05995,0.03809
0.910724,0.976531,0.990961,0.947636,1.231114,1.411047,1.419756,1.390405,0.557202,0.535891,0.577178,0.622147,0.448172,0.473977,0.433019,0.383684,0.256213,0.092169,0.088031,0.110044,0.066245,0.049237,0.059846,0.038076
0.914449,0.981402,0.99575,0.952204,1.227155,1.407076,1.415778,1.38642,0.556347,0.53696,0.578283,0.62295,0.448255,0.474004,0.433025,0.383693,0.257338,0.093497,0.089848,0.112088,0.066287,0.049093,0.059742,0.038059
0.918434,0.986648,1.000918,0.957141,1.22301,1.402914,1.411611,1.382243,0.555534,0.538011,0.57937,0.623742,0.44834,0.474024,0.433027,0.3837,0.258337,0.094767,0.091611,0.11403,0.066334,0.04895,0.059637,0.038041
0.922665,0.992258,1.006456,0.96244,1.218704,1.398589,1.407283,1.377902,0.554782,0.539019,0.580415,0.624507,0.448425,0.474034,0.433026,0.383702,0.259174,0.09595,0.093284,0.115819,0.066386,0.04881,0.059533,0.038021
0.927127,0.998217,1.012351,0.96809,1.214266,1.394128,1.40282,1.373423,0.554107,0.539961,0.581394,0.625226,0.448508,0.474035,0.433021,0.383699,0.259816,0.097023,0.094834,0.117412,0.066444,0.048673,0.05943,0.037999
0.931805,1.00451,1.018589,0.97408,1.209721,1.389556,1.398249,1.368834,0.553523,0.540815,0.582284,0.625885,0.448589,0.474027,0.433011,0.383691,0.260235,0.097964,0.096233,0.118771,0.066506,0.048539,0.059328,0.037975
0.936682,1.011121,1.025156,0.980395,1.205092,1.384897,1.393593,1.364158,0.553043,0.541561,0.583064,0.626468,0.448667,0.474011,0.432996,0.383676,0.260409,0.098758,0.097457,0.119863,0.066573,0.04841,0.059227,0.03795
0.941742,1.018033,1.032038,0.987023,1.200399,1.380172,1.388872,1.359417,0.552671,0.542182,0.583715,0.626963,0.44874,0.473985,0.432977,0.383655,0.260318,0.099393,0.09849,0.120666,0.066644,0.048284,0.059128,0.037923
0.946973,1.025233,1.039221,0.993953,1.195661,1.375399,1.384106,1.354627,0.552414,0.542667,0.584225,0.627361,0.448809,0.473953,0.432953,0.383628,0.259949,0.099864,0.099319,0.121162,0.066719,0.048163,0.059031,0.037895
0.952362,1.032706,1.046692,1.001176,1.190891,1.370593,1.379309,1.349805,0.552271,0.543007,0.584585,0.627659,0.448874,0.473914,0.432926,0.383596,0.259292,0.100166,0.099937,0.121343,0.066797,0.048045,0.058937,0.037866
0.957898,1.040444,1.054442,1.008684,1.186101,1.365768,1.374492,1.344962,0.55224,0.543201,0.584791,0.627855,0.448935,0.473871,0.432896,0.383561,0.258342,0.100299,0.100342,0.121206,0.066877,0.047931,0.058847,0.037835
