FP1_x,FP2_x,FP1_y,FP2_y,FP1_z,FP2_z
0,-46.285267,0,77.256226,0,615.922119
0,-46.025173,0,77.014091,0,614.759216
0,-45.77877,0,76.689827,0,613.576172
0,-45.543667,0,76.288834,0,612.370422
0,-45.317616,0,75.816368,0,611.139954
0,-45.09853,0,75.277534,0,609.882324
0,-44.884495,0,74.677284,0,608.595703
0,-44.673763,0,74.020454,0,607.278076
0,-44.464745,0,73.311676,0,605.927856
0,-44.255993,0,72.555504,0,604.543213
0,-44.0462,0,71.756226,0,603.122803
0,-43.834171,0,70.91803,0,601.665222
0,-43.618832,0,70.044891,0,600.169128
0,-43.399197,0,69.140617,0,598.633484
0,-43.1744,0,68.20887,0,597.057251
0,-42.943668,0,67.253189,0,595.439514
0,-42.706352,0,66.276978,0,593.77948
0,-42.461899,0,65.283546,0,592.076599
0,-42.209877,0,64.276039,0,590.330139
0,-41.949959,0,63.25753,0,588.539795
0,-41.681892,0,62.230915,0,586.705261
0,-41.405491,0,61.198948,0,584.826111
0,-41.120632,0,60.164192,0,582.902222
0,-40.827213,0,59.129082,0,580.93335
0,-40.525173,0,58.095867,0,578.919617
0,-40.214516,0,57.066654,0,576.861084
0,-39.895294,0,56.043423,0,574.757874
0,-39.56765,0,55.028069,0,572.610291
0,-39.231815,0,54.022388,0,570.418579
0,-38.888069,0,53.028076,0,568.183105
0,-38.536736,0,52.046761,0,565.904419
0,-38.178146,0,51.079967,0,563.582825
0,-37.812626,0,50.129086,0,561.218994
0,-37.440506,0,49.195366,0,558.813538
0,-37.062134,0,48.279922,0,556.367188
0,-36.677872,0,47.383732,0,553.880554
0,-36.288128,0,46.507637,0,551.354553
0,-35.893341,0,45.652397,0,548.789734
0,-35.493992,0,44.818707,0,546.187073
0,-35.090576,0,44.007198,0,543.547424
0,-34.683575,0,43.218433,0,540.871765
0,-34.273483,0,42.452934,0,538.161133
0,-33.860752,0,41.71117,0,535.416504
0,-33.445854,0,40.99353,0,532.639038
0,-33.029243,0,40.30027,0,529.82959
-4.710267,-32.611397,-4.19585,39.631557,0.074972,526.989502
-4.345595,-32.192787,-3.919226,38.987415,0.231992,524.119873
-3.995022,-31.773886,-3.651597,38.367752,0.383496,521.221802
-3.658409,-31.355133,-3.39291,37.7724,0.529476,518.296509
-3.335588,-30.936964,-3.143111,37.20113,0.66993,515.345459
-3.026363,-30.519789,-2.902133,36.653667,0.804861,512.36969
-2.730506,-30.104,-2.669905,36.129711,0.934286,509.370728
-2.447764,-29.689999,-2.446331,35.628948,1.058226,506.349915
-2.17787,-29.278164,-2.231294,35.15107,1.176714,503.308533
-1.920544,-28.868864,-2.024652,34.695702,1.289783,500.247986
-1.675505,-28.462456,-1.826251,34.262424,1.397469,497.169861
-1.442468,-28.059288,-1.635939,33.850731,1.4998,494.07547
-1.22115,-27.659678,-1.453566,33.460049,1.596806,490.96637
-1.011269,-27.263916,-1.278991,33.08971,1.688523,487.844116
-0.812547,-26.872274,-1.112091,32.739021,1.774998,484.710297
-0.624694,-26.484985,-0.952761,32.407261,1.856292,481.566437
-0.447407,-26.102259,-0.800901,32.093678,1.932483,478.414032
-0.28037,-25.724279,-0.656412,31.797537,2.003659,475.254791
-0.123256,-25.351217,-0.519181,31.518116,2.069908,472.090332
0.024257,-24.983231,-0.389079,31.254745,2.13131,468.922394
0.162488,-24.620455,-0.265953,31.006741,2.187944,465.752625
0.291746,-24.263027,-0.149629,30.773422,2.239885,462.582825
0.412337,-23.911064,-0.03992,30.554102,2.287216,459.414734
0.524564,-23.564655,0.06337,30.348049,2.330033,456.250061
0.628728,-23.223873,0.160443,30.154505,2.368451,453.090576
0.725125,-22.888744,0.251494,29.972677,2.402596,449.93811
0.814052,-22.559269,0.336714,29.801767,2.432603,446.794373
0.895796,-22.235416,0.416295,29.64098,2.458609,443.661346
0.970647,-21.917162,0.490432,29.489525,2.480754,440.540649
1.038892,-21.604465,0.559318,29.346664,2.499177,437.434326
1.100819,-21.297291,0.623146,29.2117,2.514012,434.344177
1.15671,-20.995596,0.68212,29.083981,2.525393,431.271942
1.206831,-20.699339,0.736456,28.962868,2.533457,428.219513
1.251436,-20.408457,0.786381,28.847754,2.538338,425.188629
1.290762,-20.122877,0.832124,28.738047,2.540176,422.181213
1.325048,-19.842495,0.873914,28.633137,2.53911,419.199127
1.35454,-19.567211,0.911969,28.532427,2.535275,416.24408
1.3795,-19.296902,0.946488,28.435341,2.528805,413.317932
1.400197,-19.031443,0.977661,28.341309,2.519831,410.422485
1.416888,-18.770712,1.005667,28.249798,2.508483,407.559357
1.429808,-18.514595,1.030668,28.160322,2.494895,404.730286
1.439159,-18.262972,1.052809,28.072456,2.4792,401.936951
1.445121,-18.015713,1.072229,27.985826,2.461536,399.181061
1.447863,-17.772682,1.08906,27.900095,2.442043,396.464172
1.447554,-17.533743,1.10343,27.814978,2.420858,393.787964
1.444378,-17.29875,1.115473,27.730223,2.398113,391.153961
1.438519,-17.067558,1.125323,27.645596,2.373932,388.563721
1.430173,-16.840019,1.133101,27.560888,2.348436,386.018677
1.41954,-16.615976,1.138911,27.475925,2.32173,383.520233
1.406816,-16.395262,1.142853,27.390554,2.293917,381.069733
1.39218,-16.17771,1.145028,27.304642,2.265101,378.66861
1.375784,-15.963143,1.145531,27.218092,2.235381,376.318054
1.357747,-15.75139,1.144449,27.130852,2.204849,374.019348
1.338166,-15.54228,1.141859,27.042889,2.17359,371.773682
1.31713,-15.335656,1.137832,26.954195,2.141681,369.582153
1.294741,-15.131364,1.132435,26.864796,2.109195,367.445831
1.271126,-14.929251,1.125745,26.774742,2.076197,365.365631
1.246429,-14.729161,1.117847,26.68409,2.042743,363.34256
1.220799,-14.530926,1.108832,26.59289,2.008878,361.37738
1.194371,-14.334381,1.098785,26.501213,1.974636,359.471039
1.167244,-14.139359,1.087803,26.409143,1.940051,357.624268
1.139485,-13.945703,1.075989,26.31678,1.905167,355.837891
1.111143,-13.753258,1.063451,26.224232,1.87003,354.112488
1.082268,-13.561882,1.050289,26.131617,1.834687,352.448639
1.052927,-13.371422,1.036598,26.039059,1.79918,350.846954
1.023204,-13.181716,1.022457,25.946663,1.763544,349.307861
0.993192,-12.9926,1.007929,25.854546,1.727807,347.831879
0.962984,-12.803903,0.993057,25.762814,1.691992,346.419373
0.932663,-12.615469,0.977883,25.671556,1.65613,345.070801
0.902301,-12.427159,0.962438,25.58086,1.620253,343.786469
0.871961,-12.238828,0.946755,25.490805,1.584391,342.566711
0.841693,-12.050354,0.930878,25.401495,1.548572,341.411804
0.811527,-11.861592,0.914864,25.313042,1.512823,340.32193
0.781475,-11.672381,0.898785,25.225559,1.477175,339.297363
0.751546,-11.482549,0.882709,25.139185,1.441651,338.338196
0.721761,-11.291916,0.8667,25.054056,1.406271,337.444641
0.692167,-11.100304,0.850812,24.970301,1.371051,336.61676
0.66284,-10.907556,0.835073,24.888039,1.336009,335.854736
0.633869,-10.713524,0.819484,24.807407,1.301175,335.1586
0.605332,-10.518059,0.804026,24.728516,1.266595,334.528381
0.577275,-10.321017,0.788666,24.65144,1.232331,333.964172
0.549712,-10.122244,0.773361,24.576242,1.198434,333.465942
0.52263,-9.921567,0.758074,24.503004,1.164927,333.033722
0.496005,-9.718809,0.742793,24.431805,1.131802,332.667542
0.469828,-9.51379,0.727529,24.362715,1.099032,332.367432
0.444119,-9.306344,0.712306,24.295816,1.066591,332.133484
0.418923,-9.096325,0.697163,24.231186,1.034475,331.965546
0.394295,-8.883603,0.682135,24.168892,1.002697,331.863678
0.370283,-8.668056,0.667241,24.108978,0.971284,331.82782
0.346922,-8.449544,0.65247,24.051474,0.940251,331.85791
0.32423,-8.227914,0.637784,23.996351,0.909596,331.953857
0.302206,-8.002978,0.623124,23.943537,0.879306,332.11554
0.280838,-7.774529,0.608419,23.892923,0.849363,332.342987
0.260108,-7.542358,0.593606,23.844393,0.819753,332.636078
0.239998,-7.306271,0.578641,23.797804,0.790463,332.994781
0.220504,-7.066104,0.563511,23.753004,0.761479,333.418976
0.201647,-6.821709,0.548234,23.709866,0.732769,333.9086
0.183462,-6.572951,0.53286,23.668299,0.704289,334.463531
0.165987,-6.319688,0.517468,23.628218,0.675979,335.083618
0.149242,-6.061766,0.502137,23.589529,0.647781,335.768829
0.133232,-5.799025,0.486923,23.552143,0.619638,336.519104
0.117942,-5.531304,0.471849,23.515945,0.591506,337.334412
0.10335,-5.25846,0.456906,23.48078,0.563351,338.214508
0.089431,-4.980366,0.442067,23.446449,0.535151,339.159271
0.076164,-4.696919,0.427297,23.412752,0.506874,340.168457
0.063535,-4.408015,0.412576,23.379475,0.478474,341.241913
0.05153,-4.113541,0.397901,23.346416,0.449883,342.379395
0.040146,-3.813363,0.383296,23.313419,0.421017,343.580658
0.029384,-3.507339,0.368813,23.280392,0.391785,344.845581
0.019258,-3.195312,0.354532,23.247286,0.362102,346.173828
0.009782,-2.877119,0.340543,23.214106,0.331904,347.565277
0.000967,-2.552594,0.326924,23.180887,0.301139,349.019501
-0.007192,-2.221581,0.31373,23.147659,0.269762,350.536316
-0.014722,-1.883929,0.300982,23.114399,0.237723,352.115234
-0.021668,-1.53949,0.28867,23.081047,0.204963,353.75589
-0.028061,-1.188113,0.276757,23.047499,0.171418,355.457947
-0.033911,-0.829641,0.265197,23.013601,0.137029,357.220886
-0.039199,-0.463926,0.253948,22.97917,0.101754,359.044373
-0.043889,-0.090817,0.242977,22.944031,0.065562,360.927856
-0.047953,0.289828,0.232272,22.90806,0.028426,362.870911
0,0.678151,0,22.871174,0,364.873016
0,1.074287,0,22.833328,0,366.933502
0,1.478365,0,22.794516,0,369.05188
0,1.890504,0,22.75473,0,371.227539
0,2.310825,0,22.713955,0,373.45993
0,2.73944,0,22.672146,0,375.748352
0,3.176456,0,22.629232,0,378.092224
0,3.621984,0,22.585123,0,380.490814
0,4.076139,0,22.539701,0,382.943207
0,4.539055,0,22.492872,0,385.44873
0,5.010891,0,22.444576,0,388.006439
0,5.491805,0,22.394783,0,390.61557
0,5.981955,0,22.34351,0,393.275177
0,6.481476,0,22.290819,0,395.984436
0,6.990476,0,22.236818,0,398.742371
0,7.50903,0,22.181629,0,401.548035
0,8.037193,0,22.125378,0,404.40033
0,8.575027,0,22.068193,0,407.298279
0,9.122602,0,22.010199,0,410.240784
0,9.680015,0,21.951488,0,413.226746
0,10.24739,0,21.892157,0,416.255066
0,10.82484,0,21.832315,0,419.324585
0,11.412464,0,21.772104,0,422.434143
0,12.010332,0,21.711668,0,425.58255
0,12.618477,0,21.651197,0,428.768524
0,13.236909,0,21.590912,0,431.990784
0,13.865629,0,21.531042,0,435.248199
0,14.504665,0,21.471817,0,438.539398
0,15.154057,0,21.413465,0,441.86319
0,15.813852,0,21.356203,0,445.218292
0,16.484102,0,21.300219,0,448.603363
0,17.164858,0,21.245686,0,452.017029
0,17.856144,0,21.192774,0,455.457947
0,18.557961,0,21.141653,0,458.924683
0,19.270287,0,21.092495,0,462.415802
0,19.993111,0,21.045464,0,465.929962
0,20.726391,0,21.000757,0,469.465759
0,21.470104,0,20.95858,0,473.02179
0,22.224199,0,20.91914,0,476.596558
0,22.988621,0,20.88265,0,480.188751
0,23.763302,0,20.849321,0,483.796692
0,24.548155,0,20.819376,0,487.419037
0,25.343082,0,20.793003,0,491.054199
0,26.147987,0,20.770372,0,494.700653
0,26.962769,0,20.751661,0,498.356903
0,27.787317,0,20.737019,0,502.021515
0,28.621508,0,20.726591,0,505.692749
0,29.465212,0,20.720522,0,509.36911
0,30.318275,0,20.718945,0,513.048889
0,31.180546,0,20.721975,0,516.730408
0,32.051876,0,20.729727,0,520.412048
0,32.932129,0,20.742306,0,524.092163
0,33.821136,0,20.759808,0,527.769104
0,34.718754,0,20.78231,0,531.441162
0,35.624805,0,20.809883,0,535.106689
0,36.539108,0,20.842592,0,538.763855
0,37.461464,0,20.88048,0,542.41095
0,38.391682,0,20.923584,0,546.046021
0,39.329582,0,20.97192,0,549.667542
0,40.27499,0,21.025488,0,553.273438
0,41.227718,0,21.084257,0,556.862061
0,42.187565,0,21.14818,0,560.431458
0,43.154285,0,21.217178,0,563.979797
0,44.12764,0,21.291199,0,567.505371
0,45.107327,0,21.370171,0,571.006226
0,46.093067,0,21.454037,0,574.480347
0,47.084583,0,21.542734,0,577.925964
0,48.081646,0,21.636204,0,581.341187
0,49.084045,0,21.734381,0,584.72406
0,50.091602,0,21.8372,0,588.072754
0,51.104122,0,21.944557,0,591.385254
0,52.121384,0,22.056328,0,594.65979
0,53.143131,0,22.172335,0,597.894165
0,54.169083,0,22.292377,0,601.086609
0,55.198936,0,22.416241,0,604.234985
0,56.232418,0,22.543686,0,607.337524
0,57.26926,0,22.67448,0,610.392334
0,58.309223,0,22.808403,0,613.397461
0,59.3521,0,22.945238,0,616.351135
0,60.397644,0,23.084785,0,619.251099
