L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.900516,1.101321,1.093681,1.077064,0.488099,0.686194,0.6854,0.665038,0.566625,0.562297,0.602983,0.648084,0.452395,0.460771,0.421405,0.375871,0.069437,0.08788,0.097112,0.069689,0.072206,0.050491,0.055145,0.038925
0.902341,1.102901,1.095598,1.079655,0.48501,0.683133,0.682333,0.661923,0.56707,0.561074,0.601876,0.646957,0.452355,0.46079,0.421351,0.37588,0.068963,0.088994,0.097965,0.070115,0.072394,0.05043,0.055104,0.038918
0.904042,1.104353,1.0974,1.082135,0.481712,0.679866,0.67906,0.658596,0.567534,0.559799,0.600717,0.645785,0.452305,0.460804,0.421297,0.37589,0.068472,0.089968,0.098688,0.070429,0.072615,0.050367,0.055059,0.038908
0.905544,1.105608,1.099017,1.084415,0.478226,0.676412,0.675598,0.655076,0.568008,0.558486,0.599521,0.644582,0.452244,0.460811,0.421244,0.375897,0.06797,0.09074,0.099229,0.070596,0.072872,0.050303,0.05501,0.038897
0.906781,1.106606,1.100383,1.086412,0.474577,0.672794,0.671972,0.651386,0.568483,0.557154,0.598302,0.643367,0.452171,0.46081,0.421193,0.375903,0.06747,0.091254,0.09954,0.07058,0.073173,0.05024,0.054958,0.038883
0.907696,1.107296,1.101444,1.088052,0.47079,0.669036,0.668205,0.647552,0.568945,0.555824,0.597079,0.642159,0.452086,0.460799,0.421144,0.375907,0.066989,0.09146,0.099579,0.070349,0.073522,0.050177,0.054902,0.038867
0.908244,1.107642,1.102156,1.089273,0.466895,0.665163,0.664324,0.643598,0.569382,0.554514,0.59587,0.640975,0.451989,0.460781,0.421096,0.375908,0.066543,0.091315,0.099311,0.069878,0.073926,0.050115,0.054844,0.03885
0.908394,1.10762,1.102493,1.090029,0.462918,0.661199,0.660352,0.63955,0.569777,0.553244,0.594692,0.639833,0.451883,0.460754,0.421051,0.375906,0.066152,0.090792,0.098714,0.069147,0.074391,0.050054,0.054782,0.03883
0.908128,1.107219,1.102439,1.090293,0.458884,0.657166,0.656311,0.635429,0.570116,0.552031,0.593561,0.638749,0.45177,0.460721,0.421006,0.3759,0.06583,0.089876,0.097776,0.068149,0.074923,0.049995,0.054717,0.038808
0.907444,1.106442,1.101992,1.090055,0.454819,0.653084,0.652223,0.631255,0.57039,0.55089,0.592492,0.637738,0.451653,0.460681,0.420961,0.375891,0.06559,0.088569,0.096497,0.066888,0.075529,0.049936,0.054651,0.038785
0.906352,1.105303,1.101161,1.08932,0.450744,0.648969,0.648104,0.627045,0.570589,0.549835,0.591493,0.636811,0.451535,0.460635,0.420916,0.375879,0.065436,0.086893,0.094897,0.06538,0.076217,0.049879,0.054583,0.038759
0.904871,1.103821,1.099966,1.08811,0.44668,0.644836,0.643971,0.622813,0.570713,0.548873,0.590572,0.635976,0.45142,0.460584,0.420869,0.375866,0.06537,0.084888,0.09301,0.063658,0.076993,0.049823,0.054513,0.038732
0.903031,1.102024,1.098432,1.08646,0.442643,0.640699,0.639834,0.618569,0.570763,0.548009,0.589732,0.635236,0.451311,0.460528,0.42082,0.375852,0.065387,0.082608,0.090884,0.061767,0.077866,0.049768,0.054443,0.038703
0.900865,1.099941,1.096589,1.084411,0.438649,0.636566,0.635704,0.614323,0.570748,0.547242,0.588974,0.634591,0.451209,0.460469,0.42077,0.375837,0.06548,0.080121,0.088577,0.059757,0.078844,0.049713,0.054371,0.038673
0.898408,1.0976,1.094468,1.082008,0.434709,0.632445,0.631589,0.61008,0.570678,0.546571,0.588294,0.634038,0.451115,0.460406,0.420717,0.375823,0.065639,0.077496,0.086154,0.057684,0.079935,0.049657,0.0543,0.038643
0.895693,1.095028,1.092097,1.079299,0.430835,0.628343,0.627496,0.605848,0.570565,0.545989,0.587689,0.633572,0.451031,0.460341,0.420661,0.37581,0.065852,0.074806,0.083676,0.055601,0.081149,0.0496,0.054228,0.038614
0.892752,1.092248,1.089504,1.076328,0.427036,0.624264,0.623429,0.601628,0.570422,0.545485,0.587151,0.633183,0.450957,0.460273,0.420603,0.375799,0.066105,0.072113,0.081201,0.05356,0.082496,0.049541,0.054155,0.038586
0.889612,1.089283,1.086711,1.073135,0.423322,0.620212,0.619392,0.597426,0.570261,0.545048,0.586672,0.632864,0.450895,0.460204,0.420543,0.375789,0.066383,0.069478,0.078784,0.051604,0.083984,0.04948,0.054083,0.03856
0.886299,1.08615,1.083738,1.069757,0.419701,0.61619,0.615388,0.593242,0.570092,0.544669,0.586243,0.632604,0.450844,0.460135,0.420481,0.375782,0.066674,0.066949,0.07647,0.049773,0.085625,0.049416,0.054009,0.038538
0.882834,1.082865,1.080603,1.066227,0.416183,0.612201,0.61142,0.589079,0.569923,0.544336,0.585858,0.632395,0.450807,0.460066,0.420416,0.375778,0.066966,0.064568,0.074296,0.048099,0.087426,0.049348,0.053936,0.038522
0.879238,1.079443,1.077319,1.062571,0.412779,0.608247,0.607488,0.584938,0.569761,0.544039,0.585507,0.632229,0.450785,0.459998,0.420351,0.375777,0.067248,0.062368,0.072293,0.046603,0.089398,0.049276,0.053862,0.038514
0.875528,1.075897,1.073901,1.058811,0.409499,0.604331,0.603596,0.580822,0.569612,0.543773,0.585187,0.632098,0.450783,0.459932,0.420285,0.375779,0.067513,0.06037,0.070482,0.045299,0.091549,0.0492,0.053789,0.038516
0.87172,1.072239,1.070361,1.054966,0.406356,0.600456,0.599745,0.576731,0.56948,0.543532,0.584894,0.631997,0.450802,0.45987,0.420218,0.375786,0.067754,0.058588,0.068872,0.044191,0.093889,0.04912,0.053715,0.03853
0.867827,1.068481,1.066711,1.051051,0.403362,0.596625,0.595937,0.572669,0.569369,0.543314,0.584627,0.631922,0.450846,0.459812,0.420153,0.375798,0.06797,0.057024,0.067466,0.043272,0.096424,0.049036,0.053643,0.038561
0.863862,1.064637,1.062965,1.04708,0.400532,0.592842,0.592175,0.568636,0.569281,0.543119,0.584387,0.631871,0.45092,0.45976,0.420089,0.375816,0.068157,0.055675,0.066258,0.042528,0.099163,0.048952,0.053573,0.038612
