L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.050474,1.233114,1.247983,1.212862,0.560612,0.711676,0.722357,0.683101,0.585578,0.543924,0.584236,0.632491,0.44974,0.469078,0.432949,0.388025,0.070197,0.057989,0.062814,0.048376,0.153258,0.060035,0.05068,0.044107
1.046619,1.229338,1.244138,1.208999,0.560664,0.708941,0.71932,0.680244,0.585652,0.543907,0.584212,0.632508,0.449924,0.469081,0.433063,0.388125,0.070255,0.057697,0.062511,0.048348,0.157157,0.060402,0.050957,0.045229
1.042504,1.225304,1.240043,1.204876,0.560906,0.706093,0.716147,0.677237,0.58573,0.543901,0.584196,0.632533,0.450111,0.469072,0.433164,0.388229,0.070315,0.057396,0.062202,0.048316,0.161395,0.060868,0.05131,0.046522
1.038153,1.221034,1.23572,1.200517,0.561387,0.703167,0.712877,0.674113,0.585813,0.543909,0.584189,0.632567,0.450299,0.469052,0.433248,0.388337,0.070377,0.057087,0.061891,0.048282,0.165963,0.06145,0.05175,0.048004
1.033592,1.216555,1.231197,1.195948,0.562153,0.700206,0.709553,0.670912,0.5859,0.543933,0.584193,0.632612,0.450487,0.469018,0.433314,0.38845,0.070441,0.056776,0.061584,0.048245,0.170843,0.062162,0.052291,0.049688
1.02885,1.211894,1.226502,1.191199,0.563244,0.697251,0.706216,0.667681,0.585988,0.543973,0.584207,0.632668,0.450677,0.468972,0.433361,0.388571,0.070506,0.056467,0.061284,0.048207,0.17601,0.063017,0.052946,0.051584
1.023959,1.20708,1.221664,1.186299,0.564694,0.694345,0.702907,0.664464,0.586077,0.544028,0.584232,0.632734,0.450871,0.468917,0.433392,0.388702,0.070574,0.056164,0.060995,0.048169,0.181429,0.064024,0.053726,0.053699
1.018946,1.202142,1.216709,1.181277,0.566528,0.691528,0.699668,0.661308,0.586164,0.544098,0.584267,0.63281,0.451073,0.468856,0.43341,0.388849,0.070643,0.055868,0.060717,0.04813,0.187063,0.065191,0.054638,0.056031
1.013839,1.197106,1.211663,1.176158,0.568763,0.688839,0.696537,0.658261,0.586245,0.544177,0.58431,0.632895,0.451289,0.468794,0.433418,0.389013,0.070715,0.055583,0.060453,0.048092,0.192869,0.066517,0.055689,0.058578
1.008661,1.191993,1.206545,1.170966,0.571409,0.686314,0.693553,0.655367,0.586319,0.544263,0.584359,0.632985,0.451524,0.468735,0.433418,0.389197,0.070789,0.05531,0.060202,0.048055,0.198798,0.068001,0.05688,0.061327
1.003433,1.186826,1.201376,1.165721,0.574464,0.683989,0.690754,0.652673,0.586381,0.544351,0.584411,0.633078,0.451782,0.468684,0.433415,0.389404,0.070866,0.055049,0.059963,0.048019,0.204804,0.069636,0.05821,0.064264
0.998173,1.18162,1.196172,1.160438,0.577921,0.6819,0.688177,0.650222,0.586429,0.544438,0.584466,0.633171,0.452067,0.468645,0.433412,0.389637,0.070947,0.054801,0.059735,0.047983,0.210834,0.071412,0.059675,0.067367
0.992895,1.176391,1.190946,1.155132,0.581763,0.680083,0.68586,0.648055,0.586461,0.544522,0.58452,0.633262,0.452383,0.468624,0.433413,0.389899,0.071031,0.054566,0.059517,0.047948,0.216839,0.073318,0.061267,0.070613
0.987611,1.171149,1.185709,1.149812,0.585965,0.678575,0.683842,0.646212,0.586477,0.544599,0.584574,0.633349,0.452732,0.468625,0.433425,0.390193,0.071119,0.054343,0.059308,0.047913,0.22277,0.075337,0.062976,0.073972
0.982328,1.165903,1.18047,1.144488,0.590495,0.67741,0.682161,0.644732,0.586478,0.544671,0.584626,0.633432,0.453114,0.468651,0.433454,0.390523,0.071212,0.054131,0.059107,0.047878,0.228577,0.077454,0.06479,0.077412
0.977053,1.160659,1.175234,1.139166,0.595315,0.676625,0.680858,0.643655,0.586462,0.544734,0.584676,0.633509,0.453526,0.46871,0.433506,0.390888,0.07131,0.05393,0.058912,0.047843,0.234215,0.079649,0.066695,0.080899
