L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
1.056529,1.240915,1.243241,1.217901,0.597268,0.768588,0.771125,0.752087,0.565059,0.536271,0.577082,0.622487,0.47757,0.494399,0.457388,0.416155,0.066843,0.047765,0.062019,0.045438,0.108376,0.046839,0.053853,0.044911
1.05428,1.238623,1.24096,1.215607,0.596414,0.766722,0.769337,0.750145,0.565055,0.536283,0.577077,0.622496,0.477679,0.4944,0.457333,0.416133,0.066851,0.047628,0.061892,0.04538,0.110661,0.046886,0.053927,0.045105
1.051867,1.236176,1.238522,1.213156,0.59556,0.764736,0.767434,0.748087,0.565056,0.536294,0.577072,0.622508,0.477817,0.494396,0.45728,0.416112,0.066857,0.047487,0.061758,0.04532,0.113142,0.046949,0.05401,0.04533
1.0493,1.233586,1.235941,1.210562,0.59473,0.762646,0.765432,0.745929,0.565062,0.536304,0.577066,0.622522,0.47799,0.494387,0.457229,0.416092,0.06686,0.047344,0.06162,0.045261,0.115815,0.047032,0.054103,0.045588
1.046595,1.23087,1.233233,1.20784,0.593949,0.76047,0.763346,0.743687,0.565073,0.536311,0.57706,0.622539,0.478197,0.49437,0.457182,0.416074,0.066859,0.047202,0.061479,0.045204,0.118676,0.04714,0.05421,0.045883
1.043769,1.228043,1.230413,1.205008,0.593239,0.75823,0.761198,0.741382,0.565089,0.536316,0.577053,0.622558,0.478438,0.494347,0.457139,0.416058,0.066854,0.047062,0.061338,0.045149,0.121715,0.047278,0.054332,0.04622
1.040839,1.225124,1.2275,1.202084,0.592625,0.755944,0.759005,0.739033,0.565109,0.536316,0.577044,0.62258,0.478712,0.494317,0.457101,0.416044,0.066845,0.046927,0.061197,0.045097,0.124923,0.047452,0.054475,0.046602
1.037822,1.222129,1.224509,1.199084,0.592127,0.753633,0.756787,0.736655,0.565132,0.536313,0.577034,0.622603,0.479014,0.49428,0.457068,0.416031,0.066831,0.046798,0.061059,0.045047,0.12829,0.04767,0.054645,0.047033
1.034737,1.219073,1.221456,1.196023,0.591765,0.751318,0.754564,0.734266,0.565159,0.536304,0.577023,0.622627,0.479339,0.494237,0.457037,0.416021,0.066811,0.046677,0.060924,0.045,0.131806,0.047937,0.054845,0.047518
1.031599,1.21597,1.218354,1.192916,0.591557,0.749015,0.752354,0.731878,0.565187,0.536292,0.57701,0.622652,0.479681,0.494189,0.457008,0.416013,0.066787,0.046564,0.060794,0.044955,0.135462,0.048259,0.055083,0.048059
